frame,time_s,pedestrians,mean_speed,density,flow
1321,88.000000,4,0.448961,0.049520,0.022233
1331,88.666667,4,0.477729,0.049520,0.023657
1341,89.333333,4,0.451999,0.049520,0.022383
1351,90.000000,4,0.378371,0.049520,0.018737
1361,90.666667,4,0.397121,0.049520,0.019665
1371,91.333333,4,0.478637,0.049520,0.023702
1381,92.000000,4,0.442298,0.049520,0.021903
1391,92.666667,1,0.161931,0.012380,0.002005
1401,93.333333,1,0.056922,0.012380,0.000705
1411,94.000000,1,0.000000,0.012380,0.000000
1421,94.666667,1,0.000000,0.012380,0.000000
1431,95.333333,1,0.000000,0.012380,0.000000
1441,96.000000,1,0.000000,0.012380,0.000000
1451,96.666667,1,0.000000,0.012380,0.000000
1461,97.333333,1,0.000000,0.012380,0.000000
1471,98.000000,1,0.000000,0.012380,0.000000
1481,98.666667,4,1.423614,0.049520,0.070497
1491,99.333333,5,1.255637,0.061900,0.077724
1501,100.000000,5,1.218833,0.061900,0.075446
1511,100.666667,5,1.206391,0.061900,0.074676
1521,101.333333,5,1.189888,0.061900,0.073654
1531,102.000000,5,1.145982,0.061900,0.070936
1541,102.666667,5,1.125615,0.061900,0.069676
1551,103.333333,5,1.110867,0.061900,0.068763
1561,104.000000,2,0.306818,0.024760,0.007597
1571,104.666667,2,0.302415,0.024760,0.007488
1581,105.333333,2,0.235211,0.024760,0.005824
1591,106.000000,2,0.195662,0.024760,0.004845
1601,106.666667,2,0.137543,0.024760,0.003406
1611,107.333333,2,0.161304,0.024760,0.003994
1621,108.000000,2,0.198583,0.024760,0.004917
1631,108.666667,1,0.000000,0.012380,0.000000
1641,109.333333,1,0.000000,0.012380,0.000000
1651,110.000000,1,0.000000,0.012380,0.000000
1661,110.666667,1,0.000000,0.012380,0.000000
1671,111.333333,3,0.745715,0.037140,0.027696
1681,112.000000,3,0.746080,0.037140,0.027709
1691,112.666667,3,0.723296,0.037140,0.026863
1701,113.333333,3,0.751793,0.037140,0.027922
1711,114.000000,3,0.765958,0.037140,0.028448
1721,114.666667,3,0.730189,0.037140,0.027119
1731,115.333333,3,0.732417,0.037140,0.027202
1741,116.000000,3,0.813349,0.037140,0.030208
1751,116.666667,3,0.870015,0.037140,0.032312
1761,117.333333,1,0.000000,0.012380,0.000000
1771,118.000000,1,0.000000,0.012380,0.000000
1781,118.666667,1,0.000000,0.012380,0.000000
1791,119.333333,2,1.112387,0.024760,0.027543
1801,120.000000,2,1.112975,0.024760,0.027557
1811,120.666667,2,1.110203,0.024760,0.027489
1821,121.333333,2,1.103094,0.024760,0.027313
1831,122.000000,2,1.101965,0.024760,0.027285
1841,122.666667,4,1.236021,0.049520,0.061208
1851,123.333333,6,1.311749,0.074280,0.097437
1861,124.000000,6,1.271783,0.074280,0.094468
1871,124.666667,6,1.240408,0.074280,0.092138
1881,125.333333,5,0.955370,0.061900,0.059137
1891,126.000000,5,0.962182,0.061900,0.059559
1901,126.666667,6,0.962316,0.074280,0.071481
1911,127.333333,6,0.955698,0.074280,0.070989
1921,128.000000,6,0.971618,0.074280,0.072172
1931,128.666667,6,1.000754,0.074280,0.074336
1941,129.333333,6,1.007577,0.074280,0.074843
1951,130.000000,6,0.993725,0.074280,0.073814
1961,130.666667,6,0.997970,0.074280,0.074129
1971,131.333333,6,0.989213,0.074280,0.073479
1981,132.000000,4,0.691446,0.049520,0.034240
1991,132.666667,4,0.681519,0.049520,0.033749
2001,133.333333,3,1.036228,0.037140,0.038486
2011,134.000000,3,0.974000,0.037140,0.036174
2021,134.666667,3,0.884446,0.037140,0.032848
2031,135.333333,3,0.857356,0.037140,0.031842
2041,136.000000,3,0.831395,0.037140,0.030878
2051,136.666667,3,0.848675,0.037140,0.031520
2061,137.333333,3,0.879844,0.037140,0.032677
2101,140.000000,1,2.015307,0.012380,0.024950
2111,140.666667,1,1.990615,0.012380,0.024644
2121,141.333333,1,2.001640,0.012380,0.024780
2131,142.000000,3,2.013481,0.037140,0.074781
2141,142.666667,3,1.963633,0.037140,0.072929
2151,143.333333,3,1.922988,0.037140,0.071420
2161,144.000000,3,1.937340,0.037140,0.071953
2171,144.666667,3,1.965411,0.037140,0.072995
2181,145.333333,3,1.942260,0.037140,0.072136
2191,146.000000,3,1.908697,0.037140,0.070889
2201,146.666667,3,1.870270,0.037140,0.069462
2211,147.333333,3,1.853688,0.037140,0.068846
2221,148.000000,3,1.920694,0.037140,0.071335
2231,148.666667,2,1.916182,0.024760,0.047445
2241,149.333333,1,1.964986,0.012380,0.024327
2301,153.333333,1,1.225740,0.012380,0.015175
2311,154.000000,1,1.269525,0.012380,0.015717
2321,154.666667,1,1.343014,0.012380,0.016627
2331,155.333333,1,1.347863,0.012380,0.016687
2341,156.000000,1,1.551099,0.012380,0.019203
2351,156.666667,1,1.757193,0.012380,0.021754
2771,184.666667,3,1.466590,0.037140,0.054469
2781,185.333333,3,1.485654,0.037140,0.055177
2791,186.000000,3,1.484894,0.037140,0.055149
2801,186.666667,3,1.459014,0.037140,0.054188
2811,187.333333,2,1.480467,0.024760,0.036656
2821,188.000000,2,1.511161,0.024760,0.037416
2831,188.666667,2,1.493413,0.024760,0.036977
2841,189.333333,8,0.909822,0.099040,0.090109
2851,190.000000,8,0.930277,0.099040,0.092135
2861,190.666667,7,0.950076,0.086660,0.082334
2871,191.333333,8,0.947642,0.099040,0.093855
2881,192.000000,8,0.987179,0.099040,0.097770
2891,192.666667,8,1.002963,0.099040,0.099334
2901,193.333333,9,1.069939,0.111420,0.119213
2911,194.000000,9,1.093779,0.111420,0.121869
2921,194.666667,9,1.096153,0.111420,0.122134
2931,195.333333,5,0.971439,0.061900,0.060132
2941,196.000000,5,0.944922,0.061900,0.058491
2951,196.666667,5,0.984299,0.061900,0.060928
2961,197.333333,4,0.894392,0.049520,0.044290
2971,198.000000,4,0.825971,0.049520,0.040902
2981,198.666667,4,0.810381,0.049520,0.040130
3101,206.666667,1,1.531659,0.012380,0.018962
3111,207.333333,2,1.439661,0.024760,0.035646
3121,208.000000,2,1.440813,0.024760,0.035675
3131,208.666667,2,1.476275,0.024760,0.036553
3141,209.333333,2,1.492867,0.024760,0.036963
3151,210.000000,1,1.480662,0.012380,0.018331
3161,210.666667,1,1.440196,0.012380,0.017830
3171,211.333333,3,0.495517,0.037140,0.018404
3181,212.000000,3,0.503146,0.037140,0.018687
3191,212.666667,3,0.507180,0.037140,0.018837
3201,213.333333,4,0.861153,0.049520,0.042644
3211,214.000000,4,0.854305,0.049520,0.042305
3221,214.666667,4,0.837797,0.049520,0.041488
3231,215.333333,4,0.842147,0.049520,0.041703
3241,216.000000,4,0.848529,0.049520,0.042019
3251,216.666667,3,0.496099,0.037140,0.018425
3261,217.333333,3,0.500075,0.037140,0.018573
3271,218.000000,3,0.495637,0.037140,0.018408
3281,218.666667,3,0.473271,0.037140,0.017577
3291,219.333333,3,0.466619,0.037140,0.017330
3301,220.000000,3,0.476853,0.037140,0.017710
3411,227.333333,5,0.780741,0.061900,0.048328
3421,228.000000,5,0.791204,0.061900,0.048976
3431,228.666667,5,0.799213,0.061900,0.049471
3441,229.333333,5,0.788348,0.061900,0.048799
3451,230.000000,5,0.797924,0.061900,0.049392
3461,230.666667,5,0.799426,0.061900,0.049485
3471,231.333333,5,0.762949,0.061900,0.047227
3481,232.000000,6,0.774469,0.074280,0.057528
3491,232.666667,7,0.867178,0.086660,0.075150
3501,233.333333,7,0.871401,0.086660,0.075516
3511,234.000000,7,0.926828,0.086660,0.080319
3521,234.666667,7,0.927281,0.086660,0.080358
3531,235.333333,7,0.952007,0.086660,0.082501
3541,236.000000,5,0.869586,0.061900,0.053827
3551,236.666667,4,0.695153,0.049520,0.034424
3561,237.333333,4,0.684068,0.049520,0.033875
3571,238.000000,4,0.702398,0.049520,0.034783
3581,238.666667,4,0.766654,0.049520,0.037965
4001,266.666667,7,0.837451,0.086660,0.072574
4011,267.333333,7,0.834821,0.086660,0.072346
4021,268.000000,7,0.846473,0.086660,0.073355
4031,268.666667,7,0.842027,0.086660,0.072970
4041,269.333333,7,0.793999,0.086660,0.068808
4051,270.000000,7,0.749807,0.086660,0.064978
4061,270.666667,7,0.710015,0.086660,0.061530
4071,271.333333,7,0.719040,0.086660,0.062312
4081,272.000000,7,0.764816,0.086660,0.066279
4091,272.666667,7,0.739210,0.086660,0.064060
4101,273.333333,7,0.724942,0.086660,0.062824
4111,274.000000,7,0.749844,0.086660,0.064982
4121,274.666667,7,0.765939,0.086660,0.066376
4131,275.333333,7,0.752401,0.086660,0.065203
4141,276.000000,5,0.715931,0.061900,0.044316
4151,276.666667,5,0.715294,0.061900,0.044277
4161,277.333333,5,0.772673,0.061900,0.047829
4171,278.000000,5,0.777451,0.061900,0.048124
4181,278.666667,4,0.603147,0.049520,0.029868
4191,279.333333,4,0.608385,0.049520,0.030127
4201,280.000000,4,0.592255,0.049520,0.029328
4211,280.666667,4,0.610999,0.049520,0.030257
4221,281.333333,4,0.622228,0.049520,0.030813
4231,282.000000,4,0.588734,0.049520,0.029154
4241,282.666667,5,0.836758,0.061900,0.051795
4251,283.333333,5,0.829188,0.061900,0.051327
4261,284.000000,5,0.795790,0.061900,0.049259
4431,295.333333,4,0.187183,0.049520,0.009269
4441,296.000000,4,0.216647,0.049520,0.010728
4451,296.666667,4,0.285109,0.049520,0.014119
4461,297.333333,4,0.283780,0.049520,0.014053
4471,298.000000,4,0.293852,0.049520,0.014552
4481,298.666667,4,0.286000,0.049520,0.014163
4491,299.333333,5,0.579006,0.061900,0.035841
4501,300.000000,5,0.614433,0.061900,0.038033
4511,300.666667,6,0.706579,0.074280,0.052485
4521,301.333333,6,0.704201,0.074280,0.052308
4531,302.000000,6,0.673356,0.074280,0.050017
4541,302.666667,6,0.699485,0.074280,0.051958
4551,303.333333,5,0.510646,0.061900,0.031609
4561,304.000000,5,0.434442,0.061900,0.026892
4571,304.666667,6,0.580515,0.074280,0.043121
4581,305.333333,5,0.548868,0.061900,0.033975
4591,306.000000,5,0.603549,0.061900,0.037360
4601,306.666667,5,0.578857,0.061900,0.035831
4611,307.333333,5,0.568109,0.061900,0.035166
4621,308.000000,5,0.531720,0.061900,0.032914
4631,308.666667,5,0.561620,0.061900,0.034764
4641,309.333333,5,0.600878,0.061900,0.037194
4651,310.000000,5,0.585778,0.061900,0.036260
4661,310.666667,5,0.542839,0.061900,0.033602
4671,311.333333,5,0.554599,0.061900,0.034330
4681,312.000000,5,0.640609,0.061900,0.039654
4691,312.666667,6,0.753428,0.074280,0.055965
4701,313.333333,6,0.752170,0.074280,0.055871
4711,314.000000,6,0.713207,0.074280,0.052977
4721,314.666667,6,0.730833,0.074280,0.054286
4731,315.333333,6,0.793415,0.074280,0.058935
4741,316.000000,6,0.741360,0.074280,0.055068
4751,316.666667,6,0.760411,0.074280,0.056483
4761,317.333333,6,0.785446,0.074280,0.058343
4771,318.000000,5,0.577699,0.061900,0.035760
4781,318.666667,5,0.587045,0.061900,0.036338
4791,319.333333,5,0.539135,0.061900,0.033373
4801,320.000000,5,0.537856,0.061900,0.033293
4811,320.666667,5,0.562207,0.061900,0.034801
4821,321.333333,5,0.537769,0.061900,0.033288
4831,322.000000,5,0.459355,0.061900,0.028434
4841,322.666667,5,0.459449,0.061900,0.028440
4851,323.333333,5,0.412130,0.061900,0.025511
4861,324.000000,5,0.411380,0.061900,0.025464
4871,324.666667,5,0.475133,0.061900,0.029411
4881,325.333333,5,0.437445,0.061900,0.027078
4891,326.000000,5,0.498519,0.061900,0.030858
4901,326.666667,5,0.530177,0.061900,0.032818
4911,327.333333,4,0.285618,0.049520,0.014144
4921,328.000000,4,0.331332,0.049520,0.016408
4931,328.666667,4,0.303190,0.049520,0.015014
4941,329.333333,4,0.283243,0.049520,0.014026
4951,330.000000,4,0.255630,0.049520,0.012659
4961,330.666667,4,0.241092,0.049520,0.011939
4971,331.333333,4,0.271918,0.049520,0.013465
4981,332.000000,4,0.295460,0.049520,0.014631
4991,332.666667,4,0.301841,0.049520,0.014947
5001,333.333333,4,0.318744,0.049520,0.015784
5011,334.000000,4,0.316996,0.049520,0.015698
5241,349.333333,5,0.620482,0.061900,0.038408
5251,350.000000,5,0.640173,0.061900,0.039627
5261,350.666667,5,0.648362,0.061900,0.040134
5271,351.333333,5,0.692503,0.061900,0.042866
5281,352.000000,5,0.718762,0.061900,0.044491
5291,352.666667,5,0.692722,0.061900,0.042880
5301,353.333333,5,0.700183,0.061900,0.043341
5311,354.000000,5,0.697759,0.061900,0.043191
5321,354.666667,5,0.671674,0.061900,0.041577
5331,355.333333,5,0.707674,0.061900,0.043805
5341,356.000000,5,0.727708,0.061900,0.045045
5351,356.666667,5,0.689466,0.061900,0.042678
5361,357.333333,5,0.728888,0.061900,0.045118
5371,358.000000,5,0.839707,0.061900,0.051978
5681,378.666667,4,1.517024,0.049520,0.075123
5691,379.333333,4,1.534017,0.049520,0.075965
5701,380.000000,4,1.565175,0.049520,0.077508
5711,380.666667,4,1.528908,0.049520,0.075712
5721,381.333333,4,1.556324,0.049520,0.077069
5731,382.000000,4,1.636381,0.049520,0.081034
5741,382.666667,3,1.560078,0.037140,0.057941
5751,383.333333,3,1.536398,0.037140,0.057062
5761,384.000000,3,1.612446,0.037140,0.059886
5771,384.666667,3,1.663347,0.037140,0.061777
5781,385.333333,3,1.665677,0.037140,0.061863
5791,386.000000,3,1.644140,0.037140,0.061063
5801,386.666667,3,1.672697,0.037140,0.062124
5811,387.333333,3,1.620694,0.037140,0.060193
5821,388.000000,4,0.810466,0.049520,0.040134
5831,388.666667,4,0.856524,0.049520,0.042415
5841,389.333333,4,0.741188,0.049520,0.036704
5851,390.000000,4,0.736946,0.049520,0.036494
5861,390.666667,4,0.801763,0.049520,0.039703
5871,391.333333,4,0.785040,0.049520,0.038875
5881,392.000000,4,0.818275,0.049520,0.040521
5891,392.666667,4,0.813486,0.049520,0.040284
5901,393.333333,4,0.900383,0.049520,0.044587
6321,421.333333,3,1.175835,0.037140,0.043671
6331,422.000000,3,1.198405,0.037140,0.044509
6341,422.666667,3,1.204361,0.037140,0.044730
6351,423.333333,3,1.131220,0.037140,0.042014
6361,424.000000,3,1.138527,0.037140,0.042285
6371,424.666667,3,1.259228,0.037140,0.046768
6381,425.333333,2,0.960051,0.024760,0.023771
6391,426.000000,2,0.939928,0.024760,0.023273
6401,426.666667,1,0.498779,0.012380,0.006175
6411,427.333333,1,0.394414,0.012380,0.004883
6421,428.000000,1,0.517965,0.012380,0.006412
6431,428.666667,1,0.483208,0.012380,0.005982
6441,429.333333,1,0.357572,0.012380,0.004427
6681,445.333333,1,1.735339,0.012380,0.021484
6691,446.000000,1,1.784325,0.012380,0.022090
6701,446.666667,1,1.819094,0.012380,0.022520
6711,447.333333,4,1.348328,0.049520,0.066769
6721,448.000000,4,1.363552,0.049520,0.067523
6731,448.666667,4,1.369997,0.049520,0.067842
6741,449.333333,4,1.339212,0.049520,0.066318
6751,450.000000,4,1.331733,0.049520,0.065947
6761,450.666667,4,1.187984,0.049520,0.058829
6771,451.333333,4,1.123724,0.049520,0.055647
6781,452.000000,6,0.977601,0.074280,0.072616
6791,452.666667,6,0.958284,0.074280,0.071181
6801,453.333333,7,0.997518,0.086660,0.086445
6811,454.000000,7,0.966201,0.086660,0.083731
6821,454.666667,6,0.884079,0.074280,0.065670
6831,455.333333,5,0.837351,0.061900,0.051832
6841,456.000000,7,0.576267,0.086660,0.049939
6851,456.666667,7,0.599721,0.086660,0.051972
6861,457.333333,7,0.594775,0.086660,0.051543
6871,458.000000,8,0.861561,0.099040,0.085329
6881,458.666667,7,0.939697,0.086660,0.081434
6891,459.333333,10,0.845530,0.123800,0.104677
6901,460.000000,10,0.839147,0.123800,0.103887
6911,460.666667,10,0.929211,0.123800,0.115036
6921,461.333333,10,0.967539,0.123800,0.119782
6931,462.000000,10,0.947719,0.123800,0.117328
6941,462.666667,8,0.759197,0.099040,0.075191
6951,463.333333,8,0.734064,0.099040,0.072702
6961,464.000000,8,0.783594,0.099040,0.077607
6971,464.666667,10,0.898103,0.123800,0.111185
6981,465.333333,11,0.842564,0.136180,0.114740
6991,466.000000,11,0.858773,0.136180,0.116948
7001,466.666667,11,0.891206,0.136180,0.121365
7011,467.333333,11,0.926234,0.136180,0.126135
7021,468.000000,12,1.026344,0.148560,0.152474
7031,468.666667,12,1.045835,0.148560,0.155369
7041,469.333333,12,1.090302,0.148560,0.161976
7051,470.000000,11,1.025528,0.136180,0.139657
7061,470.666667,10,0.931558,0.123800,0.115327
7071,471.333333,10,0.893653,0.123800,0.110634
7081,472.000000,10,0.882143,0.123800,0.109209
7091,472.666667,10,0.890229,0.123800,0.110210
7101,473.333333,10,0.933270,0.123800,0.115539
7111,474.000000,10,0.977827,0.123800,0.121055
7121,474.666667,10,0.948347,0.123800,0.117406
7131,475.333333,10,0.964147,0.123800,0.119362
7141,476.000000,9,0.880165,0.111420,0.098068
7151,476.666667,7,0.808519,0.086660,0.070066
7161,477.333333,5,0.467262,0.061900,0.028924
7171,478.000000,5,0.454510,0.061900,0.028134
7181,478.666667,7,0.433811,0.086660,0.037594
7191,479.333333,7,0.416700,0.086660,0.036111
7201,480.000000,6,0.196939,0.074280,0.014629
7211,480.666667,6,0.175632,0.074280,0.013046
7221,481.333333,6,0.162040,0.074280,0.012036
7231,482.000000,6,0.135075,0.074280,0.010033
7241,482.666667,6,0.130400,0.074280,0.009686
7251,483.333333,6,0.172322,0.074280,0.012800
7261,484.000000,6,0.144747,0.074280,0.010752
7271,484.666667,6,0.087615,0.074280,0.006508
7281,485.333333,6,0.108551,0.074280,0.008063
7291,486.000000,6,0.125581,0.074280,0.009328
7301,486.666667,6,0.104435,0.074280,0.007757
7311,487.333333,2,0.011671,0.024760,0.000289
7321,488.000000,2,0.000000,0.024760,0.000000
7331,488.666667,2,0.000000,0.024760,0.000000
7341,489.333333,2,0.000000,0.024760,0.000000
7351,490.000000,2,0.000000,0.024760,0.000000
7361,490.666667,2,0.024266,0.024760,0.000601
7371,491.333333,2,0.048532,0.024760,0.001202
7481,498.666667,4,1.599451,0.049520,0.079205
7491,499.333333,4,1.637005,0.049520,0.081065
7501,500.000000,4,1.684600,0.049520,0.083421
7511,500.666667,4,1.662712,0.049520,0.082338
7521,501.333333,5,1.673266,0.061900,0.103575
7531,502.000000,5,1.673480,0.061900,0.103589
7541,502.666667,5,1.681745,0.061900,0.104100
7551,503.333333,5,1.717934,0.061900,0.106340
7561,504.000000,5,1.682904,0.061900,0.104172
7571,504.666667,8,1.363626,0.099040,0.135054
7581,505.333333,8,1.357705,0.099040,0.134467
7591,506.000000,8,1.372639,0.099040,0.135946
7601,506.666667,8,1.352724,0.099040,0.133974
7611,507.333333,8,1.304724,0.099040,0.129220
7621,508.000000,7,1.285975,0.086660,0.111443
7631,508.666667,7,1.285035,0.086660,0.111361
7641,509.333333,7,1.233496,0.086660,0.106895
7651,510.000000,5,1.257897,0.061900,0.077864
7661,510.666667,5,1.289264,0.061900,0.079806
7671,511.333333,4,1.177276,0.049520,0.058299
8051,536.666667,4,1.513864,0.049520,0.074967
8061,537.333333,4,1.548256,0.049520,0.076670
8071,538.000000,4,1.593220,0.049520,0.078896
8081,538.666667,4,1.559664,0.049520,0.077235
8091,539.333333,7,0.989521,0.086660,0.085752
8101,540.000000,7,1.029586,0.086660,0.089224
8111,540.666667,7,1.084654,0.086660,0.093996
8121,541.333333,7,1.102995,0.086660,0.095586
8131,542.000000,7,1.086536,0.086660,0.094159
8141,542.666667,7,1.082571,0.086660,0.093816
8151,543.333333,5,0.961575,0.061900,0.059522
9261,617.333333,2,1.195696,0.024760,0.029605
9271,618.000000,2,1.218850,0.024760,0.030179
9281,618.666667,4,0.873878,0.049520,0.043274
9291,619.333333,4,0.887853,0.049520,0.043967
9301,620.000000,4,0.842150,0.049520,0.041703
9311,620.666667,4,0.824015,0.049520,0.040805
9321,621.333333,4,0.784785,0.049520,0.038863
9331,622.000000,4,0.779924,0.049520,0.038622
9341,622.666667,2,1.303469,0.024760,0.032274
9351,623.333333,2,1.357733,0.024760,0.033618
9361,624.000000,2,1.364395,0.024760,0.033782
9371,624.666667,4,0.805634,0.049520,0.039895
9381,625.333333,4,0.814206,0.049520,0.040320
9391,626.000000,4,0.785350,0.049520,0.038891
9401,626.666667,6,1.038794,0.074280,0.077162
9411,627.333333,10,0.872006,0.123800,0.107955
9421,628.000000,12,0.926161,0.148560,0.137591
9431,628.666667,12,0.923505,0.148560,0.137196
9441,629.333333,12,0.883316,0.148560,0.131226
9451,630.000000,12,0.918455,0.148560,0.136446
9461,630.666667,13,1.012403,0.160940,0.162936
9471,631.333333,11,0.991581,0.136180,0.135034
9481,632.000000,12,1.039735,0.148560,0.154463
9491,632.666667,12,1.041631,0.148560,0.154745
9501,633.333333,15,1.195030,0.185700,0.221917
9511,634.000000,15,1.128247,0.185700,0.209516
9521,634.666667,15,1.101888,0.185700,0.204621
9531,635.333333,15,1.110375,0.185700,0.206197
9541,636.000000,15,1.124054,0.185700,0.208737
9551,636.666667,16,1.220355,0.198080,0.241728
9561,637.333333,15,1.166630,0.185700,0.216644
9571,638.000000,15,1.197639,0.185700,0.222402
9581,638.666667,15,1.198716,0.185700,0.222602
9591,639.333333,16,1.169427,0.198080,0.231640
9601,640.000000,16,1.176081,0.198080,0.232958
9611,640.666667,16,1.161568,0.198080,0.230084
9621,641.333333,13,1.130543,0.160940,0.181950
9631,642.000000,14,1.164143,0.173320,0.201770
9641,642.666667,14,1.104640,0.173320,0.191456
9651,643.333333,13,1.098700,0.160940,0.176825
9661,644.000000,12,0.954928,0.148560,0.141864
9671,644.666667,14,0.970968,0.173320,0.168288
9681,645.333333,14,0.973527,0.173320,0.168732
9691,646.000000,14,0.955208,0.173320,0.165557
9701,646.666667,11,0.887294,0.136180,0.120832
