frame,time_s,ped1,ped2,distance,heading_diff_deg,lateral_ratio,formation,ttc
31,2.000000,4,8,4.192363,90.553896,0.996286,False,
31,2.000000,5,6,0.413466,0.000000,0.000000,False,
31,2.000000,5,7,2.071802,89.401671,0.388393,False,
31,2.000000,5,8,1.689063,0.000000,0.000000,False,
31,2.000000,6,7,1.659094,89.401671,0.400794,False,
31,2.000000,6,8,2.091963,0.000000,0.000000,False,
31,2.000000,7,8,3.717173,89.401671,0.258277,False,
41,2.666667,3,4,3.400302,30.717434,0.798192,False,
41,2.666667,3,5,4.109350,125.282299,0.008123,False,2.315033
41,2.666667,3,6,4.507139,125.282299,0.018080,False,2.580043
41,2.666667,3,8,2.801611,125.282299,0.318831,False,
41,2.666667,4,5,4.328811,94.564865,0.980348,False,
41,2.666667,4,6,4.525128,94.564865,0.960829,False,
41,2.666667,4,8,4.321794,94.564865,0.981154,False,
41,2.666667,5,6,0.413466,0.000000,0.000000,False,
41,2.666667,5,7,2.618387,92.560950,0.274713,False,
41,2.666667,5,8,1.689063,0.000000,0.000000,False,
41,2.666667,6,7,2.204952,92.560950,0.272679,False,
41,2.666667,6,8,2.091963,0.000000,0.000000,False,
41,2.666667,7,8,4.277599,92.560950,0.182757,False,
51,3.333333,3,4,3.689942,30.296177,0.831063,False,
51,3.333333,3,5,3.501997,125.728847,0.019165,False,2.026010
51,3.333333,3,6,3.902027,125.728847,0.047431,False,2.320152
51,3.333333,3,8,2.206033,125.728847,0.364477,False,
51,3.333333,4,5,4.203470,95.432670,0.996971,False,
51,3.333333,4,6,4.350244,95.432670,0.985876,False,
51,3.333333,4,8,4.427618,95.432670,0.951510,False,
51,3.333333,5,6,0.413466,0.000000,0.000000,False,
51,3.333333,5,7,2.991326,89.476666,0.285400,False,
51,3.333333,5,8,1.689063,0.000000,0.000000,False,
51,3.333333,6,7,2.578559,89.476666,0.277098,False,
51,3.333333,6,8,2.091963,0.000000,0.000000,False,
51,3.333333,7,8,4.659120,89.476666,0.216116,False,
61,4.000000,3,4,4.045890,23.047445,0.789576,False,
61,4.000000,3,5,2.962220,117.173631,0.149215,False,1.725759
61,4.000000,3,6,3.360525,117.173631,0.114360,False,1.968142
61,4.000000,3,8,1.748419,117.173631,0.622395,False,
61,4.000000,4,5,4.251580,94.126186,0.992464,False,
61,4.000000,4,6,4.328442,94.126186,0.999605,False,
61,4.000000,4,8,4.748783,94.126186,0.885113,False,
61,4.000000,5,6,0.413466,0.000000,0.000000,False,
61,4.000000,5,8,1.689063,0.000000,0.000000,False,
61,4.000000,6,8,2.091963,0.000000,0.000000,False,
71,4.666667,3,4,4.161042,17.619391,0.824559,False,
71,4.666667,3,5,2.347089,114.107791,0.245839,False,1.347784
71,4.666667,3,6,2.740956,114.107791,0.197481,False,1.550585
71,4.666667,3,8,1.327500,114.107791,0.857866,False,
71,4.666667,4,5,4.330083,96.488400,0.978602,False,
71,4.666667,4,6,4.355445,96.488400,0.993715,False,
71,4.666667,5,6,0.413466,0.000000,0.000000,False,
71,4.666667,5,8,1.689063,0.000000,0.000000,False,
71,4.666667,6,8,2.091963,0.000000,0.000000,False,
81,5.333333,3,5,1.753599,110.631155,0.397409,False,
81,5.333333,3,6,2.135749,110.631155,0.321303,False,
81,5.333333,3,8,1.161172,110.631155,0.999918,False,
81,5.333333,5,6,0.413466,0.000000,0.000000,False,
81,5.333333,5,8,1.689063,0.000000,0.000000,False,
81,5.333333,6,8,2.091963,0.000000,0.000000,False,
91,6.000000,3,5,1.227643,110.603812,0.581915,False,
91,6.000000,3,6,1.577473,110.603812,0.446225,False,
91,6.000000,3,8,1.333756,110.603812,0.883063,False,
91,6.000000,5,6,0.413466,0.000000,0.000000,False,
91,6.000000,5,8,1.689063,0.000000,0.000000,False,
91,6.000000,6,8,2.091963,0.000000,0.000000,False,
101,6.666667,3,5,0.810876,110.964637,0.857155,False,
101,6.666667,3,6,1.074936,119.784263,0.646753,False,
101,6.666667,3,8,1.677669,110.964637,0.696605,False,
101,6.666667,5,6,0.413466,8.819625,0.883180,False,
101,6.666667,5,8,1.689063,0.000000,0.000000,False,
101,6.666667,6,8,2.091963,8.819625,0.959654,True,
111,7.333333,3,5,0.713183,111.837000,0.994550,False,
111,7.333333,3,6,0.748685,120.656625,0.905113,False,
111,7.333333,3,8,2.075666,111.837000,0.581766,False,
111,7.333333,5,6,0.404496,8.819625,0.902764,False,
111,7.333333,5,8,1.689063,0.000000,0.000000,False,
111,7.333333,6,8,2.086444,8.819625,0.962193,True,
121,8.000000,3,5,0.996863,119.538768,0.781446,False,
121,8.000000,3,6,0.725474,119.538768,0.949468,False,
121,8.000000,3,8,2.619062,119.538768,0.568542,False,
121,8.000000,5,6,0.404496,0.000000,0.000000,False,
121,8.000000,5,8,1.689063,0.000000,0.000000,False,
121,8.000000,6,8,2.086444,0.000000,0.000000,False,
131,8.666667,3,5,1.280529,128.053198,0.673553,False,
131,8.666667,3,6,0.914268,128.053198,0.781975,False,
131,8.666667,3,8,2.960674,128.053198,0.605146,False,
131,8.666667,5,6,0.404496,0.000000,0.000000,False,
131,8.666667,5,8,1.689063,0.000000,0.000000,False,
131,8.666667,6,8,2.086444,0.000000,0.000000,False,
141,9.333333,5,6,0.404496,0.000000,0.000000,False,
141,9.333333,5,8,1.689063,0.000000,0.000000,False,
141,9.333333,5,11,2.795121,94.686611,0.648940,False,
141,9.333333,5,12,3.422130,69.065737,0.975187,False,
141,9.333333,5,13,3.855491,109.417573,0.384576,False,
141,9.333333,6,8,2.086444,0.000000,0.000000,False,
141,9.333333,6,11,2.628297,94.686611,0.746142,False,
141,9.333333,6,12,3.325963,69.065737,0.994312,False,
141,9.333333,6,13,3.661642,109.417573,0.469983,False,
141,9.333333,8,11,4.093489,94.686611,0.375955,False,
141,9.333333,8,12,4.491805,69.065737,0.848208,False,
141,9.333333,11,12,0.867626,25.620873,0.994926,False,
141,9.333333,11,13,1.075264,14.730962,0.419076,False,
141,9.333333,12,13,0.999333,40.351835,0.320074,False,
151,10.000000,5,6,0.404496,0.000000,0.000000,False,
151,10.000000,5,8,1.689063,0.000000,0.000000,False,
151,10.000000,5,11,2.261897,91.931194,0.829715,False,
151,10.000000,5,12,3.378949,78.244441,0.950011,False,
151,10.000000,5,13,3.546130,109.166454,0.422104,False,
151,10.000000,6,8,2.086444,0.000000,0.000000,False,
151,10.000000,6,11,2.189892,91.931194,0.915874,False,
151,10.000000,6,12,3.309447,78.244441,0.980404,False,
151,10.000000,6,13,3.367294,109.166454,0.514829,False,
151,10.000000,8,11,3.387613,91.931194,0.496592,False,
151,10.000000,8,12,4.375228,78.244441,0.781237,False,
151,10.000000,8,13,4.828705,109.166454,0.168568,False,
151,10.000000,11,12,1.121427,13.686753,0.909991,True,
151,10.000000,11,13,1.454918,17.235259,0.256549,False,
151,10.000000,12,13,0.973044,30.922012,0.572870,False,
161,10.666667,5,6,0.404496,0.000000,0.000000,False,
161,10.666667,5,8,1.689063,0.000000,0.000000,False,
161,10.666667,5,11,1.958915,87.364111,0.990923,False,
161,10.666667,5,12,3.266754,90.050173,0.902446,False,
161,10.666667,5,13,3.172893,98.980139,0.620670,False,
161,10.666667,6,8,2.086444,0.000000,0.000000,False,
161,10.666667,6,11,2.043215,87.364111,0.998002,False,
161,10.666667,6,12,3.229622,90.050173,0.948827,False,
161,10.666667,6,13,3.017566,98.980139,0.710615,False,
161,10.666667,8,11,2.710244,87.364111,0.693991,False,
161,10.666667,8,12,4.176276,90.050173,0.672557,False,
161,10.666667,8,13,4.417622,98.980139,0.355490,False,
161,10.666667,11,12,1.467216,2.686062,0.719694,True,
161,10.666667,11,13,1.842950,11.616028,0.193834,False,
161,10.666667,12,13,0.966671,8.929966,0.704973,True,
171,11.333333,5,6,0.404496,0.000000,0.000000,False,
171,11.333333,5,8,1.689063,122.787768,0.471130,False,
171,11.333333,5,11,2.047783,87.364307,0.962654,False,
171,11.333333,5,12,3.096724,88.347770,0.954268,False,
171,11.333333,5,13,2.826427,90.403396,0.817431,False,
171,11.333333,6,8,2.086444,122.787768,0.435264,False,
171,11.333333,6,11,2.275644,87.364307,0.909327,False,
171,11.333333,6,12,3.106257,88.347770,0.985052,False,
171,11.333333,6,13,2.727909,90.403396,0.890454,False,
171,11.333333,8,11,2.221962,149.847925,0.837125,False,
171,11.333333,8,12,3.877932,148.864461,0.675317,False,
171,11.333333,8,13,3.953271,146.808835,0.485578,False,
171,11.333333,8,15,4.816109,33.841724,0.934381,False,
171,11.333333,11,12,1.743984,0.983464,0.568096,False,
171,11.333333,11,13,2.100586,3.039090,0.179819,False,
171,11.333333,11,14,4.558181,177.699662,0.685600,False,
171,11.333333,11,15,3.846621,176.310351,0.596065,False,
171,11.333333,12,13,0.853176,2.055626,0.703466,True,
171,11.333333,12,15,4.558964,177.293815,0.652977,False,
171,11.333333,14,15,0.873920,1.389311,0.995235,True,
171,11.333333,14,16,3.535579,10.001418,0.224992,False,
171,11.333333,15,16,3.624806,11.390729,0.018907,False,
181,12.000000,5,6,0.404496,0.000000,0.000000,False,
181,12.000000,5,8,1.572214,0.000000,0.000000,False,
181,12.000000,5,11,2.393917,86.797724,0.805034,False,
181,12.000000,5,12,3.020677,86.944992,0.992637,False,
181,12.000000,5,13,2.535580,88.760868,0.925544,False,
181,12.000000,6,8,1.966750,0.000000,0.000000,False,
181,12.000000,6,11,2.715614,86.797724,0.744325,False,
181,12.000000,6,12,3.093679,86.944992,0.999961,False,
181,12.000000,6,13,2.519676,88.760868,0.974064,False,
181,12.000000,8,11,1.955645,86.797724,0.996978,False,
181,12.000000,8,12,3.585780,86.944992,0.841364,False,
181,12.000000,8,13,3.431083,88.760868,0.674853,False,
181,12.000000,8,15,4.787385,90.011299,0.973017,False,
181,12.000000,11,12,2.076542,0.147268,0.515498,False,
181,12.000000,11,13,2.343095,1.963145,0.178498,False,
181,12.000000,11,14,3.826405,178.457033,0.930356,False,
181,12.000000,11,15,3.043163,176.809022,0.824518,False,
181,12.000000,12,13,0.810608,1.815876,0.778679,True,
181,12.000000,12,14,4.122885,178.309765,0.366369,False,
181,12.000000,12,15,3.646557,176.956291,0.613765,False,
181,12.000000,13,14,4.913274,176.493889,0.880706,False,
181,12.000000,13,15,4.396798,178.772167,0.436350,False,
181,12.000000,14,15,0.856415,4.733944,0.999307,True,2.520218
181,12.000000,14,16,3.401293,3.804184,0.286084,False,
181,12.000000,15,16,3.361228,8.538128,0.004257,False,
191,12.666667,5,6,0.404496,0.000000,0.000000,False,
191,12.666667,5,8,1.689063,57.212232,0.471130,False,
191,12.666667,5,11,2.996343,86.079196,0.646526,False,
191,12.666667,5,12,2.981868,92.292340,0.999370,False,
191,12.666667,5,13,2.382746,87.963430,0.990807,False,
191,12.666667,6,8,2.086444,57.212232,0.435264,False,
191,12.666667,6,11,3.360201,86.079196,0.603055,False,
191,12.666667,6,12,3.123625,92.292340,0.996067,False,
191,12.666667,6,13,2.463906,87.963430,0.999607,False,
191,12.666667,8,11,2.005729,28.866964,0.943310,False,
191,12.666667,8,12,3.298067,35.080108,0.872338,False,
191,12.666667,8,13,3.041438,30.751199,0.783233,False,
191,12.666667,8,15,4.603544,150.391482,0.996079,False,
191,12.666667,11,12,2.313814,6.213144,0.407741,False,
191,12.666667,11,13,2.567204,1.884234,0.154891,False,
191,12.666667,11,14,3.409202,178.026730,0.998669,False,
191,12.666667,11,15,2.625416,179.258446,0.994953,False,
191,12.666667,11,16,4.231374,176.952684,0.940575,False,
191,12.666667,12,13,0.760178,4.328910,0.834641,True,1.173982
191,12.666667,12,14,3.353456,171.813586,0.973749,False,
191,12.666667,12,15,2.776339,174.528410,0.927347,False,
191,12.666667,13,14,4.107735,176.142495,0.855865,False,
191,12.666667,13,15,3.507513,178.857319,0.708016,False,
191,12.666667,14,15,0.784488,2.714824,0.990251,True,
191,12.666667,14,16,3.110216,1.074046,0.295221,False,
191,12.666667,15,16,3.112517,3.788870,0.028003,False,3.983541
201,13.333333,5,6,0.404496,0.000000,0.000000,False,
201,13.333333,5,8,1.689063,133.483471,0.626650,False,
201,13.333333,5,11,3.654423,87.364003,0.541429,False,
201,13.333333,5,12,2.997662,90.685655,0.979229,False,
201,13.333333,5,13,2.379246,89.924569,0.995651,False,
201,13.333333,5,15,4.964192,92.150044,0.927098,False,
201,13.333333,6,8,2.086444,133.483471,0.594791,False,
201,13.333333,6,11,4.039524,87.364003,0.514073,False,
201,13.333333,6,12,3.213533,90.685655,0.950969,False,
201,13.333333,6,13,2.557965,89.924569,0.971213,False,
201,13.333333,8,11,2.365764,139.152526,0.849221,False,
201,13.333333,8,12,2.977821,135.830874,0.893140,False,
201,13.333333,8,13,2.669257,136.591960,0.781618,False,
201,13.333333,8,15,4.531043,41.333427,0.990923,False,
201,13.333333,11,12,2.471834,3.321651,0.347384,False,
201,13.333333,11,13,2.771077,2.560566,0.116947,False,
201,13.333333,11,14,3.581066,178.580164,0.964629,False,
201,13.333333,11,15,2.859321,179.514047,0.916993,False,
201,13.333333,11,16,3.100863,175.408737,0.849142,False,
201,13.333333,12,13,0.701596,0.761085,0.799529,True,2.595462
201,13.333333,12,14,2.793179,178.098184,0.954862,False,
201,13.333333,12,15,2.029891,177.164302,0.935587,False,
201,13.333333,12,16,4.290921,172.087086,0.138082,False,
201,13.333333,13,14,3.479094,178.859270,0.918364,False,
201,13.333333,13,15,2.728367,177.925387,0.896967,False,
201,13.333333,13,16,4.928465,172.848171,0.083229,False,
201,13.333333,14,15,0.821244,0.933883,0.992454,True,
201,13.333333,14,16,2.808112,6.011098,0.319507,False,
201,13.333333,15,16,2.809734,5.077215,0.037202,False,3.317690
211,14.000000,5,6,0.404496,0.000000,0.000000,False,
211,14.000000,5,8,1.565729,114.564065,0.400562,False,
211,14.000000,5,11,4.383135,87.634289,0.457752,False,
211,14.000000,5,12,3.233624,91.524075,0.927682,False,
211,14.000000,5,13,2.515193,91.674616,0.944196,False,
211,14.000000,5,15,4.828183,88.014969,0.976739,False,
211,14.000000,6,8,1.958187,114.564065,0.348700,False,
211,14.000000,6,11,4.778201,87.634289,0.440801,False,
211,14.000000,6,12,3.507863,91.524075,0.891136,False,
211,14.000000,6,13,2.780336,91.674616,0.899910,False,
211,14.000000,8,11,3.101465,157.801645,0.688973,False,
211,14.000000,8,12,2.953809,153.911860,0.982538,False,
211,14.000000,8,13,2.417745,153.761318,0.932403,False,
211,14.000000,8,15,4.665700,26.549096,0.999021,False,
211,14.000000,11,12,2.648181,3.889785,0.314535,False,
211,14.000000,11,13,2.919116,4.040327,0.073195,False,
211,14.000000,11,14,4.170040,177.003025,0.779335,False,
211,14.000000,11,15,3.624227,175.649259,0.779718,False,
211,14.000000,11,16,2.559970,178.377828,0.948729,False,
211,14.000000,12,13,0.729484,0.150542,0.860377,True,
211,14.000000,12,14,2.510315,173.113239,0.925168,False,
211,14.000000,12,15,1.712882,179.539044,0.998430,False,
211,14.000000,12,16,2.980636,174.488042,0.213802,False,
211,14.000000,13,14,3.150131,172.962698,0.982698,False,
211,14.000000,13,15,2.346896,179.689586,0.993888,False,
211,14.000000,13,16,3.668527,174.337501,0.108208,False,
211,14.000000,14,15,0.803521,7.347717,0.991809,True,1.303114
211,14.000000,14,16,2.533527,1.374803,0.371684,False,
211,14.000000,15,16,2.497336,5.972914,0.012947,False,2.450984
221,14.666667,5,6,0.404496,0.000000,0.000000,False,
221,14.666667,5,8,1.531571,46.516529,0.655391,False,
221,14.666667,5,12,3.470464,93.994230,0.870329,False,
221,14.666667,5,13,2.823973,91.718671,0.841275,False,
221,14.666667,5,15,4.760927,89.111048,0.989801,False,
221,14.666667,6,8,1.926372,46.516529,0.615834,False,
221,14.666667,6,12,3.789895,93.994230,0.834614,False,
221,14.666667,6,13,3.149031,91.718671,0.794927,False,
221,14.666667,6,15,4.949996,89.111048,0.976629,False,
221,14.666667,8,11,3.832723,37.866171,0.424318,False,
221,14.666667,8,12,2.852480,47.477701,0.989111,False,
221,14.666667,8,13,2.262160,45.202142,0.997214,False,
221,14.666667,8,15,4.698554,135.627578,0.949383,False,
221,14.666667,8,16,4.839158,141.760045,0.952745,False,
221,14.666667,11,12,2.893339,9.611530,0.269686,False,
221,14.666667,11,13,3.127539,7.335971,0.086688,False,
221,14.666667,11,15,4.698019,173.493749,0.701820,False,
221,14.666667,11,16,3.117944,179.626216,0.885091,False,
221,14.666667,12,13,0.648556,2.275559,0.894571,True,0.481525
221,14.666667,12,14,2.740042,170.643887,0.643117,False,
221,14.666667,12,15,2.149675,176.894722,0.721753,False,
221,14.666667,12,16,2.062358,170.762254,0.331625,False,
221,14.666667,13,14,3.169460,172.919446,0.857776,False,
221,14.666667,13,15,2.518712,179.170281,0.920828,False,
221,14.666667,13,16,2.710804,173.037813,0.281653,False,
221,14.666667,14,15,0.696181,6.250835,0.994281,True,0.722724
221,14.666667,14,16,2.199856,0.118367,0.397064,False,
221,14.666667,15,16,2.137588,6.132468,0.047106,False,2.008838
231,15.333333,5,6,0.404496,0.206221,0.903536,False,
231,15.333333,5,8,1.689063,123.177470,0.239545,False,
231,15.333333,5,12,3.896129,98.347562,0.749454,False,
231,15.333333,5,13,3.270217,96.776315,0.736546,False,
231,15.333333,5,15,4.698964,82.403555,0.998347,False,
231,15.333333,6,8,2.086444,123.383691,0.200205,False,
231,15.333333,6,12,4.248472,98.553782,0.716261,False,
231,15.333333,6,13,3.631705,96.982536,0.699934,False,
231,15.333333,6,15,4.851165,82.197334,0.990759,False,
231,15.333333,8,11,4.536227,21.477965,0.411793,False,
231,15.333333,8,12,2.894693,24.829908,0.931188,False,
231,15.333333,8,13,2.260031,26.401155,0.956314,False,
231,15.333333,8,15,4.771015,154.418975,0.918411,False,
231,15.333333,8,16,4.455561,164.536855,0.975868,False,
231,15.333333,11,12,3.059525,3.351943,0.200023,False,
231,15.333333,11,13,3.328351,4.923190,0.003536,False,
231,15.333333,11,16,4.200574,173.985180,0.133065,False,
231,15.333333,11,17,3.542926,166.781719,0.552508,False,
231,15.333333,11,18,3.208348,176.682590,0.614827,False,
231,15.333333,12,13,0.647101,1.571247,0.883100,True,
231,15.333333,12,14,3.421453,178.603729,0.697292,False,
231,15.333333,12,15,2.988763,179.248883,0.627087,False,
231,15.333333,12,16,1.788066,170.633237,0.840293,False,
231,15.333333,13,14,3.675579,177.032483,0.766170,False,
231,15.333333,13,15,3.149430,179.179870,0.718028,False,
231,15.333333,13,16,2.280043,169.061990,0.501410,False,
231,15.333333,14,15,0.696365,2.147388,0.997339,True,2.268078
231,15.333333,14,16,1.951344,7.970493,0.511562,False,
231,15.333333,15,16,1.828720,10.117880,0.157004,False,
231,15.333333,17,18,2.387357,9.900871,0.716073,True,
241,16.000000,5,6,0.404583,0.206221,0.903518,False,
241,16.000000,5,8,1.693747,171.386596,0.970514,False,
241,16.000000,5,12,4.455868,97.557339,0.676017,False,
241,16.000000,5,13,3.893484,98.781150,0.598098,False,
241,16.000000,5,15,4.744699,82.320236,0.998922,False,
241,16.000000,5,16,4.621882,72.017473,0.905036,False,
241,16.000000,6,8,2.091963,171.180375,0.959654,False,
241,16.000000,6,12,4.828111,97.763560,0.650467,False,
241,16.000000,6,13,4.276922,98.987371,0.572473,False,
241,16.000000,6,15,4.856812,82.114015,0.999401,False,
241,16.000000,6,16,4.847194,71.811252,0.872569,False,
241,16.000000,8,12,3.227667,91.056065,0.861356,False,
241,16.000000,8,13,2.589557,89.832254,0.825368,False,
241,16.000000,8,15,4.969875,89.066360,0.915338,False,
241,16.000000,8,16,4.331058,99.369122,0.998630,False,
241,16.000000,11,12,3.290563,0.933651,0.154175,False,
241,16.000000,11,13,3.471065,2.157462,0.020345,False,
241,16.000000,11,17,1.958321,173.452117,0.303553,False,
241,16.000000,11,18,2.599099,176.004148,0.977397,False,
241,16.000000,12,13,0.651654,1.223811,0.935463,True,0.695722
241,16.000000,12,14,4.335951,177.455040,0.502993,False,
241,16.000000,12,15,4.054810,179.877575,0.431811,False,
241,16.000000,12,16,2.670471,169.574813,0.929578,False,
241,16.000000,12,18,4.043788,176.937800,0.965470,False,
241,16.000000,13,14,4.536978,178.678851,0.662789,False,
241,16.000000,13,15,4.170598,178.898614,0.610453,False,
241,16.000000,13,16,2.902865,170.798623,0.602783,False,
241,16.000000,13,18,4.565899,178.161610,0.761811,False,
241,16.000000,14,15,0.661185,2.422535,0.994356,True,2.005972
241,16.000000,14,16,1.665823,7.880228,0.651501,False,
241,16.000000,15,16,1.472636,10.302762,0.281332,False,
241,16.000000,17,18,2.268951,10.543734,0.718261,True,4.740987
251,16.666667,5,6,0.404583,0.000000,0.000000,False,
251,16.666667,5,8,1.693747,0.000000,0.000000,False,
251,16.666667,5,13,4.553400,90.162284,0.514425,False,
251,16.666667,5,15,4.777329,93.712709,0.996759,False,
251,16.666667,5,16,4.366896,99.849646,0.957930,False,
251,16.666667,6,8,2.091963,0.000000,0.000000,False,
251,16.666667,6,13,4.946717,90.162284,0.497192,False,
251,16.666667,6,15,4.852498,93.712709,0.999998,False,
251,16.666667,6,16,4.543322,99.849646,0.931290,False,
251,16.666667,8,12,3.648990,92.500904,0.770463,False,
251,16.666667,8,13,3.110593,90.162284,0.700873,False,
251,16.666667,8,16,4.338389,99.849646,0.994956,False,
251,16.666667,11,12,3.315951,3.843771,0.160183,False,
251,16.666667,11,13,3.490165,1.505151,0.018975,False,
251,16.666667,11,17,0.978893,167.842795,0.091381,False,
251,16.666667,11,18,2.805106,179.931118,0.911832,False,
251,16.666667,12,13,0.577644,2.338620,0.932386,True,
251,16.666667,12,16,3.901798,167.649451,0.765007,False,
251,16.666667,12,17,3.449338,171.686566,0.962279,False,
251,16.666667,12,18,2.864024,176.087347,0.973268,False,
251,16.666667,13,16,3.940129,169.988070,0.903361,False,
251,16.666667,13,17,3.766168,169.347946,0.927815,False,
251,16.666667,13,18,3.400655,178.425966,0.987000,False,
251,16.666667,14,15,0.664669,0.774397,0.972191,True,2.969053
251,16.666667,14,16,1.519972,5.362540,0.779981,True,
251,16.666667,15,16,1.272667,6.136937,0.428653,False,
251,16.666667,17,18,2.073525,12.226088,0.694373,False,2.755536
261,17.333333,11,12,3.398201,4.627624,0.167579,False,
261,17.333333,11,13,3.723197,5.210423,0.006285,False,
261,17.333333,11,17,1.911106,166.853205,0.968252,False,
261,17.333333,11,18,3.728360,176.328760,0.865769,False,
261,17.333333,12,13,0.653028,0.582799,0.847405,True,
261,17.333333,12,17,1.933621,171.480828,0.998931,False,
261,17.333333,12,18,2.109793,179.043616,0.996127,False,
261,17.333333,13,17,2.485802,172.063628,0.973283,False,
261,17.333333,13,18,2.741554,178.460817,0.152334,False,
261,17.333333,14,15,0.643440,2.616306,0.994836,True,0.771505
261,17.333333,14,16,1.422088,5.813217,0.857029,True,
261,17.333333,15,16,1.033422,8.429523,0.555616,False,
261,17.333333,15,18,6.670168,1.731856,0.018242,False,9.568991
261,17.333333,17,18,1.838428,9.475556,0.685773,False,2.981271
271,18.000000,11,12,3.520914,2.638637,0.148704,False,
271,18.000000,11,13,3.853703,3.350243,0.008671,False,
271,18.000000,11,17,3.419527,172.677246,0.993708,False,
271,18.000000,12,13,0.651115,0.711606,0.838008,True,
271,18.000000,12,17,0.759434,175.315883,0.876140,False,
271,18.000000,12,18,2.196964,178.849949,0.979359,False,
271,18.000000,13,17,1.402308,176.027489,0.937734,False,
271,18.000000,13,18,2.610184,179.561555,0.990844,False,
271,18.000000,14,15,0.608041,4.489060,0.999998,True,0.092097
271,18.000000,14,16,1.371050,12.215409,0.959565,True,
271,18.000000,14,17,7.713239,5.805594,0.188695,False,7.519248
271,18.000000,14,18,6.372109,2.271528,0.073203,False,9.284801
271,18.000000,15,16,0.868612,16.704469,0.810158,True,
271,18.000000,15,17,7.606703,1.316533,0.083540,False,7.168155
271,18.000000,15,18,6.366395,2.217533,0.052576,False,8.540207
271,18.000000,17,18,1.738404,3.534066,0.715017,True,
281,18.666667,11,12,3.606691,1.689281,0.156416,False,
281,18.666667,11,13,3.940490,0.803129,0.015918,False,
281,18.666667,12,13,0.665799,2.492410,0.826666,True,
281,18.666667,12,17,1.582565,173.414420,0.092889,False,
281,18.666667,12,18,3.110382,175.775381,0.998467,False,
281,18.666667,13,17,1.682092,175.906830,0.274059,False,
