frame,time_s,ped1,ped2,distance,heading_diff_deg,lateral_ratio,formation,ttc
1,0.000000,4,218,2.733588,168.055547,0.999689,False,
1,0.000000,4,468,3.577796,129.827656,0.941085,False,
1,0.000000,4,473,3.125684,129.827656,0.956229,False,
1,0.000000,5,6,0.949280,15.402629,0.915577,True,
1,0.000000,5,7,3.670897,13.853776,0.999923,False,
1,0.000000,5,8,2.965950,8.339205,0.997446,False,
1,0.000000,5,9,1.646374,81.254059,0.994997,False,
1,0.000000,5,11,12.489752,173.733256,0.070366,False,6.440656
1,0.000000,5,14,3.598585,144.964575,0.616324,False,
1,0.000000,5,15,3.701331,175.635550,0.666571,False,
1,0.000000,5,16,4.346330,165.720527,0.768198,False,
1,0.000000,5,273,1.815981,80.085342,0.873412,False,
1,0.000000,5,409,3.111219,69.151980,0.487906,False,
1,0.000000,5,419,4.810304,95.866529,0.891105,False,
1,0.000000,5,420,4.560096,95.866529,0.847714,False,
1,0.000000,5,421,2.267661,95.866529,0.588369,False,
1,0.000000,5,422,2.201023,95.866529,0.792244,False,
1,0.000000,5,423,1.469520,95.866529,0.633819,False,
1,0.000000,5,425,1.804492,95.866529,0.910495,False,
1,0.000000,6,7,2.836291,1.548853,0.999706,False,
1,0.000000,6,8,2.084096,7.063424,0.996177,True,
1,0.000000,6,9,2.392516,65.851430,0.757958,False,
1,0.000000,6,14,4.523371,129.561946,0.401246,False,
1,0.000000,6,15,4.571964,160.232921,0.618381,False,
1,0.000000,6,273,2.341327,64.682713,0.927658,False,
1,0.000000,6,409,2.854368,84.554609,0.064262,False,
1,0.000000,6,419,4.214492,111.269158,0.933583,False,
1,0.000000,6,420,4.039844,111.269158,0.889032,False,
1,0.000000,6,421,2.196299,111.269158,0.453298,False,
1,0.000000,6,422,1.865810,111.269158,0.675367,False,
1,0.000000,6,423,1.455307,111.269158,0.290055,False,1.881479
1,0.000000,6,425,1.301283,111.269158,0.771876,False,
1,0.000000,7,8,0.802557,5.514571,0.943654,True,
1,0.000000,7,21,3.339967,133.036815,0.310694,False,
1,0.000000,7,22,3.965713,109.720305,0.667853,False,
1,0.000000,7,220,4.715302,178.735185,0.107727,False,5.409423
1,0.000000,7,409,2.431107,83.005757,0.826248,False,2.755709
1,0.000000,7,413,4.593330,109.720305,0.496569,False,
1,0.000000,7,419,1.960003,109.720305,0.538899,False,
1,0.000000,7,420,2.102399,109.720305,0.334936,False,
1,0.000000,7,421,2.768043,109.720305,0.684157,False,
1,0.000000,7,422,2.165724,109.720305,0.745073,False,
1,0.000000,7,423,2.842647,109.720305,0.862491,False,
1,0.000000,7,425,2.056509,109.720305,0.901711,False,
1,0.000000,8,9,4.473412,72.914854,0.809375,False,
1,0.000000,8,21,3.982417,127.522244,0.312437,False,
1,0.000000,8,22,4.669223,104.205734,0.663030,False,
1,0.000000,8,273,4.358990,71.746137,0.911909,False,
1,0.000000,8,409,2.458056,77.491185,0.667303,False,
1,0.000000,8,419,2.620973,104.205734,0.624164,False,
1,0.000000,8,420,2.656752,104.205734,0.471918,False,
1,0.000000,8,421,2.514489,104.205734,0.531238,False,
1,0.000000,8,422,1.875518,104.205734,0.534114,False,
1,0.000000,8,423,2.369865,104.205734,0.774486,False,
1,0.000000,8,425,1.559076,104.205734,0.761995,False,
1,0.000000,9,14,3.181500,63.710516,0.990470,False,4.242555
1,0.000000,9,15,3.605357,94.381490,0.972893,False,
1,0.000000,9,16,4.289494,113.025414,0.903002,False,
1,0.000000,9,273,0.643275,1.168718,0.843487,True,
1,0.000000,9,409,4.703481,150.406040,0.999835,False,
1,0.000000,9,421,3.815821,177.120588,0.785619,False,
1,0.000000,9,422,3.833889,177.120588,0.671698,False,
1,0.000000,9,423,3.054782,177.120588,0.735787,False,
1,0.000000,9,425,3.449286,177.120588,0.571119,False,
1,0.000000,10,11,0.435291,1.981670,0.964701,False,
1,0.000000,10,12,0.678778,16.075531,0.547810,False,
1,0.000000,10,13,1.190528,19.359808,0.721804,True,
1,0.000000,10,213,4.825320,111.307567,0.487832,False,
1,0.000000,10,214,4.496696,117.469890,0.360449,False,
1,0.000000,10,215,4.175288,103.138392,0.522549,False,
1,0.000000,10,216,3.677626,100.612177,0.505126,False,
1,0.000000,11,12,0.397966,18.057201,0.077234,False,
1,0.000000,11,13,0.792919,21.341478,0.575844,False,2.211027
1,0.000000,11,214,4.907712,119.451560,0.519807,False,
1,0.000000,11,215,4.509192,105.120062,0.607067,False,
1,0.000000,11,216,4.015266,102.593846,0.577073,False,
1,0.000000,12,13,0.558836,3.284277,0.813031,True,
1,0.000000,12,215,4.848203,87.062861,0.665609,False,
1,0.000000,12,216,4.351414,84.536646,0.643348,False,
1,0.000000,13,216,4.802735,81.252369,0.602060,False,
1,0.000000,14,15,0.745343,30.670975,0.204231,False,
1,0.000000,14,16,1.271435,49.314898,0.062023,False,
1,0.000000,14,25,4.610312,120.393685,0.626769,False,
1,0.000000,14,273,3.822453,64.879233,0.996065,False,5.803012
1,0.000000,14,421,4.313491,119.168896,0.843411,False,
1,0.000000,14,422,4.767746,119.168896,0.892450,False,
1,0.000000,14,423,4.006094,119.168896,0.925675,False,
1,0.000000,14,425,4.791701,119.168896,0.942280,False,
1,0.000000,15,16,0.685834,18.643923,0.290870,False,0.772569
1,0.000000,15,25,4.982855,89.722710,0.605192,False,
1,0.000000,15,273,4.246515,95.550208,0.959836,False,
1,0.000000,15,409,4.754211,115.212470,0.602077,False,
1,0.000000,15,421,3.997954,88.497921,0.991445,False,
1,0.000000,15,422,4.516963,88.497921,0.976191,False,
1,0.000000,15,423,3.824315,88.497921,0.945306,False,
1,0.000000,15,425,4.633050,88.497921,0.939849,False,
1,0.000000,16,25,4.780915,71.078787,0.671973,False,
1,0.000000,16,273,4.931161,114.194131,0.861771,False,
1,0.000000,16,421,4.421926,69.853998,0.833934,False,
1,0.000000,16,422,4.980922,69.853998,0.795731,False,
1,0.000000,16,423,4.343523,69.853998,0.719535,False,
1,0.000000,21,22,0.861177,23.316510,0.790167,False,
1,0.000000,21,217,3.008376,8.024075,0.126869,False,
1,0.000000,21,219,2.577061,34.038699,0.249908,False,
1,0.000000,21,220,2.294164,48.228000,0.158108,False,
1,0.000000,21,409,2.857908,50.031059,0.332846,False,
1,0.000000,21,412,2.017251,23.316510,0.754320,False,
1,0.000000,21,413,1.267928,23.316510,0.935655,False,
1,0.000000,21,414,1.986775,23.316510,0.924213,False,
1,0.000000,21,419,1.379965,23.316510,0.983237,False,
1,0.000000,21,420,1.375485,23.316510,0.985812,False,
1,0.000000,21,421,3.776868,23.316510,0.821133,False,
1,0.000000,21,422,3.676724,23.316510,0.905670,False,
1,0.000000,21,423,4.467253,23.316510,0.874412,False,
1,0.000000,21,425,4.129088,23.316510,0.944555,False,
1,0.000000,22,217,3.479757,31.340585,0.166315,False,
1,0.000000,22,219,2.794554,57.355209,0.335756,False,
1,0.000000,22,220,2.781069,71.544510,0.793910,False,
1,0.000000,22,409,3.718242,26.714549,0.076610,False,7.302450
1,0.000000,22,412,2.034215,0.000000,0.000000,False,
1,0.000000,22,413,1.098670,0.000000,0.000000,False,
1,0.000000,22,414,1.729401,0.000000,0.000000,False,
1,0.000000,22,419,2.055942,0.000000,0.000000,False,
1,0.000000,22,420,2.173180,0.000000,0.000000,False,
1,0.000000,22,421,4.637086,0.000000,0.000000,False,
1,0.000000,22,422,4.520764,0.000000,0.000000,False,
1,0.000000,22,425,4.952787,0.000000,0.000000,False,
1,0.000000,213,214,0.497695,6.162323,0.931881,False,
1,0.000000,213,215,1.482456,8.169176,0.048476,False,
1,0.000000,213,216,1.667564,10.695391,0.317763,False,
1,0.000000,214,215,1.660379,14.331499,0.201588,False,
1,0.000000,214,216,1.700152,16.857714,0.069574,False,
1,0.000000,215,216,0.499126,2.526215,0.960598,False,
1,0.000000,217,218,3.594877,69.568477,0.999918,False,
1,0.000000,217,219,1.104575,26.014624,0.923822,False,
1,0.000000,217,220,0.714744,40.203925,0.284589,False,2.326058
1,0.000000,217,409,3.211822,58.055134,0.985401,False,
1,0.000000,217,412,1.876090,31.340585,0.614650,False,
1,0.000000,217,413,2.574101,31.340585,0.366541,False,
1,0.000000,217,414,2.523253,31.340585,0.611737,False,
1,0.000000,217,419,3.745760,31.340585,0.394360,False,
1,0.000000,217,420,3.342153,31.340585,0.461880,False,
1,0.000000,217,421,3.772422,31.340585,0.938547,False,
1,0.000000,217,422,4.156240,31.340585,0.886294,False,
1,0.000000,217,423,4.560360,31.340585,0.951521,False,
1,0.000000,217,425,4.761566,31.340585,0.886257,False,
1,0.000000,217,468,4.413903,31.340585,0.999017,False,
1,0.000000,217,473,4.218154,31.340585,0.989375,False,
1,0.000000,218,219,3.045134,95.583100,0.760504,False,
1,0.000000,218,220,3.866365,109.772401,0.766189,False,
1,0.000000,218,412,3.372741,38.227891,0.922690,False,
1,0.000000,218,413,4.210636,38.227891,0.960114,False,
1,0.000000,218,414,3.540689,38.227891,0.977045,False,
1,0.000000,218,468,1.234653,38.227891,0.328089,False,
1,0.000000,218,473,0.804947,38.227891,0.119552,False,3.215637
1,0.000000,219,220,0.908081,14.189301,0.811817,True,
1,0.000000,219,409,3.759641,84.069757,0.951845,False,
1,0.000000,219,412,0.866624,57.355209,0.690720,False,2.884792
1,0.000000,219,413,1.741634,57.355209,0.465980,False,
1,0.000000,219,414,1.492586,57.355209,0.787804,False,
1,0.000000,219,419,3.657462,57.355209,0.247315,False,
1,0.000000,219,420,3.355574,57.355209,0.349839,False,
1,0.000000,219,421,4.477774,57.355209,0.825760,False,
1,0.000000,219,422,4.746944,57.355209,0.748475,False,
1,0.000000,219,468,3.620656,57.355209,0.770631,False,
1,0.000000,219,473,3.519410,57.355209,0.680439,False,
1,0.000000,220,409,2.879880,98.259058,0.946850,False,
1,0.000000,220,412,1.397354,71.544510,0.992554,False,
1,0.000000,220,413,1.935041,71.544510,0.939281,False,
1,0.000000,220,414,2.018538,71.544510,0.999904,False,
1,0.000000,220,419,3.094338,71.544510,0.208362,False,
1,0.000000,220,420,2.719381,71.544510,0.104977,False,
1,0.000000,220,421,3.573208,71.544510,0.647227,False,
1,0.000000,220,422,3.862167,71.544510,0.523000,False,
1,0.000000,220,423,4.377686,71.544510,0.652790,False,
1,0.000000,220,425,4.460517,71.544510,0.504056,False,
1,0.000000,220,468,4.518220,71.544510,0.618046,False,
1,0.000000,220,473,4.394746,71.544510,0.533022,False,
1,0.000000,273,409,4.926123,149.237322,0.930222,False,
1,0.000000,273,421,4.079186,175.951871,0.878631,False,
1,0.000000,273,422,3.998792,175.951871,0.793089,False,
1,0.000000,273,423,3.284957,175.951871,0.860950,False,
1,0.000000,273,425,3.540404,175.951871,0.724799,False,
1,0.000000,409,412,3.877912,26.714549,0.578836,False,
1,0.000000,409,413,3.724614,26.714549,0.364402,False,
1,0.000000,409,414,4.270910,26.714549,0.471384,False,
1,0.000000,409,419,2.129484,26.714549,0.381398,False,
1,0.000000,409,420,1.717061,26.714549,0.257327,False,2.878760
1,0.000000,409,421,0.918979,26.714549,0.095666,False,
1,0.000000,409,422,0.989093,26.714549,0.699715,False,
1,0.000000,409,423,1.650567,26.714549,0.361024,False,
1,0.000000,409,425,1.581288,26.714549,0.767743,False,
1,0.000000,412,413,0.938791,0.000000,0.000000,False,
1,0.000000,412,414,0.647212,0.000000,0.000000,False,
1,0.000000,412,419,3.281661,0.000000,0.000000,False,
1,0.000000,412,420,3.078369,0.000000,0.000000,False,
1,0.000000,412,421,4.697103,0.000000,0.000000,False,
1,0.000000,412,422,4.857216,0.000000,0.000000,False,
1,0.000000,412,468,3.662207,0.000000,0.000000,False,
1,0.000000,412,473,3.674610,0.000000,0.000000,False,
1,0.000000,413,414,0.720545,0.000000,0.000000,False,
1,0.000000,413,419,2.637510,0.000000,0.000000,False,
1,0.000000,413,420,2.551522,0.000000,0.000000,False,
1,0.000000,413,421,4.615373,0.000000,0.000000,False,
1,0.000000,413,422,4.650983,0.000000,0.000000,False,
1,0.000000,413,468,4.327227,0.000000,0.000000,False,
1,0.000000,413,473,4.413739,0.000000,0.000000,False,
1,0.000000,414,419,3.349062,0.000000,0.000000,False,
1,0.000000,414,420,3.235516,0.000000,0.000000,False,
1,0.000000,414,453,4.780417,0.000000,0.000000,False,
1,0.000000,414,454,4.613084,0.000000,0.000000,False,
1,0.000000,414,468,3.607997,0.000000,0.000000,False,
1,0.000000,414,473,3.704618,0.000000,0.000000,False,
1,0.000000,419,420,0.482497,0.000000,0.000000,False,
1,0.000000,419,421,2.972857,0.000000,0.000000,False,
1,0.000000,419,422,2.677842,0.000000,0.000000,False,
1,0.000000,419,423,3.514427,0.000000,0.000000,False,
1,0.000000,419,425,3.008696,0.000000,0.000000,False,
1,0.000000,420,421,2.598221,0.000000,0.000000,False,
1,0.000000,420,422,2.379064,0.000000,0.000000,False,
1,0.000000,420,423,3.202192,0.000000,0.000000,False,
1,0.000000,420,425,2.781780,0.000000,0.000000,False,
1,0.000000,421,422,0.639015,0.000000,0.000000,False,
1,0.000000,421,423,0.804998,0.000000,0.000000,False,
1,0.000000,421,425,1.130404,0.000000,0.000000,False,
1,0.000000,422,423,0.838155,0.000000,0.000000,False,
1,0.000000,422,425,0.605327,0.000000,0.000000,False,
1,0.000000,423,425,0.811656,0.000000,0.000000,False,
1,0.000000,453,454,0.354010,0.000000,0.000000,False,
1,0.000000,453,468,4.625071,0.000000,0.000000,False,
1,0.000000,454,468,4.283809,0.000000,0.000000,False,
1,0.000000,454,473,4.755440,0.000000,0.000000,False,
1,0.000000,468,473,0.479764,0.000000,0.000000,False,
11,0.400000,1,2,2.661593,13.098483,0.411522,False,
11,0.400000,1,3,3.421066,44.618880,0.026109,False,
11,0.400000,1,5,3.599102,161.088943,0.539125,False,
11,0.400000,1,6,4.147947,145.536445,0.693935,False,2.176878
11,0.400000,1,7,4.335823,148.121815,0.879723,False,
11,0.400000,1,8,4.335987,153.237104,0.992852,False,
11,0.400000,1,14,4.606282,16.529214,0.633883,False,
11,0.400000,1,15,3.885030,14.141804,0.782300,False,
11,0.400000,1,16,3.868003,40.636389,0.943984,False,
11,0.400000,1,21,3.873265,21.428339,0.975893,False,
11,0.400000,1,22,4.562980,55.640284,0.856781,False,
11,0.400000,1,217,2.056963,120.092400,0.448249,False,
11,0.400000,1,219,3.058509,80.698054,0.419306,False,
11,0.400000,1,220,2.242388,103.674035,0.817671,False,
11,0.400000,1,409,2.193703,119.725039,0.679170,False,
11,0.400000,1,412,3.647368,102.639708,0.746252,False,
11,0.400000,1,413,4.018499,102.639708,0.876302,False,
11,0.400000,1,414,4.249395,102.639708,0.785046,False,
11,0.400000,1,419,3.800886,102.639708,0.983253,False,
11,0.400000,1,420,3.318396,102.639708,0.983381,False,
11,0.400000,1,421,2.223705,102.639708,0.471508,False,
11,0.400000,1,422,2.794400,102.639708,0.569905,False,
11,0.400000,1,423,2.889531,172.964277,0.205085,False,
11,0.400000,1,425,3.349688,102.639708,0.503463,False,
11,0.400000,2,5,1.461382,174.187426,0.330540,False,
11,0.400000,2,6,2.476441,158.634928,0.889714,False,
11,0.400000,2,7,4.407118,161.220298,0.571258,False,
11,0.400000,2,8,3.941263,166.335586,0.909897,False,
11,0.400000,2,9,2.830771,91.683048,0.225150,False,
11,0.400000,2,14,2.481509,29.627697,0.972804,False,
11,0.400000,2,15,2.059587,1.043322,0.981106,True,
11,0.400000,2,16,2.472550,27.537906,0.840775,False,
11,0.400000,2,217,4.693927,133.190882,0.550694,False,
11,0.400000,2,220,4.742707,90.575552,0.789414,False,
11,0.400000,2,273,3.305077,91.402766,0.223061,False,
11,0.400000,2,409,2.966664,106.626556,0.999643,False,
11,0.400000,2,419,4.911847,89.541225,0.987940,False,
11,0.400000,2,420,4.513776,89.541225,0.977322,False,
11,0.400000,2,421,1.951049,89.541225,0.997619,False,
11,0.400000,2,422,2.420940,89.541225,0.991488,False,
11,0.400000,2,423,1.718214,159.865794,0.795826,False,
11,0.400000,2,425,2.529112,89.541225,0.931659,False,
11,0.400000,3,4,4.264675,12.240903,0.992248,False,
11,0.400000,3,21,3.476758,23.190541,0.998796,False,
11,0.400000,3,22,3.560777,11.021404,0.964091,False,
11,0.400000,3,217,1.394132,75.473520,0.544089,False,
11,0.400000,3,218,2.292678,63.754987,0.873448,False,
11,0.400000,3,219,0.932138,36.079174,0.998499,False,
11,0.400000,3,220,1.647565,148.292915,0.780917,False,
11,0.400000,3,409,4.366397,164.343919,0.731423,False,
11,0.400000,3,412,1.534095,147.258588,0.956112,False,
11,0.400000,3,413,2.471451,147.258588,0.963579,False,
11,0.400000,3,414,2.037692,147.258588,0.863912,False,
11,0.400000,3,419,4.507458,147.258588,0.972032,False,
11,0.400000,3,420,4.196075,147.258588,0.948657,False,
11,0.400000,3,468,3.023835,147.258588,0.484017,False,
11,0.400000,3,473,2.842642,147.258588,0.610669,False,
11,0.400000,4,5,10.066281,128.710966,0.351969,False,3.532416
11,0.400000,4,10,2.489474,45.319966,0.941797,False,4.120991
11,0.400000,4,11,2.279754,41.120234,0.953110,False,
11,0.400000,4,12,2.594822,23.529788,0.950362,False,
11,0.400000,4,13,2.448774,16.929887,0.889109,True,
11,0.400000,4,215,4.959032,58.903591,0.261671,False,
11,0.400000,4,216,4.611246,55.985983,0.176771,False,
11,0.400000,4,218,2.760254,75.995890,0.741062,False,
11,0.400000,4,468,3.649217,135.017685,0.884003,False,
11,0.400000,4,473,3.188979,135.017685,0.901868,False,
11,0.400000,5,6,1.079382,15.552499,0.737578,True,
11,0.400000,5,7,3.593956,12.967129,0.997563,False,
11,0.400000,5,8,2.956004,7.851840,0.983812,False,
11,0.400000,5,9,2.132663,82.504378,0.925215,False,
11,0.400000,5,10,11.625347,174.030933,0.040093,False,3.583319
11,0.400000,5,11,11.750730,169.831200,0.053187,False,4.185456
11,0.400000,5,13,12.268087,145.640853,0.194458,False,4.318863
11,0.400000,5,14,3.356135,144.559729,0.874590,False,
11,0.400000,5,15,3.216215,175.230748,0.791183,False,
11,0.400000,5,16,3.750594,158.274668,0.814886,False,
11,0.400000,5,273,2.353118,82.784660,0.736338,False,
11,0.400000,5,409,2.903649,79.186018,0.727462,False,
11,0.400000,5,419,4.584146,96.271349,0.937549,False,
11,0.400000,5,420,4.290276,96.271349,0.904070,False,
11,0.400000,5,421,1.845923,96.271349,0.727658,False,
11,0.400000,5,422,1.912342,96.271349,0.914716,False,
11,0.400000,5,423,1.096539,25.946779,0.806816,False,
11,0.400000,5,425,1.653728,96.271349,0.994281,False,
11,0.400000,6,7,2.841702,2.585370,0.999999,False,
11,0.400000,6,8,2.108480,7.700659,0.998024,True,
11,0.400000,6,9,2.610304,66.951880,0.799281,False,
11,0.400000,6,10,12.348562,158.478434,0.792740,False,8.592069
11,0.400000,6,14,4.402657,129.007231,0.167566,False,
11,0.400000,6,15,4.294730,159.678249,0.036597,False,
11,0.400000,6,16,4.828733,173.827166,0.899590,False,
11,0.400000,6,273,2.553276,67.232161,0.964559,False,
11,0.400000,6,409,2.840007,94.738516,0.353466,False,
11,0.400000,6,419,4.145308,111.823847,0.952167,False,
11,0.400000,6,420,3.950007,111.823847,0.913239,False,
11,0.400000,6,421,2.015328,111.823847,0.502397,False,
11,0.400000,6,422,1.719905,111.823847,0.739215,False,
11,0.400000,6,423,1.260105,41.499278,0.009367,False,
11,0.400000,6,425,1.181359,111.823847,0.855288,False,
11,0.400000,7,8,0.785200,5.115289,0.932127,True,
11,0.400000,7,21,3.114144,126.693476,0.694109,False,
11,0.400000,7,22,3.775706,92.481530,0.931044,False,
11,0.400000,7,217,4.940936,28.029415,0.038978,False,4.499649
11,0.400000,7,218,8.224694,39.747948,0.409396,False,9.609308
11,0.400000,7,219,5.102015,67.423761,0.444998,False,4.855406
11,0.400000,7,220,4.398432,108.204150,0.043645,False,
11,0.400000,7,409,2.142649,92.153146,0.629213,False,1.478268
11,0.400000,7,412,4.937196,109.238477,0.370723,False,
11,0.400000,7,413,4.368978,109.238477,0.514878,False,
11,0.400000,7,419,1.746073,109.238477,0.598207,False,
11,0.400000,7,420,1.858827,109.238477,0.371028,False,
11,0.400000,7,421,2.584082,109.238477,0.738558,False,
11,0.400000,7,422,2.001301,109.238477,0.811232,False,
11,0.400000,7,423,2.720032,38.913908,0.978050,False,
11,0.400000,7,425,1.957968,109.238477,0.949758,False,
11,0.400000,8,9,4.712612,74.652539,0.894103,False,
11,0.400000,8,21,3.783167,131.808764,0.721751,False,
11,0.400000,8,22,4.488843,97.596819,0.948021,False,
11,0.400000,8,217,5.253478,33.144704,0.099753,False,5.388172
11,0.400000,8,219,5.552910,72.539050,0.506223,False,5.839261
11,0.400000,8,220,4.778450,103.088862,0.001678,False,
11,0.400000,8,273,4.588252,74.932820,0.980495,False,
11,0.400000,8,409,2.226326,87.037857,0.419185,False,1.823690
11,0.400000,8,413,4.994504,104.123189,0.525440,False,
11,0.400000,8,419,2.434451,104.123189,0.670919,False,
11,0.400000,8,420,2.443587,104.123189,0.511848,False,
11,0.400000,8,421,2.310683,104.123189,0.579268,False,
11,0.400000,8,422,1.673609,104.123189,0.599705,False,
11,0.400000,8,423,2.223059,33.798619,0.927617,False,
11,0.400000,8,425,1.412870,104.123189,0.841627,False,
11,0.400000,9,14,2.937955,62.055351,0.971839,False,
11,0.400000,9,15,3.316652,92.726369,0.980169,False,
11,0.400000,9,16,3.955132,119.220954,0.834693,False,
11,0.400000,9,273,0.657451,0.280281,0.840750,True,
11,0.400000,9,421,3.972297,178.775727,0.735406,False,
11,0.400000,9,422,4.019026,178.775727,0.618313,False,
11,0.400000,9,423,3.225986,108.451158,0.999991,False,
11,0.400000,9,425,3.653368,178.775727,0.514666,False,
11,0.400000,10,11,0.464702,4.199732,0.923571,False,
11,0.400000,10,12,0.697489,21.790178,0.476873,False,
11,0.400000,10,13,1.182894,28.390080,0.678026,False,
11,0.400000,10,213,4.907835,115.715001,0.342384,False,
11,0.400000,10,214,4.537246,118.507005,0.170751,False,
11,0.400000,10,215,4.104410,104.223557,0.378460,False,
11,0.400000,10,216,3.635205,101.305950,0.367794,False,
11,0.400000,11,12,0.394764,17.590446,0.298401,False,
11,0.400000,11,13,0.747058,24.190348,0.419157,False,0.884904
11,0.400000,11,214,4.999928,114.307273,0.603750,False,
11,0.400000,11,215,4.522157,100.023825,0.681159,False,
11,0.400000,11,216,4.058503,97.106218,0.641610,False,
11,0.400000,11,218,4.999344,117.116124,0.904264,False,
11,0.400000,12,13,0.551539,6.599902,0.752091,True,
11,0.400000,12,215,4.799487,82.433379,0.683030,False,
11,0.400000,12,216,4.328718,79.515772,0.655615,False,
11,0.400000,13,216,4.804805,72.915870,0.621201,False,
11,0.400000,14,15,0.791797,30.671019,0.356243,False,
11,0.400000,14,16,1.258863,57.165603,0.262813,False,
11,0.400000,14,25,4.186751,120.879195,0.355684,False,
11,0.400000,14,273,3.594830,61.775069,0.993188,False,7.333962
11,0.400000,14,421,4.431739,119.168922,0.820906,False,
11,0.400000,14,422,4.867696,119.168922,0.874124,False,
11,0.400000,14,423,4.091553,170.506509,0.998134,False,
11,0.400000,14,425,4.867268,119.168922,0.927651,False,
11,0.400000,15,16,0.638760,26.494584,0.109388,False,0.195493
11,0.400000,15,25,4.642094,90.208177,0.500060,False,
11,0.400000,15,273,3.965531,92.446088,0.933373,False,
11,0.400000,15,409,4.916281,105.583234,0.799935,False,
11,0.400000,15,421,3.977141,88.497903,0.996633,False,
11,0.400000,15,422,4.478580,88.497903,0.984557,False,
11,0.400000,15,423,3.765013,158.822473,0.637271,False,
11,0.400000,15,425,4.569888,88.497903,0.952839,False,
11,0.400000,16,25,4.487482,63.713592,0.604182,False,
11,0.400000,16,273,4.604288,118.940672,0.639065,False,
11,0.400000,16,421,4.301111,62.003319,0.779016,False,
11,0.400000,16,422,4.847131,62.003319,0.731401,False,
11,0.400000,16,423,4.189442,132.327888,0.330839,False,
