frame,time_s,pedestrians,mean_speed,density,flow
621,24.800000,44,0.559000,0.221068,0.123577
631,25.200000,48,0.555672,0.241165,0.134008
641,25.600000,47,0.552668,0.236140,0.130507
651,26.000000,46,0.467307,0.231116,0.108002
661,26.400000,46,0.544427,0.231116,0.125826
671,26.800000,46,0.539568,0.231116,0.124703
681,27.200000,45,0.533358,0.226092,0.120588
691,27.600000,45,0.602425,0.226092,0.136203
701,28.000000,44,0.509114,0.221068,0.112549
711,28.400000,45,0.549106,0.226092,0.124148
721,28.800000,47,0.557295,0.236140,0.131600
731,29.200000,49,0.526669,0.246189,0.129660
741,29.600000,49,0.509387,0.246189,0.125405
751,30.000000,52,0.595935,0.261262,0.155695
761,30.400000,51,0.580947,0.256238,0.148860
771,30.800000,51,0.592874,0.256238,0.151917
781,31.200000,52,0.565792,0.261262,0.147820
791,31.600000,55,0.600371,0.276335,0.165903
801,32.000000,55,0.601680,0.276335,0.166265
811,32.400000,57,0.604109,0.286383,0.173006
821,32.800000,55,0.565747,0.276335,0.156335
831,33.200000,54,0.494130,0.271310,0.134062
841,33.600000,54,0.563753,0.271310,0.152952
851,34.000000,52,0.539925,0.261262,0.141062
861,34.400000,53,0.549006,0.266286,0.146193
871,34.800000,53,0.595925,0.266286,0.158686
881,35.200000,55,0.610853,0.276335,0.168800
891,35.600000,56,0.573610,0.281359,0.161390
901,36.000000,55,0.609285,0.276335,0.168366
911,36.400000,56,0.602709,0.281359,0.169578
921,36.800000,56,0.597036,0.281359,0.167981
931,37.200000,56,0.642056,0.281359,0.180648
941,37.600000,59,0.625916,0.296432,0.185541
951,38.000000,59,0.635679,0.296432,0.188435
961,38.400000,58,0.667971,0.291407,0.194652
971,38.800000,59,0.725549,0.296432,0.215076
981,39.200000,62,0.670540,0.311504,0.208876
991,39.600000,62,0.622885,0.311504,0.194031
1001,40.000000,62,0.754977,0.311504,0.235179
1011,40.400000,60,0.676575,0.301456,0.203958
1021,40.800000,59,0.694108,0.296432,0.205755
1031,41.200000,59,0.776798,0.296432,0.230267
1041,41.600000,59,0.656703,0.296432,0.194667
1051,42.000000,56,0.642595,0.281359,0.180800
1061,42.400000,55,0.662710,0.276335,0.183130
1071,42.800000,55,0.630191,0.276335,0.174143
1081,43.200000,54,0.668883,0.271310,0.181475
1091,43.600000,54,0.652793,0.271310,0.177110
1101,44.000000,54,0.571198,0.271310,0.154972
1111,44.400000,55,0.658674,0.276335,0.182014
1121,44.800000,55,0.602121,0.276335,0.166387
1131,45.200000,55,0.609219,0.276335,0.168348
1141,45.600000,55,0.581548,0.276335,0.160702
1151,46.000000,55,0.606465,0.276335,0.167587
1161,46.400000,58,0.599627,0.291407,0.174736
1171,46.800000,55,0.539878,0.276335,0.149187
1181,47.200000,54,0.594508,0.271310,0.161296
1191,47.600000,54,0.574383,0.271310,0.155836
1201,48.000000,54,0.614511,0.271310,0.166723
1211,48.400000,52,0.583901,0.261262,0.152551
1221,48.800000,53,0.628942,0.266286,0.167479
1231,49.200000,51,0.535794,0.256238,0.137290
1241,49.600000,51,0.572682,0.256238,0.146743
1251,50.000000,49,0.618480,0.246189,0.152263
1261,50.400000,49,0.653914,0.246189,0.160987
1271,50.800000,50,0.600705,0.251213,0.150905
1281,51.200000,50,0.723648,0.251213,0.181790
1291,51.600000,50,0.660686,0.251213,0.165973
1301,52.000000,50,0.665527,0.251213,0.167189
1311,52.400000,50,0.650962,0.251213,0.163530
1321,52.800000,50,0.580144,0.251213,0.145740
1331,53.200000,48,0.536523,0.241165,0.129390
1341,53.600000,46,0.535374,0.231116,0.123734
1351,54.000000,45,0.515999,0.226092,0.116663
1361,54.400000,45,0.486440,0.226092,0.109980
1371,54.800000,44,0.490465,0.221068,0.108426
1381,55.200000,44,0.506647,0.221068,0.112003
1391,55.600000,45,0.513630,0.226092,0.116128
1401,56.000000,45,0.522193,0.226092,0.118064
1411,56.400000,44,0.570030,0.221068,0.126015
1421,56.800000,43,0.524490,0.216043,0.113313
1431,57.200000,41,0.472612,0.205995,0.097356
1441,57.600000,39,0.441428,0.195946,0.086496
1451,58.000000,39,0.510043,0.195946,0.099941
1461,58.400000,39,0.490487,0.195946,0.096109
1471,58.800000,39,0.479265,0.195946,0.093910
1481,59.200000,39,0.504773,0.195946,0.098908
1491,59.600000,39,0.533335,0.195946,0.104505
1501,60.000000,39,0.506413,0.195946,0.099230
1511,60.400000,38,0.479858,0.190922,0.091615
1521,60.800000,37,0.588635,0.185898,0.109426
1531,61.200000,40,0.562312,0.200971,0.113008
1541,61.600000,41,0.572873,0.205995,0.118009
1551,62.000000,40,0.480991,0.200971,0.096665
1561,62.400000,40,0.482846,0.200971,0.097038
1571,62.800000,42,0.502952,0.211019,0.106133
1581,63.200000,42,0.491093,0.211019,0.103630
1591,63.600000,41,0.477144,0.205995,0.098289
1601,64.000000,42,0.432001,0.211019,0.091160
1611,64.400000,42,0.459792,0.211019,0.097025
1621,64.800000,42,0.468167,0.211019,0.098792
1631,65.200000,42,0.406313,0.211019,0.085740
1641,65.600000,42,0.468297,0.211019,0.098820
1651,66.000000,43,0.440236,0.216043,0.095110
1661,66.400000,44,0.504323,0.221068,0.111490
1671,66.800000,44,0.514347,0.221068,0.113705
1681,67.200000,45,0.501020,0.226092,0.113277
1691,67.600000,46,0.524289,0.231116,0.121172
1701,68.000000,47,0.510759,0.236140,0.120611
1711,68.400000,47,0.580410,0.236140,0.137058
1721,68.800000,47,0.600234,0.236140,0.141740
1731,69.200000,46,0.580840,0.231116,0.134242
1741,69.600000,45,0.673656,0.226092,0.152308
1751,70.000000,46,0.624346,0.231116,0.144297
1761,70.400000,49,0.648016,0.246189,0.159534
1771,70.800000,49,0.692999,0.246189,0.170609
1781,71.200000,47,0.644131,0.236140,0.152105
1791,71.600000,46,0.693784,0.231116,0.160345
1801,72.000000,46,0.719480,0.231116,0.166284
1811,72.400000,46,0.745142,0.231116,0.172214
1821,72.800000,48,0.710579,0.241165,0.171367
1831,73.200000,47,0.756939,0.236140,0.178744
1841,73.600000,47,0.758861,0.236140,0.179198
1851,74.000000,46,0.746673,0.231116,0.172568
1861,74.400000,46,0.701754,0.231116,0.162187
1871,74.800000,46,0.722268,0.231116,0.166928
1881,75.200000,48,0.736361,0.241165,0.177584
1891,75.600000,47,0.661712,0.236140,0.156257
1901,76.000000,48,0.727471,0.241165,0.175440
1911,76.400000,50,0.758967,0.251213,0.190663
1921,76.800000,50,0.698190,0.251213,0.175395
1931,77.200000,50,0.692709,0.251213,0.174018
1941,77.600000,46,0.693053,0.231116,0.160176
1951,78.000000,45,0.659711,0.226092,0.149155
1961,78.400000,45,0.653026,0.226092,0.147644
1971,78.800000,46,0.707226,0.231116,0.163451
1981,79.200000,46,0.640129,0.231116,0.147944
1991,79.600000,46,0.668529,0.231116,0.154508
2001,80.000000,45,0.681116,0.226092,0.153995
2011,80.400000,48,0.601908,0.241165,0.145159
2021,80.800000,49,0.628778,0.246189,0.154798
2031,81.200000,51,0.677143,0.256238,0.173510
2041,81.600000,51,0.615096,0.256238,0.157611
2051,82.000000,51,0.623650,0.256238,0.159803
2061,82.400000,51,0.707762,0.256238,0.181355
2071,82.800000,50,0.695133,0.251213,0.174627
2081,83.200000,48,0.649159,0.241165,0.156554
2091,83.600000,46,0.731944,0.231116,0.169164
2101,84.000000,46,0.730780,0.231116,0.168895
2111,84.400000,44,0.640791,0.221068,0.141658
2121,84.800000,41,0.689481,0.205995,0.142030
2131,85.200000,41,0.726104,0.205995,0.149574
2141,85.600000,41,0.640294,0.205995,0.131897
2151,86.000000,39,0.641979,0.195946,0.125793
2161,86.400000,37,0.609543,0.185898,0.113313
2171,86.800000,38,0.676587,0.190922,0.129175
2181,87.200000,38,0.679094,0.190922,0.129654
2191,87.600000,41,0.668777,0.205995,0.137765
2201,88.000000,41,0.686221,0.205995,0.141358
2211,88.400000,40,0.668660,0.200971,0.134381
2221,88.800000,39,0.637946,0.195946,0.125003
2231,89.200000,37,0.812929,0.185898,0.151122
2241,89.600000,34,0.692808,0.170825,0.118349
2251,90.000000,34,0.696744,0.170825,0.119021
2261,90.400000,35,0.796424,0.175849,0.140051
2271,90.800000,36,0.848374,0.180874,0.153448
2281,91.200000,36,0.717928,0.180874,0.129854
2291,91.600000,36,0.827878,0.180874,0.149741
2301,92.000000,36,0.761196,0.180874,0.137680
2311,92.400000,40,0.719124,0.200971,0.144523
2321,92.800000,44,0.789920,0.221068,0.174626
2331,93.200000,45,0.743706,0.226092,0.168146
2341,93.600000,46,0.769902,0.231116,0.177937
2351,94.000000,49,0.794234,0.246189,0.195532
2361,94.400000,52,0.754960,0.261262,0.197242
2371,94.800000,51,0.725235,0.256238,0.185833
2381,95.200000,51,0.729038,0.256238,0.186807
2391,95.600000,51,0.668736,0.256238,0.171355
2401,96.000000,53,0.732751,0.266286,0.195121
2411,96.400000,53,0.722244,0.266286,0.192324
2421,96.800000,53,0.699681,0.266286,0.186315
2431,97.200000,52,0.747615,0.261262,0.195323
2441,97.600000,52,0.658687,0.261262,0.172090
2451,98.000000,53,0.709844,0.266286,0.189022
2461,98.400000,52,0.664654,0.261262,0.173649
2471,98.800000,51,0.696058,0.256238,0.178356
2481,99.200000,51,0.720857,0.256238,0.184711
2491,99.600000,51,0.638625,0.256238,0.163640
2501,100.000000,52,0.730803,0.261262,0.190931
2511,100.400000,53,0.687877,0.266286,0.183172
2521,100.800000,55,0.672006,0.276335,0.185699
2531,101.200000,55,0.739130,0.276335,0.204247
2541,101.600000,53,0.673832,0.266286,0.179432
2551,102.000000,52,0.700125,0.261262,0.182916
2561,102.400000,49,0.637869,0.246189,0.157036
2571,102.800000,47,0.647017,0.236140,0.152787
2581,103.200000,47,0.689769,0.236140,0.162882
2591,103.600000,46,0.599503,0.231116,0.138555
2601,104.000000,46,0.695633,0.231116,0.160772
2611,104.400000,46,0.667201,0.231116,0.154201
2621,104.800000,45,0.665757,0.226092,0.150522
2631,105.200000,45,0.723453,0.226092,0.163567
2641,105.600000,45,0.655336,0.226092,0.148166
2651,106.000000,45,0.670392,0.226092,0.151570
2661,106.400000,45,0.724830,0.226092,0.163878
2671,106.800000,47,0.612263,0.236140,0.144580
2681,107.200000,47,0.639605,0.236140,0.151037
2691,107.600000,46,0.612707,0.231116,0.141606
2701,108.000000,43,0.572531,0.216043,0.123692
2711,108.400000,41,0.625960,0.205995,0.128944
2721,108.800000,40,0.610274,0.200971,0.122647
2731,109.200000,42,0.630292,0.211019,0.133004
2741,109.600000,41,0.658673,0.205995,0.135683
2751,110.000000,40,0.654118,0.200971,0.131459
2761,110.400000,41,0.671492,0.205995,0.138324
2771,110.800000,40,0.709700,0.200971,0.142629
2781,111.200000,39,0.650127,0.195946,0.127390
2791,111.600000,40,0.616627,0.200971,0.123924
2801,112.000000,40,0.557843,0.200971,0.112110
2811,112.400000,40,0.583280,0.200971,0.117222
2821,112.800000,40,0.600913,0.200971,0.120766
2831,113.200000,39,0.597034,0.195946,0.116987
2841,113.600000,41,0.666184,0.205995,0.137230
2851,114.000000,42,0.670998,0.211019,0.141593
2861,114.400000,40,0.641329,0.200971,0.128888
2871,114.800000,39,0.567456,0.195946,0.111191
2881,115.200000,39,0.656383,0.195946,0.128616
2891,115.600000,39,0.614366,0.195946,0.120383
2901,116.000000,41,0.615099,0.205995,0.126707
2911,116.400000,39,0.625446,0.195946,0.122554
2921,116.800000,37,0.587007,0.185898,0.109123
2931,117.200000,35,0.545164,0.175849,0.095867
2941,117.600000,35,0.541070,0.175849,0.095147
2951,118.000000,37,0.619739,0.185898,0.115208
2961,118.400000,37,0.628692,0.185898,0.116873
2971,118.800000,35,0.539605,0.175849,0.094889
2981,119.200000,35,0.568792,0.175849,0.100022
2991,119.600000,36,0.657521,0.180874,0.118928
3001,120.000000,36,0.532855,0.180874,0.096379
3011,120.400000,37,0.592460,0.185898,0.110137
3021,120.800000,36,0.633869,0.180874,0.114650
3031,121.200000,37,0.532607,0.185898,0.099010
3041,121.600000,40,0.566281,0.200971,0.113806
3051,122.000000,38,0.571529,0.190922,0.109117
3061,122.400000,40,0.588429,0.200971,0.118257
3071,122.800000,38,0.539158,0.190922,0.102937
3081,123.200000,38,0.542324,0.190922,0.103542
3091,123.600000,37,0.562773,0.185898,0.104618
3101,124.000000,38,0.560131,0.190922,0.106941
3111,124.400000,37,0.522714,0.185898,0.097171
3121,124.800000,39,0.563798,0.195946,0.110474
3131,125.200000,40,0.615290,0.200971,0.123655
3141,125.600000,41,0.556393,0.205995,0.114614
3151,126.000000,41,0.551588,0.205995,0.113624
3161,126.400000,41,0.548399,0.205995,0.112967
3171,126.800000,41,0.506389,0.205995,0.104314
3181,127.200000,40,0.505148,0.200971,0.101520
3191,127.600000,39,0.508742,0.195946,0.099686
3201,128.000000,39,0.486295,0.195946,0.095288
3211,128.400000,38,0.494277,0.190922,0.094368
3221,128.800000,38,0.463516,0.190922,0.088495
3231,129.200000,40,0.466841,0.200971,0.093821
3241,129.600000,40,0.498109,0.200971,0.100105
3251,130.000000,42,0.513479,0.211019,0.108354
3261,130.400000,38,0.486005,0.190922,0.092789
3271,130.800000,39,0.475621,0.195946,0.093196
3281,131.200000,41,0.514533,0.205995,0.105991
3291,131.600000,41,0.502406,0.205995,0.103493
3301,132.000000,41,0.548168,0.205995,0.112920
3311,132.400000,41,0.515010,0.205995,0.106089
3321,132.800000,41,0.522127,0.205995,0.107555
3331,133.200000,41,0.512449,0.205995,0.105562
3341,133.600000,41,0.549808,0.205995,0.113258
3351,134.000000,41,0.528827,0.205995,0.108936
3361,134.400000,41,0.612344,0.205995,0.126140
3371,134.800000,41,0.539379,0.205995,0.111109
3381,135.200000,40,0.516417,0.200971,0.103785
3391,135.600000,41,0.642331,0.205995,0.132317
3401,136.000000,41,0.564000,0.205995,0.116181
3411,136.400000,41,0.591120,0.205995,0.121768
3421,136.800000,41,0.593211,0.205995,0.122198
3431,137.200000,42,0.579108,0.211019,0.122203
3441,137.600000,41,0.612148,0.205995,0.126099
3451,138.000000,38,0.659323,0.190922,0.125879
3461,138.400000,39,0.598989,0.195946,0.117370
3471,138.800000,40,0.612991,0.200971,0.123193
3481,139.200000,38,0.620862,0.190922,0.118536
3491,139.600000,38,0.607511,0.190922,0.115987
3501,140.000000,36,0.573061,0.180874,0.103652
3511,140.400000,35,0.524913,0.175849,0.092306
3521,140.800000,34,0.566019,0.170825,0.096690
3531,141.200000,35,0.580103,0.175849,0.102011
3541,141.600000,34,0.493880,0.170825,0.084367
3551,142.000000,33,0.509532,0.165801,0.084481
3561,142.400000,32,0.515133,0.160776,0.082821
3571,142.800000,32,0.467938,0.160776,0.075233
3581,143.200000,32,0.516404,0.160776,0.083026
3591,143.600000,32,0.570204,0.160776,0.091675
3601,144.000000,33,0.592389,0.165801,0.098219
3611,144.400000,32,0.602602,0.160776,0.096884
3621,144.800000,34,0.498840,0.170825,0.085214
3631,145.200000,34,0.579712,0.170825,0.099029
3641,145.600000,35,0.580162,0.175849,0.102021
3651,146.000000,33,0.459687,0.165801,0.076216
3661,146.400000,33,0.536682,0.165801,0.088982
3671,146.800000,33,0.525922,0.165801,0.087198
3681,147.200000,33,0.470518,0.165801,0.078012
3691,147.600000,33,0.569523,0.165801,0.094427
3701,148.000000,35,0.567613,0.175849,0.099814
3711,148.400000,37,0.615720,0.185898,0.114461
3721,148.800000,40,0.667438,0.200971,0.134135
3731,149.200000,42,0.611804,0.211019,0.129102
3741,149.600000,40,0.622103,0.200971,0.125024
3751,150.000000,38,0.642746,0.190922,0.122714
3761,150.400000,37,0.608607,0.185898,0.113139
3771,150.800000,35,0.601710,0.175849,0.105810
3781,151.200000,37,0.647209,0.185898,0.120315
3791,151.600000,39,0.614159,0.195946,0.120342
3801,152.000000,40,0.622500,0.200971,0.125104
3811,152.400000,40,0.626719,0.200971,0.125952
3821,152.800000,40,0.606988,0.200971,0.121987
3831,153.200000,40,0.717139,0.200971,0.144124
3841,153.600000,37,0.697633,0.185898,0.129689
3851,154.000000,37,0.609385,0.185898,0.113283
3861,154.400000,37,0.650641,0.185898,0.120953
3871,154.800000,37,0.597726,0.185898,0.111116
3881,155.200000,37,0.609528,0.185898,0.113310
3891,155.600000,36,0.616731,0.180874,0.111550
3901,156.000000,37,0.597219,0.185898,0.111022
3911,156.400000,37,0.641320,0.185898,0.119220
3921,156.800000,37,0.667105,0.185898,0.124013
3931,157.200000,37,0.692407,0.185898,0.128717
3941,157.600000,37,0.667524,0.185898,0.124091
3951,158.000000,38,0.697111,0.190922,0.133094
3961,158.400000,38,0.680307,0.190922,0.129886
3971,158.800000,38,0.757885,0.190922,0.144697
3981,159.200000,37,0.770797,0.185898,0.143289
3991,159.600000,36,0.793485,0.180874,0.143520
4001,160.000000,35,0.681847,0.175849,0.119902
4011,160.400000,33,0.705148,0.165801,0.116914
4021,160.800000,33,0.718431,0.165801,0.119116
4031,161.200000,34,0.752655,0.170825,0.128572
4041,161.600000,33,0.697185,0.165801,0.115594
4051,162.000000,32,0.622991,0.160776,0.100162
4061,162.400000,33,0.656720,0.165801,0.108885
4071,162.800000,33,0.699123,0.165801,0.115915
4081,163.200000,33,0.665536,0.165801,0.110346
4091,163.600000,31,0.589202,0.155752,0.091769
4101,164.000000,31,0.615672,0.155752,0.095892
4111,164.400000,29,0.656531,0.145704,0.095659
4121,164.800000,29,0.609710,0.145704,0.088837
4131,165.200000,29,0.570104,0.145704,0.083066
4141,165.600000,29,0.649586,0.145704,0.094647
4151,166.000000,29,0.570991,0.145704,0.083196
4161,166.400000,29,0.695465,0.145704,0.101332
4171,166.800000,29,0.733302,0.145704,0.106845
4181,167.200000,28,0.611976,0.140679,0.086092
4191,167.600000,27,0.650862,0.135655,0.088293
4201,168.000000,26,0.729440,0.130631,0.095287
4211,168.400000,27,0.689123,0.135655,0.093483
4221,168.800000,27,0.668415,0.135655,0.090674
4231,169.200000,28,0.725377,0.140679,0.102046
4241,169.600000,28,0.707754,0.140679,0.099566
4251,170.000000,29,0.656472,0.145704,0.095650
4261,170.400000,28,0.722811,0.140679,0.101685
4271,170.800000,27,0.671609,0.135655,0.091107
4281,171.200000,29,0.801409,0.145704,0.116768
4291,171.600000,29,0.834556,0.145704,0.121598
4301,172.000000,29,0.787691,0.145704,0.114769
4311,172.400000,29,0.808978,0.145704,0.117871
4321,172.800000,28,0.833255,0.140679,0.117222
4331,173.200000,28,0.818132,0.140679,0.115094
4341,173.600000,27,0.794141,0.135655,0.107729
4351,174.000000,27,0.875657,0.135655,0.118787
4361,174.400000,27,0.824957,0.135655,0.111910
4371,174.800000,26,0.905459,0.130631,0.118281
4381,175.200000,26,0.854145,0.130631,0.111578
4391,175.600000,26,0.844427,0.130631,0.110308
4401,176.000000,24,0.895986,0.120582,0.108040
4411,176.400000,23,0.827278,0.115558,0.095599
4421,176.800000,23,0.796686,0.115558,0.092064
4431,177.200000,24,0.804336,0.120582,0.096989
4441,177.600000,25,0.757967,0.125607,0.095206
4451,178.000000,24,0.694235,0.120582,0.083713
4461,178.400000,23,0.687819,0.115558,0.079483
4471,178.800000,22,0.551888,0.110534,0.061002
4481,179.200000,22,0.586188,0.110534,0.064794
4491,179.600000,23,0.583925,0.115558,0.067477
4501,180.000000,23,0.552774,0.115558,0.063878
4511,180.400000,24,0.614283,0.120582,0.074072
4521,180.800000,24,0.575530,0.120582,0.069399
4531,181.200000,25,0.588901,0.125607,0.073970
4541,181.600000,25,0.625998,0.125607,0.078629
4551,182.000000,25,0.589007,0.125607,0.073983
4561,182.400000,23,0.608413,0.115558,0.070307
4571,182.800000,22,0.657851,0.110534,0.072715
4581,183.200000,25,0.738927,0.125607,0.092814
4591,183.600000,26,0.706459,0.130631,0.092285
4601,184.000000,27,0.731487,0.135655,0.099230
4611,184.400000,27,0.685440,0.135655,0.092983
4621,184.800000,29,0.672499,0.145704,0.097986
4631,185.200000,29,0.653285,0.145704,0.095186
4641,185.600000,30,0.720033,0.150728,0.108529
4651,186.000000,30,0.671956,0.150728,0.101283
4661,186.400000,29,0.769278,0.145704,0.112087
4671,186.800000,30,0.686718,0.150728,0.103508
4681,187.200000,29,0.673426,0.145704,0.098121
4691,187.600000,29,0.689973,0.145704,0.100532
4701,188.000000,28,0.624950,0.140679,0.087918
4711,188.400000,28,0.665034,0.140679,0.093557
4721,188.800000,27,0.691543,0.135655,0.093811
4731,189.200000,27,0.666111,0.135655,0.090361
4741,189.600000,26,0.668101,0.130631,0.087275
4751,190.000000,26,0.558384,0.130631,0.072942
4761,190.400000,26,0.691639,0.130631,0.090349
4771,190.800000,26,0.602866,0.130631,0.078753
4781,191.200000,27,0.655921,0.135655,0.088979
4791,191.600000,28,0.743077,0.140679,0.104536
4801,192.000000,28,0.676501,0.140679,0.095170
4811,192.400000,28,0.703767,0.140679,0.099005
4821,192.800000,26,0.854763,0.130631,0.111658
4831,193.200000,26,0.739510,0.130631,0.096603
4841,193.600000,25,0.634150,0.125607,0.079653
4851,194.000000,24,0.834184,0.120582,0.100588
4861,194.400000,25,0.588136,0.125607,0.073874
4871,194.800000,25,0.733892,0.125607,0.092182
4881,195.200000,24,0.745115,0.120582,0.089848
4891,195.600000,23,0.620777,0.115558,0.071736
4901,196.000000,23,0.631445,0.115558,0.072969
4911,196.400000,24,0.652715,0.120582,0.078706
4921,196.800000,24,0.563867,0.120582,0.067992
4931,197.200000,21,0.522587,0.105510,0.055138
4941,197.600000,22,0.554007,0.110534,0.061236
4951,198.000000,22,0.514116,0.110534,0.056827
4961,198.400000,22,0.551626,0.110534,0.060973
4971,198.800000,23,0.617726,0.115558,0.071383
4981,199.200000,23,0.541064,0.115558,0.062524
4991,199.600000,24,0.490477,0.120582,0.059143
5001,200.000000,25,0.599782,0.125607,0.075337
5011,200.400000,25,0.574444,0.125607,0.072154
5021,200.800000,26,0.491319,0.130631,0.064181
5031,201.200000,27,0.500046,0.135655,0.067834
5041,201.600000,28,0.551539,0.140679,0.077590
5051,202.000000,28,0.537820,0.140679,0.075660
5061,202.400000,29,0.569618,0.145704,0.082995
5071,202.800000,28,0.714848,0.140679,0.100564
5081,203.200000,28,0.611707,0.140679,0.086055
5091,203.600000,28,0.592192,0.140679,0.083309
5101,204.000000,30,0.570274,0.150728,0.085956
5111,204.400000,31,0.677857,0.155752,0.105578
5121,204.800000,32,0.707699,0.160776,0.113781
5131,205.200000,34,0.689516,0.170825,0.117787
5141,205.600000,36,0.697852,0.180874,0.126223
5151,206.000000,37,0.698662,0.185898,0.129880
5161,206.400000,36,0.597655,0.180874,0.108100
5171,206.800000,37,0.644417,0.185898,0.119796
5181,207.200000,38,0.643374,0.190922,0.122834
5191,207.600000,38,0.601343,0.190922,0.114810
5201,208.000000,38,0.654034,0.190922,0.124869
5211,208.400000,35,0.643079,0.175849,0.113085
5221,208.800000,35,0.692581,0.175849,0.121790
5231,209.200000,34,0.636322,0.170825,0.108700
5241,209.600000,34,0.640508,0.170825,0.109415
5251,210.000000,34,0.599809,0.170825,0.102462
5261,210.400000,33,0.633198,0.165801,0.104985
5271,210.800000,34,0.666353,0.170825,0.113830
5281,211.200000,35,0.694809,0.175849,0.122182
5291,211.600000,34,0.751426,0.170825,0.128362
5301,212.000000,34,0.696936,0.170825,0.119054
5311,212.400000,34,0.668648,0.170825,0.114222
5321,212.800000,33,0.613062,0.165801,0.101646
5331,213.200000,33,0.617071,0.165801,0.102311
5341,213.600000,35,0.607530,0.175849,0.106834
5351,214.000000,34,0.561115,0.170825,0.095852
5361,214.400000,33,0.570451,0.165801,0.094581
5371,214.800000,33,0.573187,0.165801,0.095035
5381,215.200000,31,0.611604,0.155752,0.095259
5391,215.600000,16,0.466579,0.080388,0.037508
