frame,time_s,ped1,ped2,distance,heading_diff_deg,lateral_ratio,formation,ttc
936,10.400000,4,7,3.740507,163.587995,0.958371,False,
936,10.400000,5,6,3.570217,166.308279,0.999387,False,
936,10.400000,5,7,4.305953,169.453643,0.882893,False,
936,10.400000,6,7,6.849233,3.145364,0.082203,False,9.160126
942,10.800000,2,3,1.040044,29.176693,0.471539,False,
942,10.800000,2,6,1.552643,29.814290,0.976167,False,
942,10.800000,3,4,4.251133,174.592029,0.558698,False,
942,10.800000,3,5,4.449311,173.985447,0.712864,False,
942,10.800000,3,6,1.050122,0.637598,0.775544,True,
942,10.800000,4,5,0.829424,0.606582,0.921169,True,
942,10.800000,4,6,4.603371,175.229626,0.747478,False,
942,10.800000,4,7,2.399180,175.037932,0.700323,False,
942,10.800000,5,6,4.614595,174.623044,0.866516,False,
942,10.800000,5,7,3.052616,174.431350,0.846578,False,
942,10.800000,6,7,6.587911,0.191695,0.012904,False,9.620300
948,11.200000,2,3,1.212335,7.972579,0.575058,False,
948,11.200000,2,6,1.646677,11.672763,0.999959,True,
948,11.200000,3,4,4.875051,170.876992,0.582393,False,
948,11.200000,3,5,4.999667,174.338393,0.631202,False,
948,11.200000,3,6,1.318517,3.700185,0.627967,False,
948,11.200000,3,8,10.220072,115.736891,0.562608,False,4.772821
948,11.200000,4,5,0.821230,3.461400,0.911749,True,
948,11.200000,4,7,1.427364,174.370179,0.941929,False,
948,11.200000,5,7,2.225595,177.831579,0.931968,False,
948,11.200000,6,7,6.350582,0.206998,0.012712,False,6.040681
948,11.200000,7,8,13.970414,119.230078,0.985790,False,4.228455
954,11.600000,2,3,1.247625,13.771229,0.610115,False,
954,11.600000,2,6,1.696406,2.882991,0.986284,True,
954,11.600000,3,6,1.327455,16.654220,0.720135,True,
954,11.600000,3,7,4.885635,8.472824,0.317559,False,
954,11.600000,4,5,0.869523,3.442835,0.946112,True,
954,11.600000,4,7,1.102733,178.711213,0.932528,False,
954,11.600000,5,7,1.810341,175.268378,0.969612,False,
954,11.600000,7,8,12.585502,142.612915,0.953351,False,3.516866
960,12.000000,2,3,1.379128,13.741829,0.727237,True,
960,12.000000,2,6,1.615705,2.971112,0.997499,True,
960,12.000000,3,6,1.205415,16.712940,0.516853,False,
960,12.000000,3,7,4.534738,2.024632,0.339859,False,
960,12.000000,4,5,0.860875,0.661709,0.930807,True,
960,12.000000,4,7,2.106260,177.006551,0.287734,False,
960,12.000000,5,7,2.373152,176.344841,0.581716,False,
966,12.400000,2,3,1.525056,10.179053,0.766053,True,
966,12.400000,2,6,1.673129,10.466274,0.996818,True,
966,12.400000,3,6,1.215500,0.287221,0.311785,False,
966,12.400000,3,7,4.112227,9.319146,0.347040,False,
966,12.400000,4,5,0.853098,0.641539,0.901117,True,
966,12.400000,4,7,3.319747,169.553531,0.171961,False,
966,12.400000,5,7,3.397465,168.911992,0.047898,False,
966,12.400000,6,7,5.044561,9.606367,0.184551,False,4.141652
972,12.800000,2,3,1.676231,17.244286,0.711469,True,
972,12.800000,2,6,1.743864,4.987268,0.993513,True,
972,12.800000,3,6,1.226877,22.231554,0.420515,False,
972,12.800000,3,7,3.669733,14.330522,0.328781,False,
972,12.800000,4,5,0.844629,15.030221,0.957374,True,
972,12.800000,4,7,4.617412,175.553199,0.022544,False,
972,12.800000,5,7,4.587674,169.416580,0.769449,False,
972,12.800000,6,7,4.608452,7.901033,0.257386,False,4.173576
978,13.200000,2,3,1.602322,46.470902,0.446049,False,
978,13.200000,2,6,1.717735,11.304833,0.994282,True,
978,13.200000,2,7,4.960391,11.460202,0.614173,False,
978,13.200000,3,6,1.436264,35.166068,0.758927,False,
978,13.200000,3,7,3.367537,35.010700,0.302719,False,
978,13.200000,4,5,1.147272,14.171596,0.982224,True,
978,13.200000,6,7,4.253091,0.155368,0.241316,False,
984,13.600000,2,3,1.326871,33.830416,0.471394,False,
984,13.600000,2,6,1.564493,23.911917,0.992093,False,
984,13.600000,2,7,4.625876,19.479774,0.676130,False,4.835397
984,13.600000,3,6,1.509360,9.918499,0.777916,True,
984,13.600000,3,7,3.323373,14.350643,0.544923,False,
984,13.600000,4,5,1.095055,4.535493,0.953710,True,
984,13.600000,6,7,3.890365,4.432143,0.255153,False,
984,13.600000,6,8,4.655440,166.028089,0.639056,False,
990,14.000000,2,3,1.268170,13.515159,0.596070,False,
990,14.000000,2,6,1.329760,21.036156,0.993103,False,
990,14.000000,2,7,4.251750,22.851647,0.708230,False,3.985223
990,14.000000,3,6,1.353590,7.520997,0.567379,False,2.878275
990,14.000000,3,7,3.051495,9.336488,0.722243,False,
990,14.000000,6,7,3.481340,1.815491,0.351669,False,
990,14.000000,6,8,4.289694,169.045600,0.598849,False,
996,14.400000,2,3,1.223603,11.906337,0.447429,False,
996,14.400000,2,6,1.210978,9.424625,0.997440,True,
996,14.400000,2,7,3.875551,15.482304,0.677418,False,
996,14.400000,3,6,1.299825,2.481712,0.585935,False,
996,14.400000,3,7,2.754075,3.575967,0.727135,False,
996,14.400000,6,7,3.136315,6.057679,0.378127,False,
996,14.400000,6,8,4.103450,174.041546,0.964860,False,
996,14.400000,7,8,4.122291,167.983867,0.929270,False,
1002,14.800000,2,3,1.184494,35.274679,0.410272,False,
1002,14.800000,2,6,1.278565,37.878899,0.967235,False,
1002,14.800000,2,7,3.624448,27.721562,0.792815,False,3.175835
1002,14.800000,3,6,1.003200,2.604220,0.905040,True,
1002,14.800000,3,7,2.620274,7.553117,0.765016,False,
1002,14.800000,3,8,4.815512,163.566628,0.547983,False,
1002,14.800000,6,7,2.476299,10.157337,0.460862,False,
1002,14.800000,6,8,4.012729,160.962408,0.941588,False,
1002,14.800000,7,8,3.170469,171.119745,0.972106,False,
1008,15.200000,2,3,1.008142,38.968095,0.020384,False,
1008,15.200000,2,6,0.714569,34.124417,0.961977,False,0.175404
1008,15.200000,2,7,3.103909,35.751911,0.760105,False,
1008,15.200000,3,6,1.031855,4.843678,0.856749,True,
1008,15.200000,3,7,2.594281,3.216184,0.771344,False,
1008,15.200000,6,7,2.445076,1.627494,0.487021,False,
1008,15.200000,6,8,4.451366,169.244821,0.971162,False,
1008,15.200000,7,8,2.685859,167.617326,0.667252,False,
1014,15.600000,2,3,1.035579,13.588890,0.228706,False,
1014,15.600000,2,6,0.768250,2.710247,0.877697,True,
1014,15.600000,2,7,2.789275,21.588046,0.678610,False,2.903472
1014,15.600000,3,6,1.014866,16.299138,0.842936,True,
1014,15.600000,3,7,2.474243,7.999156,0.856265,True,
1014,15.600000,6,7,2.024706,24.298294,0.640400,False,1.525616
1014,15.600000,6,8,4.706514,166.719940,0.750408,False,
1014,15.600000,7,8,2.871181,168.981766,0.122874,False,
1020,16.000000,2,3,1.005610,3.335643,0.182422,False,
1020,16.000000,2,6,0.868484,9.293087,0.867503,True,
1020,16.000000,2,7,2.499116,18.729281,0.698562,False,2.696121
1020,16.000000,3,6,1.011301,12.628730,0.845886,True,
1020,16.000000,3,7,2.254756,15.393638,0.920406,True,
1020,16.000000,6,7,1.630673,28.022368,0.721935,False,1.095917
1020,16.000000,7,8,3.622236,174.508145,0.957173,False,
1050,18.000000,8,10,6.610541,19.927861,0.031514,False,4.015004
1050,18.000000,9,10,0.621320,0.000000,0.000000,False,
1050,18.000000,9,11,1.550055,179.612789,0.977164,False,
1050,18.000000,9,12,2.390813,178.481526,0.958709,False,
1050,18.000000,10,11,0.936350,179.612789,0.956907,False,
1050,18.000000,10,12,1.791279,178.481526,0.933338,False,
1050,18.000000,11,12,0.865832,1.905684,0.875927,True,
1056,18.400000,9,10,0.621320,0.000000,0.000000,False,
1056,18.400000,9,11,1.882794,166.662082,0.922434,False,
1056,18.400000,9,12,2.540592,178.481526,0.902189,False,
1056,18.400000,10,11,1.388643,166.662082,0.808076,False,
1056,18.400000,10,12,1.979051,178.481526,0.844783,False,
1056,18.400000,11,12,0.741632,11.819444,0.996915,True,
1062,18.800000,8,9,5.398214,16.064963,0.096187,False,3.571336
1062,18.800000,8,10,5.494036,16.064963,0.016447,False,3.449960
1062,18.800000,8,11,4.522463,174.985012,0.356230,False,
1062,18.800000,8,12,4.939996,165.453510,0.157255,False,
1062,18.800000,9,10,0.621320,0.000000,0.000000,False,
1062,18.800000,9,11,1.875280,158.920048,0.894647,False,
1062,18.800000,9,12,2.748594,178.481526,0.833915,False,
1062,18.800000,10,11,1.479895,158.920048,0.730421,False,
1062,18.800000,10,12,2.232884,178.481526,0.748749,False,
1062,18.800000,11,12,1.005487,19.561478,0.999883,True,
1068,19.200000,8,9,4.807142,14.900452,0.094724,False,2.931421
1068,19.200000,8,10,4.895727,14.900452,0.031980,False,2.877522
1068,19.200000,8,11,3.654777,162.148046,0.131913,False,
1068,19.200000,8,12,4.084328,174.973190,0.369892,False,
1068,19.200000,8,13,4.463597,155.529116,0.209120,False,
1068,19.200000,9,10,0.621320,0.000000,0.000000,False,
1068,19.200000,9,11,2.154273,177.048498,0.552900,False,
1068,19.200000,9,12,3.004962,170.126358,0.848641,False,
1068,19.200000,9,13,1.629431,170.429569,0.755592,False,
1068,19.200000,10,11,1.804253,177.048498,0.319041,False,
1068,19.200000,10,12,2.535622,170.126358,0.761602,False,
1068,19.200000,10,13,1.108143,170.429569,0.568182,False,
1068,19.200000,11,12,0.995707,12.825144,0.977615,True,2.281681
1068,19.200000,11,13,0.890304,6.618929,0.227209,False,
1068,19.200000,12,13,1.433433,19.444073,0.607200,False,
1074,19.600000,8,9,4.203296,104.855922,0.031513,False,2.536824
1074,19.600000,8,10,4.295705,12.954940,0.080904,False,2.597434
1074,19.600000,8,11,2.808955,155.865830,0.135396,False,
1074,19.600000,8,12,3.289852,178.929788,0.732568,False,
1074,19.600000,8,13,3.646502,160.515549,0.025971,False,
1074,19.600000,9,10,0.621320,91.900982,0.118746,False,
1074,19.600000,9,11,2.522311,99.278248,0.384188,False,
1074,19.600000,9,12,3.194520,74.073866,0.848065,False,
1074,19.600000,9,13,1.872878,94.628529,0.737873,False,
1074,19.600000,9,14,2.029537,124.639483,0.850681,False,
1074,19.600000,10,11,2.214409,168.820770,0.119084,False,
1074,19.600000,10,12,2.779506,165.974848,0.724305,False,
1074,19.600000,10,13,1.404870,173.470489,0.494966,False,
1074,19.600000,10,14,1.416592,143.459535,0.864546,False,
1074,19.600000,11,12,0.839249,25.204382,0.962647,False,0.544469
1074,19.600000,11,13,0.982801,4.649719,0.302503,False,
1074,19.600000,11,14,2.375661,25.361235,0.677583,False,
1074,19.600000,12,13,1.380904,20.554663,0.547623,False,
1074,19.600000,12,14,2.505690,50.565617,0.217221,False,
1074,19.600000,13,14,1.414483,30.010954,0.752520,False,
1080,20.000000,8,9,3.635249,108.012607,0.076667,False,
1080,20.000000,8,10,3.730975,108.028428,0.065575,False,2.286759
1080,20.000000,8,11,2.236810,139.062852,0.185657,False,
1080,20.000000,8,12,2.714154,179.325704,0.845154,False,
1080,20.000000,8,13,2.903655,168.199731,0.947313,False,
1080,20.000000,8,14,4.368401,129.217576,0.548665,False,
1080,20.000000,9,10,0.659669,0.015821,0.111935,False,
1080,20.000000,9,11,2.945909,112.924541,0.208238,False,
1080,20.000000,9,12,3.460191,71.313097,0.857121,False,
1080,20.000000,9,13,2.117934,60.187123,0.972795,False,
1080,20.000000,9,14,2.376162,122.769817,0.791531,False,
1080,20.000000,10,11,2.626758,112.908720,0.057512,False,
1080,20.000000,10,12,3.061547,71.297277,0.734155,False,
1080,20.000000,10,13,1.669659,60.171303,0.867050,False,
1080,20.000000,10,14,1.717356,122.753997,0.758332,False,
1080,20.000000,11,12,0.643616,41.611444,0.934699,False,0.087071
1080,20.000000,11,13,1.055039,52.737418,0.129973,False,
1080,20.000000,11,14,2.420338,9.845276,0.787857,True,
1080,20.000000,12,13,1.395574,11.125974,0.742771,True,
1080,20.000000,12,14,2.482568,51.456720,0.304953,False,
1080,20.000000,13,14,1.474138,62.582694,0.602074,False,
1086,20.400000,8,9,3.119774,103.831675,0.038229,False,2.153525
1086,20.400000,8,10,3.200393,60.278263,0.139310,False,2.058871
1086,20.400000,8,11,1.986224,160.619344,0.766553,False,
1086,20.400000,8,12,2.256222,174.151149,0.995333,False,
1086,20.400000,8,13,1.644489,159.615841,0.550962,False,
1086,20.400000,8,14,3.817879,152.052621,0.035955,False,
1086,20.400000,8,15,3.748974,164.703429,0.156790,False,
1086,20.400000,9,10,0.659817,43.553412,0.194543,False,
1086,20.400000,9,11,3.196679,95.548982,0.532181,False,
1086,20.400000,9,12,3.719381,70.319474,0.815868,False,
1086,20.400000,9,13,2.365192,55.784166,0.873173,False,
1086,20.400000,9,14,2.742579,104.115705,0.909400,False,
1086,20.400000,9,15,1.766271,91.464896,0.998317,False,
1086,20.400000,10,11,2.863320,139.102394,0.292494,False,
1086,20.400000,10,12,3.371945,113.872886,0.696103,False,
1086,20.400000,10,13,2.112068,99.337578,0.704231,False,
1086,20.400000,10,14,2.096018,147.669116,0.854178,False,
1086,20.400000,10,15,1.110830,135.018308,0.998094,False,
1086,20.400000,11,12,0.523977,25.229507,0.682610,False,
1086,20.400000,11,13,0.871286,39.764816,0.918796,False,
1086,20.400000,11,14,2.281492,8.566723,0.623579,False,
1086,20.400000,11,15,2.762175,4.084085,0.129844,False,7.833299
1086,20.400000,12,13,1.389707,14.535308,0.931810,True,
1086,20.400000,12,14,2.572985,33.796230,0.249823,False,
1086,20.400000,12,15,3.192406,21.145422,0.187454,False,
1086,20.400000,13,14,2.177283,48.331539,0.556558,False,
1086,20.400000,13,15,2.278282,35.680730,0.001271,False,
1086,20.400000,14,15,1.138024,12.650808,0.664695,False,
1092,20.800000,8,9,2.586614,60.062504,0.087278,False,1.721710
1092,20.800000,8,10,2.715925,14.333756,0.150618,False,1.879936
1092,20.800000,8,11,1.885943,175.008196,0.992549,False,
1092,20.800000,8,12,2.315209,174.776755,0.928667,False,
1092,20.800000,8,13,1.119968,175.925682,0.990359,False,
1092,20.800000,8,14,3.249295,157.923648,0.196933,False,
1092,20.800000,8,15,3.013837,151.551045,0.413311,False,
1092,20.800000,9,10,0.694938,45.728748,0.950629,False,
1092,20.800000,9,11,3.464960,114.945693,0.778230,False,
1092,20.800000,9,12,3.988948,114.714251,0.768547,False,
1092,20.800000,9,13,2.693790,115.863179,0.631982,False,
1092,20.800000,9,14,2.817606,142.013848,0.882776,False,
1092,20.800000,9,15,1.858870,148.386451,0.904332,False,
1092,20.800000,10,11,3.184976,160.674441,0.638197,False,
1092,20.800000,10,12,3.689803,160.442999,0.646866,False,
1092,20.800000,10,13,2.527571,161.591927,0.402058,False,
1092,20.800000,10,14,2.174688,172.257404,0.785088,False,
1092,20.800000,10,15,1.179301,165.884801,0.819203,False,
1092,20.800000,11,12,0.527663,0.231442,0.791028,True,
1092,20.800000,11,13,0.880804,0.917486,0.936261,True,
1092,20.800000,11,14,2.302321,27.068155,0.433367,False,
1092,20.800000,11,15,2.721131,33.440758,0.156250,False,
1092,20.800000,12,13,1.392423,1.148928,0.890498,True,
1092,20.800000,12,14,2.597236,27.299597,0.219102,False,
1092,20.800000,12,15,3.146387,33.672200,0.007850,False,
1092,20.800000,13,14,2.305688,26.150669,0.693787,False,
1092,20.800000,13,15,2.365351,32.523272,0.382038,False,
1092,20.800000,14,15,1.036522,6.372603,0.614050,False,2.366704
1098,21.200000,8,9,2.135665,41.939736,0.140053,False,1.576867
1098,21.200000,8,10,2.282330,14.911028,0.147324,False,1.629699
1098,21.200000,8,11,1.937129,175.613772,0.901084,False,
1098,21.200000,8,12,2.522901,175.385055,0.742652,False,
1098,21.200000,8,13,1.236783,178.983418,0.746864,False,
1098,21.200000,8,14,2.955915,148.141962,0.000570,False,
1098,21.200000,8,15,2.473250,144.577437,0.376318,False,
1098,21.200000,9,10,0.693240,27.028708,0.984057,False,
1098,21.200000,9,11,3.575974,133.674036,0.775991,False,
1098,21.200000,9,12,4.255682,133.445319,0.735578,False,
1098,21.200000,9,13,3.121983,137.043682,0.540769,False,
1098,21.200000,9,14,3.168252,169.918302,0.702736,False,
1098,21.200000,9,15,2.206131,173.482827,0.716580,False,
1098,21.200000,10,11,3.355888,160.702744,0.643494,False,
1098,21.200000,10,12,4.035811,160.474027,0.614235,False,
1098,21.200000,10,13,3.037442,164.072390,0.326789,False,
1098,21.200000,10,14,2.583215,163.052990,0.542007,False,
1098,21.200000,10,15,1.596629,159.488466,0.519268,False,
1098,21.200000,11,12,0.682389,0.228717,0.604766,False,
1098,21.200000,11,13,0.761257,3.369646,0.999762,True,
1098,21.200000,11,14,2.186910,36.244266,0.673736,False,
1098,21.200000,11,15,2.447076,39.808791,0.364221,False,
1098,21.200000,12,13,1.287565,3.598363,0.897431,True,
1098,21.200000,12,14,2.632789,36.472983,0.444938,False,
1098,21.200000,12,15,3.048182,40.037507,0.185447,False,
1098,21.200000,13,14,2.544659,32.874620,0.817161,False,
1098,21.200000,13,15,2.507553,36.439145,0.565942,False,
1098,21.200000,14,15,0.990406,3.564524,0.505486,False,4.854892
1104,21.600000,8,9,1.700656,59.364975,0.128660,False,1.354672
1104,21.600000,8,10,1.885635,13.636227,0.203380,False,1.434935
1104,21.600000,8,11,2.393308,177.612396,0.939241,False,
1104,21.600000,8,12,3.055142,177.341327,0.951092,False,
1104,21.600000,8,13,1.892361,179.738335,0.675178,False,
1104,21.600000,8,14,2.922681,156.859790,0.113263,False,
1104,21.600000,8,15,2.215970,154.292083,0.013001,False,
1104,21.600000,8,16,1.171182,149.832895,0.741363,False,
1104,21.600000,8,17,2.670198,142.901790,0.791061,False,
1104,21.600000,9,10,0.732034,45.728748,0.957793,False,
1104,21.600000,9,11,3.896655,123.022630,0.628100,False,
1104,21.600000,9,12,4.583915,123.293698,0.616240,False,
1104,21.600000,9,13,3.538536,120.896690,0.494807,False,
1104,21.600000,9,14,3.522589,143.775235,0.768173,False,
1104,21.600000,9,15,2.564757,146.342943,0.771045,False,
1104,21.600000,9,16,1.594945,150.802130,0.457687,False,
1104,21.600000,9,17,2.286755,157.733235,0.871813,False,
1104,21.600000,10,11,3.731247,168.751378,0.402774,False,
1104,21.600000,10,12,4.414086,169.022446,0.415750,False,
1104,21.600000,10,13,3.517269,166.625438,0.242818,False,
1104,21.600000,10,14,2.973329,170.496017,0.573999,False,
1104,21.600000,10,15,2.004334,167.928309,0.519005,False,
1104,21.600000,10,16,1.274654,163.469122,0.083744,False,
1104,21.600000,10,17,1.571841,156.538017,0.774429,False,
1104,21.600000,11,12,0.688079,0.271068,0.481303,False,
1104,21.600000,11,13,0.782893,2.125940,0.999947,True,
1104,21.600000,11,14,2.220268,20.752606,0.674999,False,
1104,21.600000,11,15,2.416156,23.320313,0.339209,False,
1104,21.600000,11,16,2.461824,27.779500,0.046955,False,
1104,21.600000,11,17,3.446035,34.710605,0.420393,False,
1104,21.600000,12,13,1.271181,2.397008,0.885585,True,
1104,21.600000,12,14,2.628000,20.481537,0.489688,False,
1104,21.600000,12,15,2.995167,23.049244,0.206869,False,
1104,21.600000,12,16,3.141917,27.508432,0.084534,False,
1104,21.600000,12,17,4.042780,34.439537,0.334792,False,
1104,21.600000,13,14,2.708798,22.878546,0.820743,False,
1104,21.600000,13,15,2.634480,25.446253,0.577020,False,
1104,21.600000,13,16,2.320140,29.905440,0.245205,False,
1104,21.600000,13,17,3.575610,36.836545,0.583667,False,
1104,21.600000,14,15,0.969248,2.567707,0.598946,False,
1104,21.600000,14,16,2.014517,7.026895,0.796088,True,
1104,21.600000,14,17,1.812548,13.957999,0.041825,False,
1104,21.600000,15,16,1.139482,4.459187,0.923187,True,
1104,21.600000,15,17,1.052223,11.390292,0.405988,False,
1104,21.600000,16,17,1.511448,6.931105,0.961488,True,
1110,22.000000,8,11,3.026480,169.974925,0.461340,False,
1110,22.000000,8,12,3.719652,169.690761,0.418036,False,
1110,22.000000,8,13,2.653753,176.470286,0.343112,False,
1110,22.000000,8,14,3.052285,165.587729,0.719774,False,
1110,22.000000,8,15,2.158319,150.521732,0.095219,False,
1110,22.000000,8,16,1.179131,142.633605,0.091350,False,
1110,22.000000,8,17,2.443784,137.141908,0.502256,False,
1110,22.000000,8,18,1.991383,132.647943,0.201975,False,
1110,22.000000,11,12,0.696031,0.284164,0.501825,False,
1110,22.000000,11,13,0.788011,6.495361,0.997302,True,
1110,22.000000,11,14,2.326380,4.387197,0.558462,False,
1110,22.000000,11,15,2.523106,19.453193,0.307523,False,
1110,22.000000,11,16,2.354968,27.341320,0.016104,False,
1110,22.000000,11,17,3.440143,32.833017,0.436007,False,
1110,22.000000,11,18,3.955824,37.326982,0.137889,False,
1110,22.000000,12,13,1.281329,6.779525,0.911788,True,
1110,22.000000,12,14,2.720396,4.103033,0.358338,False,
1110,22.000000,12,15,3.095943,19.169029,0.171327,False,
