frame,ped_id,x,y,vx,vy,time_s,speed,direction_deg,ax,ay,acceleration,nearest_distance,ttc
1014,2,-1.126867,6.265151,-1.053181,-0.584615,15.600000,1.204560,209.034412,-0.120610,0.844515,0.853084,0.768250,2.903472
1020,2,-1.521959,6.051681,-0.987730,-0.533675,16.000000,1.122684,208.382545,0.163629,0.127351,0.207347,0.868484,2.696121
834,3,12.270674,6.668422,-0.835892,0.245535,3.600000,0.871208,163.630401,,,,2.275348,
840,3,11.936317,6.766636,-1.028251,0.307482,4.000000,1.073240,163.351535,-0.480896,0.154869,0.505218,2.423523,
846,3,11.448074,6.914408,-1.388106,0.039547,4.400000,1.388670,178.368103,-0.899639,-0.669839,1.121621,1.367801,
852,3,10.825832,6.798273,-1.317401,-0.160387,4.800000,1.327129,186.941309,0.176762,-0.499834,0.530169,1.272460,
858,3,10.394153,6.786098,-1.231139,0.077889,5.200000,1.233601,176.379960,0.215656,0.595690,0.633525,1.119052,
864,3,9.840921,6.860584,-1.297099,0.081341,5.600000,1.299647,176.411695,-0.164899,0.008629,0.165125,1.166089,
870,3,9.356473,6.851171,-1.119427,-0.080308,6.000000,1.122304,184.103395,0.444179,-0.404122,0.600508,1.151577,1.966331
876,3,8.945379,6.796338,-1.181985,0.023374,6.400000,1.182216,178.867122,-0.156394,0.259205,0.302731,0.934094,1.580408
882,3,8.410886,6.869870,-1.245936,0.076746,6.800000,1.248297,176.475195,-0.159878,0.133431,0.208242,0.975904,4.762797
888,3,7.948630,6.857735,-1.219248,-0.078575,7.200000,1.221778,183.687372,0.066719,-0.388304,0.393994,0.960680,2.154182
894,3,7.435487,6.807009,-1.232355,-0.027665,7.600000,1.232665,181.286011,-0.032766,0.127276,0.131426,0.841910,1.371921
900,3,6.962746,6.835603,-1.071181,0.220934,8.000000,1.093727,168.346024,0.402936,0.621497,0.740686,0.814318,3.289472
906,3,6.578542,6.983756,-1.029491,0.219329,8.400000,1.052595,167.973168,0.104224,-0.004012,0.104301,0.886158,2.110934
912,3,6.139154,7.011066,-1.045937,0.117613,8.800000,1.052529,173.584206,-0.041115,-0.254291,0.257593,0.877491,
918,3,5.741793,7.077846,-0.942171,0.164249,9.200000,0.956380,170.110958,0.259415,0.116592,0.284412,0.859890,
924,3,5.385417,7.142465,-0.851481,-0.052772,9.600000,0.853115,183.546477,0.226724,-0.542554,0.588021,0.974275,0.863357
930,3,5.060608,7.035628,-0.640679,-0.225574,10.000000,0.679229,199.396416,0.527006,-0.432003,0.681441,0.900535,
936,3,4.872874,6.962007,-0.575320,-0.017986,10.400000,0.575601,181.790642,0.163397,0.518969,0.544084,0.934534,4.077031
942,3,4.600352,7.021240,-0.517059,0.031274,10.800000,0.518004,176.538736,0.145651,0.123150,0.190736,1.040044,
948,3,4.459227,6.987025,-0.578897,0.035336,11.200000,0.579974,176.506961,-0.154594,0.010156,0.154927,1.212335,4.772821
954,3,4.137235,7.049509,-0.877942,-0.000936,11.600000,0.877943,180.061107,-0.747614,-0.090681,0.753093,1.247625,
960,3,3.756873,6.986276,-0.892732,-0.108318,12.000000,0.899279,186.918037,-0.036974,-0.268453,0.270987,1.205415,
966,3,3.423050,6.962855,-0.845895,-0.167479,12.400000,0.862316,191.199169,0.117091,-0.147904,0.188642,1.215500,
972,3,3.080157,6.852293,-0.773723,0.100651,12.800000,0.780243,172.588223,0.180430,0.670325,0.694183,1.226877,
978,3,2.804071,7.043375,-1.053695,0.556656,13.200000,1.191696,152.152957,-0.699928,1.140014,1.337734,1.436264,
984,3,2.237201,7.297618,-1.278275,0.132016,13.600000,1.285074,174.103578,-0.561451,-1.061600,1.200926,1.326871,
990,3,1.781451,7.148988,-1.146551,-0.373915,14.000000,1.205982,198.062272,0.329310,-1.264829,1.306995,1.268170,2.878275
996,3,1.319960,6.998486,-1.152254,-0.266842,14.400000,1.182748,193.038866,-0.014256,0.267683,0.268062,1.223603,
1002,3,0.859648,6.935515,-1.345806,-0.091260,14.800000,1.348897,183.879306,-0.483881,0.438956,0.653317,1.003200,
1008,3,0.243315,6.925478,-1.427125,-0.089297,15.200000,1.429916,183.580387,-0.203299,0.004907,0.203358,1.008142,
1014,3,-0.282052,6.864077,-1.204855,-0.332903,15.600000,1.250000,195.445521,0.555675,-0.609015,0.824423,1.014866,
1020,3,-0.720569,6.659156,-1.096291,-0.512302,16.000000,1.210086,205.046902,0.271409,-0.448499,0.524227,1.005610,
846,4,-1.711410,5.125959,1.481049,-0.049766,4.400000,1.481885,358.075498,,,,0.766635,0.676804
852,4,-1.118991,5.106053,1.470567,-0.049413,4.800000,1.471397,358.075498,-0.026205,0.000881,0.026220,0.668070,0.525628
858,4,-0.534957,5.086429,1.510136,-0.108017,5.200000,1.513994,355.908712,0.098922,-0.146509,0.176778,0.662869,
864,4,0.089118,5.019640,1.616923,-0.111134,5.600000,1.620738,356.068152,0.266969,-0.007792,0.267083,0.794604,
870,4,0.758581,4.997522,1.592869,-0.109016,6.000000,1.596595,356.084779,-0.060136,0.005294,0.060369,0.787542,
876,4,1.363412,4.932427,1.501007,-0.161546,6.400000,1.509675,353.857176,-0.229655,-0.131325,0.264552,0.781458,
882,4,1.959387,4.868285,1.544095,-0.105678,6.800000,1.547707,356.084779,0.107721,0.139670,0.176385,0.775476,
888,4,2.598689,4.847885,1.581695,-0.105580,7.200000,1.585214,356.181108,0.093999,0.000245,0.093999,0.768772,
894,4,3.224743,4.783821,1.497528,-0.102491,7.600000,1.501031,356.084779,-0.210417,0.007722,0.210558,0.755631,
900,4,3.796711,4.765892,1.648654,-0.105871,8.000000,1.652050,356.325711,0.377815,-0.008450,0.377909,0.749889,
906,4,4.543666,4.699124,1.739141,-0.108253,8.400000,1.742507,356.438216,0.226217,-0.005955,0.226295,0.685669,
912,4,5.188023,4.679289,1.544533,0.005775,8.800000,1.544543,0.214225,-0.486520,0.285070,0.563885,0.678955,4.871265
918,4,5.779292,4.703744,1.463580,0.007858,9.200000,1.463601,0.307627,-0.202381,0.005208,0.202448,0.672541,4.732207
924,4,6.358887,4.685576,1.492402,-0.046782,9.600000,1.493135,358.204554,0.072054,-0.136600,0.154439,0.666553,4.373077
930,4,6.973213,4.666319,1.702614,0.309919,10.000000,1.730590,10.316325,0.525530,0.891751,1.035085,0.660232,
936,4,7.720979,4.933511,1.677029,0.359221,10.400000,1.715070,12.090109,-0.063962,0.123256,0.138864,0.837794,
942,4,8.314836,4.953696,1.472592,0.050053,10.800000,1.473443,1.946707,-0.511092,-0.772921,0.926618,0.829424,
948,4,8.899052,4.973553,1.504100,0.148273,11.200000,1.511391,5.629968,0.078770,0.245550,0.257875,0.821230,
954,4,9.518117,5.072314,1.531822,0.194740,11.600000,1.544151,7.245144,0.069304,0.116169,0.135271,0.869523,
960,4,10.124510,5.129345,1.406953,0.194902,12.000000,1.420388,7.886853,-0.312172,0.000403,0.312173,0.860875,
966,4,10.643679,5.228235,1.338309,0.292447,12.400000,1.369890,12.326492,-0.171608,0.243863,0.298192,0.853098,
972,4,11.195157,5.363303,1.413030,0.284033,12.800000,1.441294,11.365545,0.186802,-0.021036,0.187982,0.844629,
978,4,11.774103,5.455461,1.293019,0.186590,13.200000,1.306413,8.211423,-0.300027,-0.243607,0.386472,1.147272,
984,4,12.229573,5.512575,1.138675,0.142784,13.600000,1.147592,7.147277,-0.385861,-0.109516,0.401102,1.095055,
846,5,-1.886113,4.379495,1.510261,0.196705,4.400000,1.523018,7.420751,,,,0.766635,0.676804
852,5,-1.282008,4.458177,1.489330,0.079484,4.800000,1.491450,3.054908,-0.052327,-0.293053,0.297688,0.668070,0.525628
858,5,-0.694648,4.443082,1.504643,-0.269133,5.200000,1.528523,349.858844,0.038281,-0.871542,0.872382,0.662869,
864,5,-0.078294,4.242871,1.612489,-0.269999,5.600000,1.634938,350.494436,0.269617,-0.002166,0.269625,0.794604,
870,5,0.595343,4.227083,1.602723,-0.094308,6.000000,1.605495,356.632467,-0.024416,0.439228,0.439906,0.787542,
876,5,1.203885,4.167425,1.510169,-0.148049,6.400000,1.517408,354.400898,-0.231386,-0.134354,0.267564,0.781458,
882,5,1.803478,4.108644,1.553448,-0.091408,6.800000,1.556135,356.632467,0.108198,0.141602,0.178208,0.775476,
888,5,2.446643,4.094298,1.651516,-0.092250,7.200000,1.654090,356.802896,0.245170,-0.002105,0.245179,0.768772,
894,5,3.124691,4.034843,1.565867,-0.089933,7.600000,1.568447,356.712916,-0.214123,0.005793,0.214201,0.755631,
900,5,3.699336,4.022351,1.488199,0.022220,8.000000,1.488365,0.855409,-0.194169,0.280383,0.341051,0.749889,
906,5,4.315250,4.052619,1.581630,0.019729,8.400000,1.581753,0.714671,0.233577,-0.006227,0.233660,0.685669,
912,5,4.964640,4.038135,1.556571,0.018957,8.800000,1.556686,0.697758,-0.062648,-0.001930,0.062677,0.678955,4.871265
918,5,5.560507,4.067785,1.474875,0.020366,9.200000,1.475015,0.791126,-0.204241,0.003522,0.204272,0.672541,4.732207
924,5,6.144540,4.054428,1.503768,-0.034392,9.600000,1.504161,358.689824,0.072234,-0.136896,0.154785,0.666553,4.373077
930,5,6.763522,4.040271,1.597078,0.120469,10.000000,1.601615,4.313719,0.233275,0.387155,0.452003,0.660232,
936,5,7.422203,4.150803,1.573501,0.171617,10.400000,1.582832,6.224461,-0.058944,0.127868,0.140800,0.837794,
942,5,8.022322,4.177564,1.488042,0.066356,10.800000,1.489521,2.553289,-0.213645,-0.263151,0.338959,0.829424,
948,5,8.612637,4.203888,1.617353,0.061244,11.200000,1.618512,2.168568,0.323275,-0.012780,0.323528,0.821230,
954,5,9.316204,4.226559,1.643754,0.109245,11.600000,1.647380,3.802310,0.066004,0.120002,0.136956,0.869523,
960,5,9.927640,4.291284,1.418632,0.213245,12.000000,1.434570,8.548563,-0.562804,0.260002,0.619960,0.860875,
966,5,10.451110,4.397156,1.349361,0.310732,12.400000,1.384676,12.968031,-0.173179,0.243715,0.298978,0.853098,
972,5,11.007129,4.539869,1.409676,-0.090287,12.800000,1.412565,356.335325,0.150789,-1.002546,1.013823,0.844629,
978,5,11.578851,4.324926,1.338309,-0.139721,13.200000,1.345582,354.039827,-0.178420,-0.123586,0.217042,1.147272,
984,5,12.077775,4.428092,1.247310,0.257914,13.600000,1.273696,11.682770,-0.227496,0.994089,1.019788,1.095055,
846,6,12.162877,5.748245,-1.220481,0.255205,4.400000,1.246878,168.189506,,,,1.367801,
852,6,11.674685,5.850327,-1.327312,0.212907,4.800000,1.344279,170.887117,-0.267076,-0.105745,0.287249,1.272460,
858,6,11.101028,5.918570,-1.450013,0.073140,5.200000,1.451856,177.112396,-0.306752,-0.349418,0.464962,1.119052,
864,6,10.514675,5.908839,-1.378563,-0.029517,5.600000,1.378879,181.226589,0.178624,-0.256642,0.312685,1.166089,
870,6,9.998177,5.894957,-1.344575,0.118118,6.000000,1.349754,174.979581,0.084968,0.369087,0.378741,1.151577,1.966331
876,6,9.439014,6.003333,-1.362049,0.169288,6.400000,1.372530,172.915082,-0.043685,0.127925,0.135179,0.934094,1.580408
882,6,8.908538,6.030387,-1.286463,0.014594,6.800000,1.286546,179.350048,0.188966,-0.386735,0.430433,0.975904,
888,6,8.409844,6.015008,-1.303056,0.066456,7.200000,1.304750,177.080442,-0.041483,0.129655,0.136129,0.960680,2.154182
894,6,7.866093,6.083552,-1.262208,0.167097,7.600000,1.273220,172.458774,0.102121,0.251602,0.271537,0.841910,1.371921
900,6,7.400078,6.148686,-1.286685,0.065621,8.000000,1.288357,177.080442,-0.061192,-0.253690,0.260965,0.814318,
906,6,6.836745,6.136049,-1.306012,0.014898,8.400000,1.306097,179.346433,-0.048319,-0.126807,0.135701,0.886158,
912,6,6.355268,6.160604,-1.208383,0.114405,8.800000,1.213786,174.591570,0.244073,0.248767,0.348507,0.877491,
918,6,5.870039,6.227573,-1.230569,0.009619,9.200000,1.230607,179.552128,-0.055466,-0.261965,0.267772,0.859890,
924,6,5.370813,6.168300,-1.142231,-0.154852,9.600000,1.152680,187.720520,0.220846,-0.411179,0.466734,0.974275,
930,6,4.956255,6.103691,-1.151126,-0.049543,10.000000,1.152191,182.464429,-0.022237,0.263273,0.264210,0.937762,
936,6,4.449912,6.128665,-1.325792,0.173773,10.400000,1.337132,172.532740,-0.436665,0.558291,0.708777,0.934534,9.160126
942,6,3.895621,6.242710,-1.291347,0.063692,10.800000,1.292917,177.176333,0.086112,-0.275203,0.288360,1.050122,9.620300
948,6,3.416835,6.179619,-1.012847,-0.003662,11.200000,1.012854,180.207145,0.696249,-0.168385,0.716321,1.318517,6.040681
954,6,3.085343,6.239780,-0.884856,0.263671,11.600000,0.923305,163.406887,0.319979,0.668332,0.740982,1.327455,
960,6,2.708950,6.390556,-0.900110,0.155393,12.000000,0.913425,170.205096,-0.038134,-0.270694,0.273367,1.205415,
966,6,2.365256,6.364095,-0.871305,-0.177053,12.400000,0.889112,191.486390,0.072012,-0.831117,0.834231,1.215500,4.141652
972,6,2.011906,6.248913,-0.883486,-0.233753,12.800000,0.913886,194.819777,-0.030453,-0.141750,0.144984,1.226877,4.173576
978,6,1.658467,6.177092,-0.946304,-0.121544,13.200000,0.954077,187.319025,-0.157044,0.280524,0.321491,1.436264,
984,6,1.254863,6.151678,-0.950808,-0.066855,13.600000,0.953155,184.022077,-0.011260,0.136721,0.137184,1.509360,
990,6,0.897821,6.123608,-0.969760,-0.180457,14.000000,0.986407,190.541275,-0.047380,-0.284005,0.287930,1.329760,2.878275
996,6,0.479055,6.007312,-0.523457,-0.145370,14.400000,0.543267,195.520578,1.115758,0.087718,1.119201,1.210978,
1002,6,0.479055,6.007312,-0.845013,-0.018808,14.800000,0.845222,181.275086,-0.803890,0.316404,0.863916,1.003200,
1008,6,-0.196955,5.992266,-1.186299,-0.175687,15.200000,1.199238,188.424065,-0.853216,-0.392195,0.939039,0.714569,0.175404
1014,6,-0.469984,5.866763,-0.694808,-0.429870,15.600000,0.817035,211.744659,1.228729,-0.635460,1.383323,0.768250,1.525616
1020,6,-0.752801,5.648369,-0.707043,-0.545985,16.000000,0.893313,217.675632,-0.030588,-0.290285,0.291892,0.868484,1.095917
930,7,12.091963,5.868032,-1.983968,0.395016,10.000000,2.022911,168.739428,,,,5.257919,
936,7,11.298376,6.026039,-2.016602,0.152404,10.400000,2.022353,175.678103,-0.081585,-0.606531,0.611993,3.740507,4.077031
942,7,10.478682,5.989956,-1.914222,0.100835,10.800000,1.916876,176.984639,0.255951,-0.128923,0.286587,2.399180,9.620300
948,7,9.766999,6.106707,-1.965111,-0.000005,11.200000,1.965111,180.000147,-0.127223,-0.252099,0.282382,1.427364,4.228455
954,7,8.906593,5.989952,-2.020520,-0.303192,11.600000,2.043141,188.533931,-0.138522,-0.757968,0.770521,1.102733,3.516866
960,7,8.150583,5.864153,-1.902577,-0.162888,12.000000,1.909537,184.893404,0.294856,0.350761,0.458228,2.106260,
966,7,7.384531,5.859642,-1.938579,-0.063633,12.400000,1.939623,181.880023,-0.090005,0.248138,0.263957,3.319747,4.141652
972,7,6.599719,5.813247,-1.878048,-0.227892,12.800000,1.891824,186.918745,0.151329,-0.410649,0.437645,3.669733,4.173576
978,7,5.882093,5.677328,-1.862720,-0.234116,13.200000,1.877375,187.163657,0.038319,-0.015560,0.041358,3.367537,
984,7,5.109543,5.625954,-1.962392,-0.291679,13.600000,1.983950,188.454220,-0.249179,-0.143907,0.287749,3.323373,4.835397
990,7,4.312179,5.443985,-1.945130,-0.298543,14.000000,1.967907,188.725784,0.043154,-0.017160,0.046441,3.051495,3.985223
996,7,3.553439,5.387120,-1.867315,-0.311238,14.400000,1.893075,189.462899,0.194539,-0.031739,0.197111,2.754075,
1002,7,2.818328,5.194994,-1.848294,-0.373770,14.800000,1.885708,191.432423,0.047552,-0.156329,0.163401,2.476299,3.175835
1008,7,2.074804,5.088104,-1.810082,-0.215729,15.200000,1.822893,186.796570,0.095528,0.395101,0.406486,2.445076,
1014,7,1.370262,5.022411,-1.718075,-0.224553,15.600000,1.732687,187.446365,0.230018,-0.022059,0.231074,2.024706,1.525616
1020,7,0.700344,4.908462,-1.674794,-0.284872,16.000000,1.698849,189.653265,0.108202,-0.150798,0.185601,1.630673,1.095917
948,8,-2.587750,-0.415001,0.828733,1.481026,11.200000,1.697125,60.770070,,,,8.918747,4.228455
954,8,-2.256257,0.177410,1.142035,1.179354,11.600000,1.641682,45.921016,0.783255,-0.754179,1.087325,8.079915,3.516866
960,8,-1.674122,0.528483,1.089783,0.685588,12.000000,1.287500,32.174202,-0.130630,-1.234415,1.241308,7.319510,
966,8,-1.384431,0.725880,1.206789,0.677196,12.400000,1.383811,29.299196,0.292514,-0.020980,0.293266,6.771235,
972,8,-0.708691,1.070239,1.282880,0.907473,12.800000,1.571397,35.274505,0.190229,0.575693,0.606308,5.849813,
978,8,-0.358126,1.451858,1.241057,0.660406,13.200000,1.405830,28.018852,-0.104558,-0.617669,0.626456,5.137556,
984,8,0.284154,1.598564,1.473030,0.478446,13.600000,1.548783,17.993987,0.579933,-0.454900,0.737059,4.655440,
990,8,0.820298,1.834615,1.195028,0.470630,14.000000,1.284361,21.495675,-0.695006,-0.019540,0.695281,4.289694,
996,8,1.240177,1.975067,1.177980,0.463521,14.400000,1.265894,21.479032,-0.042619,-0.017772,0.046176,4.103450,
1002,8,1.762682,2.205431,1.543951,0.571513,14.800000,1.646333,20.312678,0.914928,0.269981,0.953930,3.170469,
1008,8,2.475338,2.432278,1.457602,0.506999,15.200000,1.543260,19.179244,-0.215874,-0.161287,0.269471,2.685859,
1014,8,2.928763,2.611030,1.489663,0.497411,15.600000,1.570513,18.464599,0.080152,-0.023969,0.083659,2.871181,
1020,8,3.667068,2.830207,1.446161,0.105220,16.000000,1.449984,4.161410,-0.108754,-0.980477,0.986490,3.622236,
1026,8,4.085692,2.695206,1.230221,-0.117315,16.400000,1.235802,354.552707,-0.539849,-0.556337,0.775208,,
1032,8,4.651245,2.736355,1.473992,0.318741,16.800000,1.508061,12.201939,0.609427,1.090138,1.248921,,
1038,8,5.264886,2.950199,1.520990,0.530040,17.200000,1.610699,19.212609,0.117494,0.528249,0.541157,,
1044,8,5.868036,3.160387,1.541407,0.360659,17.600000,1.583038,13.169163,0.051044,-0.423453,0.426519,,
1050,8,6.498011,3.238726,1.415353,0.513129,18.000000,1.505499,19.927861,-0.315134,0.381177,0.494576,6.496850,4.015004
1056,8,7.000319,3.570891,1.286087,0.561465,18.400000,1.403304,23.584582,-0.323167,0.120840,0.345021,5.406683,
1062,8,7.526881,3.687898,1.364879,0.393048,18.800000,1.420346,16.064963,0.196982,-0.421043,0.464843,4.522463,3.449960
1068,8,8.092223,3.885329,1.448797,0.385507,19.200000,1.499210,14.900452,0.209796,-0.018852,0.210641,3.654777,2.877522
1074,8,8.685919,3.996304,1.422941,0.327333,19.600000,1.460105,12.954940,-0.064642,-0.145436,0.159154,2.808955,2.536824
1080,8,9.230575,4.147196,1.300382,0.375622,20.000000,1.353545,16.111626,-0.306397,0.120721,0.329322,2.236810,2.286759
1086,8,9.726224,4.296801,1.275526,0.269509,20.400000,1.303688,11.930693,-0.062140,-0.265281,0.272462,1.644489,2.058871
1092,8,10.250996,4.362803,1.257115,0.264790,20.800000,1.284699,11.894529,-0.046028,-0.011797,0.047516,1.119968,1.721710
1098,8,10.731916,4.508634,1.189757,0.263148,21.200000,1.218511,12.471801,-0.168396,-0.004105,0.168446,1.236783,1.576867
1104,8,11.202802,4.573322,1.075409,0.212878,21.600000,1.096276,11.197000,-0.285869,-0.125676,0.312275,1.171182,1.354672
1110,8,11.592244,4.678936,0.971425,0.360043,22.000000,1.036001,20.336434,-0.259961,0.367913,0.450488,1.179131,
1116,8,11.979941,4.861357,1.053284,0.352795,22.400000,1.110798,18.518163,0.204649,-0.018120,0.205450,1.546572,
1122,8,12.434871,4.961173,1.037365,0.251490,22.800000,1.067415,13.627365,-0.039797,-0.253264,0.256372,1.505663,
1128,8,12.809834,5.062548,0.937407,0.253439,23.200000,0.971063,15.128902,-0.249896,0.004874,0.249944,1.874712,
1050,9,12.833921,4.675842,0.000000,0.000000,18.000000,0.000000,0.000000,,,,0.621320,
1056,9,12.833921,4.675842,0.000000,0.000000,18.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.621320,
1062,9,12.833921,4.675842,0.000000,0.000000,18.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.621320,3.571336
1068,9,12.833921,4.675842,0.000000,0.000000,19.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.621320,2.931421
1074,9,12.833921,4.675842,-0.001601,-0.048231,19.600000,0.048258,268.099018,-0.004002,-0.120578,0.120644,0.621320,2.536824
1080,9,12.832641,4.637257,-0.003202,-0.096476,20.000000,0.096529,268.099018,-0.004003,-0.120613,0.120679,0.659669,
1086,9,12.831360,4.598661,-0.003203,-0.096504,20.400000,0.096557,268.099018,-0.000002,-0.000070,0.000070,0.659817,2.153525
1092,9,12.830078,4.560054,0.044538,-0.049757,20.800000,0.066779,311.832025,0.119353,0.116867,0.167042,0.694938,1.721710
1098,9,12.866990,4.558855,0.090643,-0.051217,21.200000,0.104112,330.532065,0.115262,-0.003648,0.115320,0.693240,1.576867
1104,9,12.902593,4.519081,0.089006,-0.099436,21.600000,0.133453,311.832025,-0.004092,-0.120550,0.120619,0.732034,1.354672
1050,10,12.780647,5.294874,0.000000,0.000000,18.000000,0.000000,0.000000,,,,0.621320,4.015004
1056,10,12.780647,5.294874,0.000000,0.000000,18.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.621320,
1062,10,12.780647,5.294874,0.000000,0.000000,18.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.621320,3.449960
1068,10,12.780647,5.294874,0.000000,0.000000,19.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.621320,2.877522
1074,10,12.780647,5.294874,0.000000,0.000000,19.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.621320,2.597434
1080,10,12.780647,5.294874,-0.001608,-0.048061,20.000000,0.048088,268.083198,-0.004021,-0.120151,0.120219,0.659669,2.286759
1086,10,12.779360,5.256426,0.044496,-0.050025,20.400000,0.066950,311.652430,0.115261,-0.004910,0.115365,0.659817,2.058871
1092,10,12.816243,5.254855,0.138164,-0.005886,20.800000,0.138290,357.560773,0.234171,0.110347,0.258868,0.694938,1.879936
1098,10,12.889891,5.251717,0.183922,-0.007835,21.200000,0.184089,357.560773,0.114396,-0.004873,0.114499,0.693240,1.629699
