frame,time_s,pedestrians,mean_speed,density,flow
2922,142.800000,9,1.308551,0.054872,0.071803
2928,143.200000,7,1.102861,0.042678,0.047068
2934,143.600000,7,1.097944,0.042678,0.046858
2940,144.000000,6,0.976622,0.036581,0.035726
2946,144.400000,6,0.996060,0.036581,0.036437
2952,144.800000,4,0.487064,0.024388,0.011878
2958,145.200000,4,0.483922,0.024388,0.011802
2964,145.600000,4,0.493729,0.024388,0.012041
2970,146.000000,4,0.489757,0.024388,0.011944
2976,146.400000,4,0.486407,0.024388,0.011862
2982,146.800000,4,0.493584,0.024388,0.012037
2988,147.200000,4,0.526772,0.024388,0.012847
2994,147.600000,4,0.539778,0.024388,0.013164
3000,148.000000,4,0.512304,0.024388,0.012494
3006,148.400000,6,0.888146,0.036581,0.032490
3012,148.800000,6,0.883403,0.036581,0.032316
3018,149.200000,5,0.668986,0.030484,0.020394
3024,149.600000,5,0.739210,0.030484,0.022534
3030,150.000000,5,0.708705,0.030484,0.021604
3036,150.400000,5,0.692740,0.030484,0.021118
3042,150.800000,5,0.664848,0.030484,0.020268
3048,151.200000,5,0.687235,0.030484,0.020950
3054,151.600000,5,0.770344,0.030484,0.023484
3060,152.000000,5,0.728698,0.030484,0.022214
3066,152.400000,5,0.645058,0.030484,0.019664
3072,152.800000,5,0.636518,0.030484,0.019404
3078,153.200000,5,0.636451,0.030484,0.019402
3084,153.600000,5,0.662950,0.030484,0.020210
3090,154.000000,5,0.657226,0.030484,0.020035
3096,154.400000,6,0.676697,0.036581,0.024754
3102,154.800000,7,0.907663,0.042678,0.038737
3108,155.200000,7,0.944954,0.042678,0.040329
3114,155.600000,7,0.942311,0.042678,0.040216
3120,156.000000,7,0.963159,0.042678,0.041106
3126,156.400000,7,0.983127,0.042678,0.041958
3132,156.800000,7,0.962220,0.042678,0.041066
3138,157.200000,7,0.951601,0.042678,0.040613
3144,157.600000,5,0.676350,0.030484,0.020618
3150,158.000000,5,0.616207,0.030484,0.018785
3156,158.400000,5,0.640300,0.030484,0.019519
3162,158.800000,5,0.659050,0.030484,0.020091
3168,159.200000,6,0.810236,0.036581,0.029640
3174,159.600000,6,0.804275,0.036581,0.029421
3180,160.000000,5,0.958495,0.030484,0.029219
3186,160.400000,5,0.958268,0.030484,0.029212
3192,160.800000,5,0.956330,0.030484,0.029153
3198,161.200000,5,0.873257,0.030484,0.026621
3204,161.600000,5,0.845656,0.030484,0.025779
3210,162.000000,5,0.940923,0.030484,0.028684
3216,162.400000,5,0.942583,0.030484,0.028734
3222,162.800000,5,0.912884,0.030484,0.027829
3228,163.200000,5,0.912258,0.030484,0.027810
3234,163.600000,5,0.932611,0.030484,0.028430
3240,164.000000,5,0.916080,0.030484,0.027926
3246,164.400000,3,1.514881,0.018291,0.027708
3648,191.200000,5,1.337606,0.030484,0.040776
3654,191.600000,5,1.361754,0.030484,0.041512
3660,192.000000,5,1.448556,0.030484,0.044158
3666,192.400000,5,1.497507,0.030484,0.045651
3672,192.800000,5,1.458177,0.030484,0.044452
3678,193.200000,5,1.415477,0.030484,0.043150
3684,193.600000,2,1.699500,0.012194,0.020723
3690,194.000000,2,1.750545,0.012194,0.021346
3696,194.400000,2,1.703861,0.012194,0.020777
3702,194.800000,2,1.670258,0.012194,0.020367
3708,195.200000,2,1.730682,0.012194,0.021104
3714,195.600000,2,1.708343,0.012194,0.020831
3720,196.000000,2,1.531929,0.012194,0.018680
3726,196.400000,2,1.582807,0.012194,0.019300
3732,196.800000,2,1.669546,0.012194,0.020358
3738,197.200000,1,1.811047,0.006097,0.011042
3744,197.600000,1,1.853662,0.006097,0.011302
3750,198.000000,1,1.798951,0.006097,0.010968
3756,198.400000,1,1.725437,0.006097,0.010520
3762,198.800000,1,1.727576,0.006097,0.010533
3768,199.200000,1,1.792851,0.006097,0.010931
4163,225.533333,1,1.428297,0.006097,0.008708
4169,225.933333,1,1.621541,0.006097,0.009886
4175,226.333333,1,1.751195,0.006097,0.010677
4181,226.733333,1,1.735494,0.006097,0.010581
4187,227.133333,1,1.768888,0.006097,0.010785
4193,227.533333,1,1.930676,0.006097,0.011771
4199,227.933333,5,1.598638,0.030484,0.048734
4205,228.333333,5,1.494856,0.030484,0.045570
4211,228.733333,5,1.428199,0.030484,0.043538
4217,229.133333,5,1.412205,0.030484,0.043050
4223,229.533333,8,1.363289,0.048775,0.066495
4229,229.933333,8,1.416239,0.048775,0.069077
4235,230.333333,8,1.467292,0.048775,0.071567
4241,230.733333,8,1.433580,0.048775,0.069923
4247,231.133333,8,1.403252,0.048775,0.068444
4253,231.533333,8,1.378036,0.048775,0.067214
4259,231.933333,8,1.298490,0.048775,0.063334
4265,232.333333,7,1.270033,0.042678,0.054203
4271,232.733333,7,1.365628,0.042678,0.058283
4277,233.133333,7,1.372987,0.042678,0.058597
4283,233.533333,7,1.277829,0.042678,0.054536
4289,233.933333,7,1.308063,0.042678,0.055826
4295,234.333333,7,1.357325,0.042678,0.057928
4301,234.733333,7,1.428660,0.042678,0.060973
4307,235.133333,9,1.517389,0.054872,0.083262
4313,235.533333,9,1.402439,0.054872,0.076955
4319,235.933333,9,1.432472,0.054872,0.078603
4325,236.333333,9,1.553282,0.054872,0.085232
4331,236.733333,10,1.470056,0.060969,0.089628
4337,237.133333,10,1.441077,0.060969,0.087861
4343,237.533333,10,1.437350,0.060969,0.087634
4349,237.933333,10,1.432503,0.060969,0.087338
4355,238.333333,11,1.484458,0.067066,0.099556
4361,238.733333,7,1.523286,0.042678,0.065011
4367,239.133333,7,1.439357,0.042678,0.061429
4373,239.533333,7,1.471998,0.042678,0.062822
4379,239.933333,4,1.605849,0.024388,0.039163
4385,240.333333,4,1.505902,0.024388,0.036725
4391,240.733333,4,1.597204,0.024388,0.038952
4397,241.133333,4,1.718540,0.024388,0.041911
4403,241.533333,4,1.629307,0.024388,0.039735
4409,241.933333,4,1.574165,0.024388,0.038390
4415,242.333333,4,1.552699,0.024388,0.037867
4421,242.733333,5,1.546642,0.030484,0.047149
4427,243.133333,5,1.606201,0.030484,0.048964
4433,243.533333,5,1.622928,0.030484,0.049474
4439,243.933333,5,1.643049,0.030484,0.050087
4445,244.333333,3,1.598439,0.018291,0.029237
4451,244.733333,3,1.598829,0.018291,0.029244
4457,245.133333,3,1.622911,0.018291,0.029684
4463,245.533333,4,1.475489,0.024388,0.035984
4469,245.933333,4,1.547687,0.024388,0.037744
4475,246.333333,4,1.592319,0.024388,0.038833
4481,246.733333,4,1.522860,0.024388,0.037139
4487,247.133333,3,1.537433,0.018291,0.028121
4493,247.533333,3,1.631990,0.018291,0.029850
4499,247.933333,3,1.549590,0.018291,0.028343
4505,248.333333,3,1.483623,0.018291,0.027136
4511,248.733333,3,1.534264,0.018291,0.028063
4517,249.133333,3,1.512453,0.018291,0.027664
4523,249.533333,3,1.491022,0.018291,0.027272
4529,249.933333,2,1.690051,0.012194,0.020608
4535,250.333333,2,1.715067,0.012194,0.020913
4541,250.733333,2,1.739137,0.012194,0.021207
4547,251.133333,2,1.712928,0.012194,0.020887
4553,251.533333,2,1.709475,0.012194,0.020845
4559,251.933333,2,1.705169,0.012194,0.020792
4565,252.333333,2,1.661396,0.012194,0.020259
4571,252.733333,1,1.613865,0.006097,0.009840
4577,253.133333,1,1.633007,0.006097,0.009956
4583,253.533333,1,1.654430,0.006097,0.010087
4589,253.933333,1,1.716861,0.006097,0.010468
4595,254.333333,2,1.616841,0.012194,0.019715
4601,254.733333,2,1.608891,0.012194,0.019618
4607,255.133333,2,1.612471,0.012194,0.019662
4613,255.533333,1,1.611265,0.006097,0.009824
4619,255.933333,1,1.589471,0.006097,0.009691
4625,256.333333,1,1.503389,0.006097,0.009166
4631,256.733333,3,1.422936,0.018291,0.026026
4637,257.133333,3,1.333241,0.018291,0.024386
4643,257.533333,3,1.280842,0.018291,0.023427
4649,257.933333,3,1.305485,0.018291,0.023878
4655,258.333333,3,1.322828,0.018291,0.024195
4661,258.733333,3,1.370376,0.018291,0.025065
4667,259.133333,3,1.398108,0.018291,0.025572
4673,259.533333,3,1.377951,0.018291,0.025204
4679,259.933333,3,1.328929,0.018291,0.024307
4685,260.333333,3,1.422820,0.018291,0.026024
4691,260.733333,3,1.500327,0.018291,0.027442
4697,261.133333,3,1.392436,0.018291,0.025469
4703,261.533333,4,1.374986,0.024388,0.033533
4709,261.933333,4,1.497015,0.024388,0.036509
4715,262.333333,5,1.582583,0.030484,0.048244
4721,262.733333,5,1.489593,0.030484,0.045409
4727,263.133333,8,1.471132,0.048775,0.071755
4733,263.533333,8,1.598778,0.048775,0.077981
4739,263.933333,7,1.637933,0.042678,0.069904
4745,264.333333,8,1.575147,0.048775,0.076828
4751,264.733333,8,1.601282,0.048775,0.078103
4757,265.133333,8,1.621584,0.048775,0.079093
4763,265.533333,8,1.593503,0.048775,0.077723
4769,265.933333,8,1.637984,0.048775,0.079893
4775,266.333333,8,1.625259,0.048775,0.079272
4781,266.733333,8,1.521382,0.048775,0.074206
4787,267.133333,6,1.713646,0.036581,0.062688
4793,267.533333,6,1.788586,0.036581,0.065429
4799,267.933333,6,1.673363,0.036581,0.061214
4805,268.333333,9,1.577754,0.054872,0.086575
4811,268.733333,10,1.557491,0.060969,0.094959
4817,269.133333,10,1.531210,0.060969,0.093356
4823,269.533333,10,1.554605,0.060969,0.094783
4829,269.933333,10,1.539603,0.060969,0.093868
4835,270.333333,9,1.453254,0.054872,0.079743
4841,270.733333,9,1.480022,0.054872,0.081212
4847,271.133333,9,1.511266,0.054872,0.082926
4853,271.533333,9,1.576446,0.054872,0.086503
4859,271.933333,9,1.441228,0.054872,0.079083
4865,272.333333,9,1.474262,0.054872,0.080896
4871,272.733333,7,1.673304,0.042678,0.071414
4877,273.133333,6,1.540501,0.036581,0.056354
4883,273.533333,5,1.515439,0.030484,0.046197
4889,273.933333,5,1.501068,0.030484,0.045759
4895,274.333333,5,1.554712,0.030484,0.047395
4901,274.733333,6,1.521048,0.036581,0.055642
4907,275.133333,6,1.486971,0.036581,0.054395
4913,275.533333,6,1.471165,0.036581,0.053817
4919,275.933333,6,1.478098,0.036581,0.054071
4925,276.333333,6,1.468876,0.036581,0.053733
4931,276.733333,6,1.423658,0.036581,0.052079
4937,277.133333,8,1.355531,0.048775,0.066116
4943,277.533333,8,1.310832,0.048775,0.063936
4949,277.933333,8,1.318987,0.048775,0.064334
4955,278.333333,8,1.201779,0.048775,0.058617
4961,278.733333,8,1.181951,0.048775,0.057650
4967,279.133333,8,1.255557,0.048775,0.061240
4973,279.533333,8,1.233570,0.048775,0.060168
4979,279.933333,7,1.223992,0.042678,0.052238
4985,280.333333,6,1.254379,0.036581,0.045887
5111,288.733333,8,1.443214,0.048775,0.070393
5117,289.133333,8,1.335855,0.048775,0.065157
5123,289.533333,8,1.473441,0.048775,0.071867
5129,289.933333,8,1.475652,0.048775,0.071975
5135,290.333333,8,1.268751,0.048775,0.061884
5141,290.733333,8,1.295278,0.048775,0.063177
5147,291.133333,8,1.407112,0.048775,0.068632
5153,291.533333,9,1.414148,0.054872,0.077597
5159,291.933333,9,1.321595,0.054872,0.072519
5165,292.333333,9,1.350945,0.054872,0.074129
5171,292.733333,9,1.449875,0.054872,0.079558
5177,293.133333,8,1.484523,0.048775,0.072408
5183,293.533333,8,1.413546,0.048775,0.068946
5189,293.933333,3,1.196612,0.018291,0.021887
5195,294.333333,3,1.341264,0.018291,0.024533
5201,294.733333,3,1.448951,0.018291,0.026502
5207,295.133333,3,1.381003,0.018291,0.025259
5213,295.533333,3,1.343466,0.018291,0.024573
5219,295.933333,4,1.100943,0.024388,0.026849
5225,296.333333,4,1.494970,0.024388,0.036459
5231,296.733333,4,1.710106,0.024388,0.041705
5237,297.133333,4,1.506158,0.024388,0.036732
5243,297.533333,4,1.530334,0.024388,0.037321
5249,297.933333,4,1.520399,0.024388,0.037079
5255,298.333333,4,1.471820,0.024388,0.035894
5261,298.733333,4,1.470317,0.024388,0.035857
5267,299.133333,4,1.492772,0.024388,0.036405
5273,299.533333,4,1.430751,0.024388,0.034893
5279,299.933333,4,1.469998,0.024388,0.035850
5285,300.333333,4,1.511129,0.024388,0.036853
5291,300.733333,2,1.544600,0.012194,0.018835
5297,301.133333,2,1.540148,0.012194,0.018780
5303,301.533333,2,1.643857,0.012194,0.020045
5309,301.933333,2,1.756052,0.012194,0.021413
5315,302.333333,1,1.787691,0.006097,0.010899
5321,302.733333,1,1.755134,0.006097,0.010701
5327,303.133333,1,1.721624,0.006097,0.010497
5333,303.533333,1,1.746321,0.006097,0.010647
5399,307.933333,1,1.504299,0.006097,0.009172
5405,308.333333,2,1.050425,0.012194,0.012809
5411,308.733333,2,0.966612,0.012194,0.011787
5417,309.133333,2,1.138593,0.012194,0.013884
5423,309.533333,2,1.161941,0.012194,0.014168
5429,309.933333,3,0.730104,0.018291,0.013354
5435,310.333333,3,0.716564,0.018291,0.013106
5441,310.733333,3,1.440538,0.018291,0.026348
5447,311.133333,3,1.340092,0.018291,0.024511
5453,311.533333,3,1.318367,0.018291,0.024114
5459,311.933333,3,1.350615,0.018291,0.024704
5465,312.333333,4,1.499785,0.024388,0.036576
5471,312.733333,4,1.543986,0.024388,0.037654
5477,313.133333,4,1.398573,0.024388,0.034108
5483,313.533333,4,1.473059,0.024388,0.035924
5489,313.933333,5,1.562000,0.030484,0.047617
5495,314.333333,5,1.572121,0.030484,0.047925
5501,314.733333,5,1.565084,0.030484,0.047711
5507,315.133333,5,1.487896,0.030484,0.045358
5513,315.533333,5,1.491032,0.030484,0.045453
5519,315.933333,5,1.526162,0.030484,0.046524
5525,316.333333,5,1.546104,0.030484,0.047132
5531,316.733333,5,1.583568,0.030484,0.048274
5537,317.133333,5,1.606711,0.030484,0.048980
5543,317.533333,5,1.585176,0.030484,0.048323
5549,317.933333,6,1.728287,0.036581,0.063223
5555,318.333333,5,1.519105,0.030484,0.046309
5561,318.733333,5,1.366363,0.030484,0.041653
5567,319.133333,5,1.448400,0.030484,0.044154
5573,319.533333,5,1.437824,0.030484,0.043831
5579,319.933333,3,1.440629,0.018291,0.026350
5585,320.333333,3,1.496287,0.018291,0.027368
5591,320.733333,3,1.524629,0.018291,0.027887
5597,321.133333,3,1.586378,0.018291,0.029016
5603,321.533333,3,1.603764,0.018291,0.029334
5609,321.933333,3,1.582540,0.018291,0.028946
5615,322.333333,4,1.522488,0.024388,0.037130
5621,322.733333,4,1.547633,0.024388,0.037743
5627,323.133333,4,1.581199,0.024388,0.038562
6227,363.133333,2,1.548830,0.012194,0.018886
6233,363.533333,2,1.438643,0.012194,0.017543
6239,363.933333,2,1.372654,0.012194,0.016738
6245,364.333333,2,1.438601,0.012194,0.017542
6251,364.733333,2,1.521040,0.012194,0.018547
6257,365.133333,2,1.483619,0.012194,0.018091
6263,365.533333,2,1.405184,0.012194,0.017135
