frame,time_s,pedestrians,mean_speed,density,flow
1807,72.000000,8,0.836278,0.070784,0.059195
1817,72.400000,8,0.805456,0.070784,0.057014
1827,72.800000,8,0.767137,0.070784,0.054301
1837,73.200000,8,0.767137,0.070784,0.054301
1847,73.600000,8,0.778937,0.070784,0.055136
1857,74.000000,7,0.741143,0.061936,0.045904
1867,74.400000,7,0.743880,0.061936,0.046073
1877,74.800000,6,0.652871,0.053088,0.034660
1887,75.200000,5,0.600271,0.044240,0.026556
1897,75.600000,5,0.605932,0.044240,0.026806
1907,76.000000,5,0.605932,0.044240,0.026806
1917,76.400000,5,0.555010,0.044240,0.024554
1927,76.800000,5,0.637561,0.044240,0.028206
1937,77.200000,5,0.539642,0.044240,0.023874
1947,77.600000,5,0.501998,0.044240,0.022208
1957,78.000000,5,0.602342,0.044240,0.026648
1967,78.400000,7,0.980150,0.061936,0.060707
1977,78.800000,7,1.056201,0.061936,0.065417
1987,79.200000,7,1.065966,0.061936,0.066022
1997,79.600000,7,1.201495,0.061936,0.074416
2007,80.000000,7,1.210223,0.061936,0.074957
2017,80.400000,6,1.278690,0.053088,0.067883
2027,80.800000,6,1.311414,0.053088,0.069621
2037,81.200000,4,1.279636,0.035392,0.045289
2047,81.600000,4,1.268735,0.035392,0.044903
2057,82.000000,4,1.350293,0.035392,0.047790
2067,82.400000,4,1.350293,0.035392,0.047790
2077,82.800000,5,1.345209,0.044240,0.059512
2087,83.200000,7,1.335277,0.061936,0.082702
2097,83.600000,7,1.372162,0.061936,0.084986
2107,84.000000,7,1.347925,0.061936,0.083485
2117,84.400000,7,1.312692,0.061936,0.081303
2127,84.800000,7,1.299023,0.061936,0.080456
2137,85.200000,7,1.258956,0.061936,0.077975
2147,85.600000,6,1.142426,0.053088,0.060649
2157,86.000000,6,1.121530,0.053088,0.059540
2167,86.400000,6,1.076873,0.053088,0.057169
2177,86.800000,6,1.036270,0.053088,0.055014
2187,87.200000,8,0.830268,0.070784,0.058770
2197,87.600000,8,0.848357,0.070784,0.060050
2207,88.000000,8,0.857998,0.070784,0.060733
2217,88.400000,8,0.826611,0.070784,0.058511
2227,88.800000,8,0.832817,0.070784,0.058950
2237,89.200000,8,0.906983,0.070784,0.064200
2247,89.600000,8,0.861920,0.070784,0.061010
2257,90.000000,8,0.870688,0.070784,0.061631
2267,90.400000,8,0.870304,0.070784,0.061604
2277,90.800000,8,0.888525,0.070784,0.062894
2287,91.200000,8,0.905527,0.070784,0.064097
2297,91.600000,8,0.893949,0.070784,0.063277
2307,92.000000,8,0.886214,0.070784,0.062730
2317,92.400000,8,0.875371,0.070784,0.061962
2327,92.800000,10,0.966310,0.088480,0.085499
2337,93.200000,10,0.948251,0.088480,0.083901
2347,93.600000,11,0.974175,0.097328,0.094815
2357,94.000000,11,0.974458,0.097328,0.094842
2367,94.400000,11,0.995697,0.097328,0.096909
2377,94.800000,10,0.966732,0.088480,0.085537
2387,95.200000,11,0.996952,0.097328,0.097032
2397,95.600000,9,0.950807,0.079632,0.075715
2407,96.000000,9,0.946967,0.079632,0.075409
2417,96.400000,9,0.947901,0.079632,0.075483
2427,96.800000,9,0.952994,0.079632,0.075889
2437,97.200000,9,0.951498,0.079632,0.075770
2447,97.600000,9,0.936794,0.079632,0.074599
2457,98.000000,9,0.897686,0.079632,0.071485
2467,98.400000,9,0.877439,0.079632,0.069872
2477,98.800000,9,0.877162,0.079632,0.069850
2487,99.200000,10,0.904400,0.088480,0.080021
2497,99.600000,10,0.905614,0.088480,0.080129
2507,100.000000,9,0.917328,0.079632,0.073049
2517,100.400000,9,0.937883,0.079632,0.074686
2527,100.800000,9,0.922488,0.079632,0.073460
2537,101.200000,9,0.906843,0.079632,0.072214
2547,101.600000,8,0.863637,0.070784,0.061132
2557,102.000000,7,0.845739,0.061936,0.052382
2567,102.400000,7,0.852041,0.061936,0.052772
2577,102.800000,7,0.862829,0.061936,0.053440
2587,103.200000,7,0.859547,0.061936,0.053237
2597,103.600000,7,0.857326,0.061936,0.053099
2607,104.000000,7,0.876400,0.061936,0.054281
2617,104.400000,7,0.914347,0.061936,0.056631
2627,104.800000,7,0.915187,0.061936,0.056683
2637,105.200000,7,0.938667,0.061936,0.058137
2647,105.600000,5,0.856993,0.044240,0.037913
2657,106.000000,4,0.763122,0.035392,0.027008
2667,106.400000,4,0.856200,0.035392,0.030303
2677,106.800000,4,0.924665,0.035392,0.032726
2687,107.200000,4,0.961807,0.035392,0.034040
2697,107.600000,3,0.935900,0.026544,0.024843
2707,108.000000,3,0.927581,0.026544,0.024622
2717,108.400000,3,1.041586,0.026544,0.027648
2727,108.800000,3,1.060616,0.026544,0.028153
2737,109.200000,3,1.039765,0.026544,0.027600
2747,109.600000,3,0.744376,0.026544,0.019759
2757,110.000000,3,0.744148,0.026544,0.019753
2767,110.400000,3,0.650039,0.026544,0.017255
2777,110.800000,3,0.430202,0.026544,0.011419
2787,111.200000,3,0.406770,0.026544,0.010797
2797,111.600000,3,0.371683,0.026544,0.009866
2807,112.000000,3,0.371683,0.026544,0.009866
2817,112.400000,3,0.370383,0.026544,0.009831
2827,112.800000,3,0.377027,0.026544,0.010008
2837,113.200000,3,0.377027,0.026544,0.010008
2847,113.600000,3,0.377027,0.026544,0.010008
2857,114.000000,3,0.377027,0.026544,0.010008
2867,114.400000,3,0.377027,0.026544,0.010008
2877,114.800000,3,0.377027,0.026544,0.010008
2887,115.200000,2,0.051479,0.017696,0.000911
2897,115.600000,2,0.051479,0.017696,0.000911
2907,116.000000,2,0.051479,0.017696,0.000911
2917,116.400000,3,0.678668,0.026544,0.018015
2927,116.800000,3,0.678668,0.026544,0.018015
2937,117.200000,3,0.820776,0.026544,0.021787
2947,117.600000,3,1.186174,0.026544,0.031486
2957,118.000000,3,1.217469,0.026544,0.032317
2967,118.400000,3,1.235408,0.026544,0.032793
2977,118.800000,5,1.301628,0.044240,0.057584
2987,119.200000,4,1.219907,0.035392,0.043175
2997,119.600000,4,1.249617,0.035392,0.044227
3007,120.000000,4,1.257411,0.035392,0.044502
3017,120.400000,4,1.268591,0.035392,0.044898
3027,120.800000,5,1.190180,0.044240,0.052654
3037,121.200000,6,1.163126,0.053088,0.061748
3047,121.600000,6,1.130003,0.053088,0.059990
3057,122.000000,6,1.119740,0.053088,0.059445
3067,122.400000,6,1.121057,0.053088,0.059515
3077,122.800000,6,1.108329,0.053088,0.058839
3087,123.200000,6,1.067523,0.053088,0.056673
3097,123.600000,6,1.017117,0.053088,0.053997
3107,124.000000,6,1.017117,0.053088,0.053997
3117,124.400000,6,1.029191,0.053088,0.054638
3127,124.800000,6,1.024576,0.053088,0.054393
3137,125.200000,6,1.024576,0.053088,0.054393
3147,125.600000,5,0.973599,0.044240,0.043072
3157,126.000000,5,0.972957,0.044240,0.043044
3167,126.400000,5,0.975222,0.044240,0.043144
3177,126.800000,5,0.975219,0.044240,0.043144
3187,127.200000,5,0.953741,0.044240,0.042194
3197,127.600000,5,0.962787,0.044240,0.042594
3207,128.000000,5,0.974919,0.044240,0.043131
3217,128.400000,7,1.041039,0.061936,0.064478
3227,128.800000,7,1.020467,0.061936,0.063204
3237,129.200000,7,1.020303,0.061936,0.063194
3247,129.600000,9,1.019742,0.079632,0.081204
3257,130.000000,9,1.000090,0.079632,0.079639
3267,130.400000,8,0.984200,0.070784,0.069666
3277,130.800000,8,0.980955,0.070784,0.069436
3287,131.200000,8,0.988627,0.070784,0.069979
3297,131.600000,7,1.031845,0.061936,0.063908
3307,132.000000,8,1.100636,0.070784,0.077908
3317,132.400000,8,1.108850,0.070784,0.078489
3327,132.800000,10,1.196370,0.088480,0.105855
3337,133.200000,10,1.213052,0.088480,0.107331
3347,133.600000,10,1.212380,0.088480,0.107272
3357,134.000000,10,1.214032,0.088480,0.107418
3367,134.400000,10,1.188007,0.088480,0.105115
3377,134.800000,10,1.181385,0.088480,0.104529
3387,135.200000,10,1.178542,0.088480,0.104278
3397,135.600000,8,1.242880,0.070784,0.087976
3407,136.000000,8,1.250648,0.070784,0.088526
3417,136.400000,8,1.265779,0.070784,0.089597
3427,136.800000,8,1.271591,0.070784,0.090008
3437,137.200000,8,1.279603,0.070784,0.090576
3447,137.600000,8,1.287929,0.070784,0.091165
3457,138.000000,8,1.285754,0.070784,0.091011
3467,138.400000,8,1.287621,0.070784,0.091143
3477,138.800000,8,1.270789,0.070784,0.089952
3487,139.200000,8,1.263189,0.070784,0.089414
3497,139.600000,8,1.266412,0.070784,0.089642
3507,140.000000,8,1.245984,0.070784,0.088196
3517,140.400000,6,1.195840,0.053088,0.063485
3527,140.800000,6,1.178032,0.053088,0.062540
3537,141.200000,6,1.153980,0.053088,0.061263
3547,141.600000,4,1.034284,0.035392,0.036605
3557,142.000000,4,1.275014,0.035392,0.045125
3567,142.400000,3,1.199018,0.026544,0.031827
3577,142.800000,3,1.164945,0.026544,0.030922
3587,143.200000,3,1.169808,0.026544,0.031051
3597,143.600000,3,1.152404,0.026544,0.030589
3607,144.000000,3,1.096018,0.026544,0.029093
3617,144.400000,3,1.076653,0.026544,0.028579
3627,144.800000,3,1.025850,0.026544,0.027230
3637,145.200000,3,0.985891,0.026544,0.026170
3647,145.600000,3,0.981675,0.026544,0.026058
3657,146.000000,3,0.965007,0.026544,0.025615
3667,146.400000,2,1.080710,0.017696,0.019124
3677,146.800000,2,1.080710,0.017696,0.019124
3687,147.200000,2,1.080710,0.017696,0.019124
3697,147.600000,2,1.070414,0.017696,0.018942
3707,148.000000,2,1.064596,0.017696,0.018839
3717,148.400000,2,1.064596,0.017696,0.018839
3727,148.800000,2,1.064596,0.017696,0.018839
3737,149.200000,1,0.008402,0.008848,0.000074
3747,149.600000,1,0.008402,0.008848,0.000074
3757,150.000000,1,0.008402,0.008848,0.000074
3767,150.400000,2,0.630562,0.017696,0.011158
3777,150.800000,2,0.630562,0.017696,0.011158
3787,151.200000,2,0.630562,0.017696,0.011158
3797,151.600000,2,0.624002,0.017696,0.011042
3807,152.000000,2,0.567383,0.017696,0.010040
3817,152.400000,2,0.567383,0.017696,0.010040
3827,152.800000,2,0.567383,0.017696,0.010040
3837,153.200000,2,0.567774,0.017696,0.010047
3847,153.600000,2,0.582404,0.017696,0.010306
3857,154.000000,2,0.582404,0.017696,0.010306
3867,154.400000,2,0.582404,0.017696,0.010306
3877,154.800000,2,0.581702,0.017696,0.010294
3887,155.200000,2,0.584158,0.017696,0.010337
3897,155.600000,2,0.584158,0.017696,0.010337
3907,156.000000,2,0.584158,0.017696,0.010337
3917,156.400000,4,1.048688,0.035392,0.037115
3927,156.800000,4,1.054220,0.035392,0.037311
3937,157.200000,4,1.054220,0.035392,0.037311
3947,157.600000,4,1.050067,0.035392,0.037164
3957,158.000000,4,1.060740,0.035392,0.037542
3967,158.400000,4,1.060740,0.035392,0.037542
3977,158.800000,4,1.070440,0.035392,0.037885
3987,159.200000,4,1.052566,0.035392,0.037252
3997,159.600000,4,1.050423,0.035392,0.037177
4007,160.000000,5,1.156614,0.044240,0.051169
4017,160.400000,5,1.149307,0.044240,0.050845
4027,160.800000,5,1.141499,0.044240,0.050500
4037,161.200000,5,1.144724,0.044240,0.050643
4047,161.600000,5,1.141583,0.044240,0.050504
4057,162.000000,5,1.081262,0.044240,0.047835
4067,162.400000,5,1.076007,0.044240,0.047603
4077,162.800000,5,0.975384,0.044240,0.043151
4087,163.200000,4,0.641037,0.035392,0.022688
4097,163.600000,5,0.723549,0.044240,0.032010
4107,164.000000,5,0.555118,0.044240,0.024558
4117,164.400000,5,0.507706,0.044240,0.022461
4127,164.800000,5,0.446540,0.044240,0.019755
4137,165.200000,5,0.358356,0.044240,0.015854
4147,165.600000,5,0.359547,0.044240,0.015906
4157,166.000000,5,0.377754,0.044240,0.016712
4167,166.400000,5,0.364941,0.044240,0.016145
4177,166.800000,5,0.340541,0.044240,0.015066
4187,167.200000,5,0.360977,0.044240,0.015970
4197,167.600000,5,0.360977,0.044240,0.015970
4207,168.000000,5,0.365310,0.044240,0.016161
4217,168.400000,5,0.332312,0.044240,0.014702
4227,168.800000,5,0.337888,0.044240,0.014948
4237,169.200000,5,0.337888,0.044240,0.014948
4247,169.600000,5,0.349743,0.044240,0.015473
4257,170.000000,6,0.510807,0.053088,0.027118
4267,170.400000,7,0.617305,0.061936,0.038233
4277,170.800000,7,0.617305,0.061936,0.038233
4287,171.200000,7,0.619083,0.061936,0.038344
4297,171.600000,7,0.630553,0.061936,0.039054
4307,172.000000,7,0.643189,0.061936,0.039837
4317,172.400000,7,0.643189,0.061936,0.039837
4327,172.800000,7,0.632676,0.061936,0.039185
4337,173.200000,7,0.636422,0.061936,0.039418
4347,173.600000,7,0.637513,0.061936,0.039485
4357,174.000000,6,0.478202,0.053088,0.025387
4367,174.400000,6,0.478202,0.053088,0.025387
4377,174.800000,6,0.478523,0.053088,0.025404
4387,175.200000,7,0.640940,0.061936,0.039697
4397,175.600000,7,0.640940,0.061936,0.039697
4407,176.000000,7,0.650354,0.061936,0.040280
4417,176.400000,7,0.630073,0.061936,0.039024
4427,176.800000,7,0.622297,0.061936,0.038543
4437,177.200000,7,0.622297,0.061936,0.038543
4447,177.600000,7,0.622297,0.061936,0.038543
4457,178.000000,8,0.723132,0.070784,0.051186
4467,178.400000,9,0.805236,0.079632,0.064123
4477,178.800000,10,0.869543,0.088480,0.076937
4487,179.200000,10,0.874066,0.088480,0.077338
4497,179.600000,10,0.875223,0.088480,0.077440
4507,180.000000,11,0.929759,0.097328,0.090492
4517,180.400000,13,0.990332,0.115024,0.113912
4527,180.800000,13,0.971559,0.115024,0.111753
4537,181.200000,12,0.936584,0.106176,0.099443
4547,181.600000,12,0.970659,0.106176,0.103061
4557,182.000000,12,0.950632,0.106176,0.100935
4567,182.400000,14,1.144163,0.123872,0.141730
4577,182.800000,14,1.133074,0.123872,0.140356
4587,183.200000,15,1.172269,0.132720,0.155584
4597,183.600000,15,1.122733,0.132720,0.149010
4607,184.000000,15,1.033549,0.132720,0.137173
4617,184.400000,15,1.029661,0.132720,0.136657
4627,184.800000,15,0.967917,0.132720,0.128462
4637,185.200000,15,0.906090,0.132720,0.120257
4647,185.600000,14,0.862097,0.123872,0.106790
4657,186.000000,14,0.865652,0.123872,0.107230
4667,186.400000,14,0.902054,0.123872,0.111740
4677,186.800000,14,0.876663,0.123872,0.108594
4687,187.200000,14,0.866179,0.123872,0.107296
4697,187.600000,13,0.867669,0.115024,0.099803
4707,188.000000,13,0.869253,0.115024,0.099985
4717,188.400000,13,0.847872,0.115024,0.097526
4727,188.800000,12,0.817738,0.106176,0.086824
4737,189.200000,11,0.724076,0.097328,0.070473
4747,189.600000,10,0.655598,0.088480,0.058007
4757,190.000000,10,0.611168,0.088480,0.054076
4767,190.400000,10,0.590473,0.088480,0.052245
4777,190.800000,9,0.481650,0.079632,0.038355
4787,191.200000,12,0.668391,0.106176,0.070967
4797,191.600000,12,0.660080,0.106176,0.070085
4807,192.000000,10,0.509594,0.088480,0.045089
4817,192.400000,10,0.495536,0.088480,0.043845
4827,192.800000,10,0.503581,0.088480,0.044557
4837,193.200000,12,0.614684,0.106176,0.065265
4847,193.600000,12,0.623278,0.106176,0.066177
4857,194.000000,12,0.616902,0.106176,0.065500
4867,194.400000,13,0.651718,0.115024,0.074963
4877,194.800000,14,0.662449,0.123872,0.082059
4887,195.200000,14,0.695762,0.123872,0.086186
4897,195.600000,15,0.776177,0.132720,0.103014
4907,196.000000,16,0.818591,0.141568,0.115887
4917,196.400000,16,0.795101,0.141568,0.112561
4927,196.800000,16,0.791826,0.141568,0.112098
4937,197.200000,16,0.782408,0.141568,0.110764
4947,197.600000,16,0.709254,0.141568,0.100408
4957,198.000000,16,0.641332,0.141568,0.090792
4967,198.400000,15,0.648303,0.132720,0.086043
4977,198.800000,16,0.664943,0.141568,0.094135
4987,199.200000,16,0.688349,0.141568,0.097448
4997,199.600000,16,0.715639,0.141568,0.101312
5007,200.000000,16,0.726528,0.141568,0.102853
5017,200.400000,16,0.711736,0.141568,0.100759
5027,200.800000,16,0.736258,0.141568,0.104231
5037,201.200000,16,0.738766,0.141568,0.104586
5047,201.600000,14,0.675649,0.123872,0.083694
5057,202.000000,13,0.625337,0.115024,0.071929
5067,202.400000,13,0.608424,0.115024,0.069984
5077,202.800000,13,0.602879,0.115024,0.069346
5087,203.200000,13,0.598562,0.115024,0.068849
5097,203.600000,13,0.607410,0.115024,0.069867
5107,204.000000,13,0.616453,0.115024,0.070907
5117,204.400000,13,0.612233,0.115024,0.070422
5127,204.800000,14,0.726056,0.123872,0.089938
5137,205.200000,14,0.702368,0.123872,0.087004
5147,205.600000,15,0.788895,0.132720,0.104702
5157,206.000000,15,0.752326,0.132720,0.099849
5167,206.400000,15,0.726362,0.132720,0.096403
5177,206.800000,15,0.687658,0.132720,0.091266
5187,207.200000,14,0.758586,0.123872,0.093968
5197,207.600000,14,0.717533,0.123872,0.088882
5207,208.000000,13,0.682344,0.115024,0.078486
5217,208.400000,13,0.643189,0.115024,0.073982
5227,208.800000,11,0.566945,0.097328,0.055180
5237,209.200000,11,0.568881,0.097328,0.055368
5247,209.600000,11,0.593690,0.097328,0.057783
5257,210.000000,11,0.609012,0.097328,0.059274
5267,210.400000,8,0.386861,0.070784,0.027384
5277,210.800000,8,0.394135,0.070784,0.027899
5287,211.200000,8,0.395757,0.070784,0.028013
5297,211.600000,10,0.652219,0.088480,0.057708
5307,212.000000,11,0.728569,0.097328,0.070910
5317,212.400000,11,0.751725,0.097328,0.073164
5327,212.800000,11,0.717229,0.097328,0.069807
5337,213.200000,11,0.720675,0.097328,0.070142
5347,213.600000,11,0.722300,0.097328,0.070300
5357,214.000000,11,0.717310,0.097328,0.069814
5367,214.400000,11,0.692134,0.097328,0.067364
5377,214.800000,12,0.700184,0.106176,0.074343
5387,215.200000,11,0.655066,0.097328,0.063756
5397,215.600000,12,0.658357,0.106176,0.069902
5407,216.000000,12,0.667585,0.106176,0.070882
5417,216.400000,13,0.676995,0.115024,0.077871
5427,216.800000,13,0.706518,0.115024,0.081267
5437,217.200000,13,0.706868,0.115024,0.081307
5447,217.600000,13,0.703449,0.115024,0.080914
5457,218.000000,13,0.677482,0.115024,0.077927
5467,218.400000,13,0.762451,0.115024,0.087700
5477,218.800000,13,0.769905,0.115024,0.088558
5487,219.200000,12,0.827857,0.106176,0.087899
5497,219.600000,12,0.817483,0.106176,0.086797
5507,220.000000,13,0.864113,0.115024,0.099394
5517,220.400000,13,0.867791,0.115024,0.099817
5527,220.800000,12,0.850493,0.106176,0.090302
5537,221.200000,9,0.678898,0.079632,0.054062
5547,221.600000,9,0.680043,0.079632,0.054153
5557,222.000000,9,0.672733,0.079632,0.053571
5567,222.400000,10,0.727886,0.088480,0.064403
5577,222.800000,12,0.831686,0.106176,0.088305
5587,223.200000,13,0.850902,0.115024,0.097874
5597,223.600000,13,0.852833,0.115024,0.098097
5607,224.000000,13,0.849328,0.115024,0.097693
5617,224.400000,14,0.875090,0.123872,0.108399
