frame,ped_id,x,y,vx,vy,time_s,speed,direction_deg,ax,ay,acceleration,nearest_distance,ttc
177,1,-2.489466,-2.336135,-0.058992,-1.282654,6.800000,1.284010,267.366697,0.000000,0.000000,0.000000,0.771525,
187,1,-2.538547,-2.851791,-0.122703,-1.289141,7.200000,1.294967,264.562832,-0.159279,-0.016218,0.160102,0.826481,
197,1,-2.590460,-3.367736,-0.129783,-1.289862,7.600000,1.296375,264.254383,-0.017698,-0.001802,0.017789,0.857773,
207,1,-2.642373,-3.883681,-0.129783,-1.289862,8.000000,1.296375,264.254383,0.000000,0.000000,0.000000,0.871580,
217,1,-2.659101,-4.392433,-0.041819,-1.271879,8.400000,1.272566,268.116818,0.219909,0.044958,0.224458,0.850861,4.927393
227,1,-2.623050,-4.890395,0.090127,-1.244904,8.800000,1.248162,274.140795,0.329864,0.067437,0.336687,0.778100,0.981808
237,1,-2.587000,-5.388356,0.090127,-1.244904,9.200000,1.248162,274.140795,0.000000,0.000000,0.000000,0.713165,0.697372
247,1,-2.550949,-5.886318,0.090127,-1.244904,9.600000,1.248162,274.140795,0.000000,0.000000,0.000000,0.660326,0.464524
257,1,-2.574276,-6.374609,-0.058317,-1.220726,10.000000,1.222118,267.264907,-0.371110,0.060445,0.376001,0.667663,
267,1,-2.612447,-6.860481,-0.095428,-1.214681,10.400000,1.218424,265.507927,-0.092778,0.015113,0.094000,0.696704,
277,1,-2.650618,-7.346353,-0.095428,-1.214681,10.800000,1.218424,265.507927,0.000000,0.000000,0.000000,0.787331,
287,1,-2.664869,-7.820455,-0.035627,-1.185254,11.200000,1.185789,268.278311,0.149504,0.073567,0.166625,0.856046,
297,1,-2.643239,-8.276900,0.054076,-1.141113,11.600000,1.142394,272.713154,0.224257,0.110352,0.249937,0.888099,
307,1,-2.621608,-8.733345,0.054076,-1.141113,12.000000,1.142394,272.713154,0.000000,0.000000,0.000000,0.919177,
317,1,-2.599978,-9.189791,0.054076,-1.141113,12.400000,1.142394,272.713154,0.000000,0.000000,0.000000,0.947966,
327,1,-2.491826,-9.617138,0.270380,-1.068367,12.800000,1.102050,284.202116,0.540761,0.181865,0.570524,0.886156,1.851826
337,1,-2.362043,-10.037210,0.324456,-1.050181,13.200000,1.099160,287.168687,0.135190,0.045465,0.142631,0.801684,0.955306
347,1,-2.232260,-10.457280,0.324456,-1.050181,13.600000,1.099160,287.168687,0.000000,0.000000,0.000000,0.717224,0.555305
17,2,-2.080229,4.958662,-0.023175,-0.910106,0.400000,0.910401,268.541303,,,,0.636044,
27,2,-2.089500,4.594620,-0.023175,-0.910106,0.800000,0.910401,268.541303,0.000000,0.000000,0.000000,0.660050,
37,2,-2.098770,4.230577,-0.023175,-0.910106,1.200000,0.910401,268.541303,0.000000,0.000000,0.000000,0.696156,
47,2,-2.055284,3.819102,0.108714,-1.028688,1.600000,1.034417,276.032751,0.329724,-0.296455,0.443399,0.739380,
57,2,-1.976628,3.376005,0.196640,-1.107743,2.000000,1.125061,280.065968,0.219816,-0.197637,0.295600,0.798925,
67,2,-1.897972,2.932907,0.196640,-1.107743,2.400000,1.125061,280.065968,0.000000,0.000000,0.000000,0.867272,
77,2,-1.831377,2.476390,0.166489,-1.141293,2.800000,1.153373,278.299614,-0.075379,-0.083875,0.112770,0.919682,
87,2,-1.792922,1.988560,0.096135,-1.219576,3.200000,1.223359,274.507122,-0.175884,-0.195708,0.263128,0.932571,
97,2,-1.754468,1.500729,0.096135,-1.219576,3.600000,1.223359,274.507122,0.000000,0.000000,0.000000,0.947705,
107,2,-1.745576,1.012855,0.022231,-1.219686,4.000000,1.219889,271.044218,-0.184760,-0.000275,0.184760,0.860411,2.596057
117,2,-1.756391,0.524951,-0.027038,-1.219760,4.400000,1.220060,268.730150,-0.123173,-0.000185,0.123173,0.741494,2.147023
127,2,-1.763120,0.040028,-0.016824,-1.212308,4.800000,1.212425,269.204935,0.025536,0.018630,0.031609,0.674899,
137,2,-1.753507,-0.432972,0.024034,-1.182500,5.200000,1.182744,271.164352,0.102144,0.074520,0.126438,0.670942,
147,2,-1.743893,-0.905972,0.024034,-1.182500,5.600000,1.182744,271.164352,0.000000,0.000000,0.000000,0.683533,
157,2,-1.735759,-1.397860,0.020336,-1.229719,6.000000,1.229887,270.947434,-0.009244,-0.118047,0.118409,0.711954,
167,2,-1.729103,-1.908635,0.016639,-1.276938,6.400000,1.277046,270.746535,-0.009244,-0.118047,0.118409,0.741718,
177,2,-1.722448,-2.419410,0.016639,-1.276938,6.800000,1.277046,270.746535,0.000000,0.000000,0.000000,0.771525,
187,2,-1.715792,-2.930185,0.016639,-1.276938,7.200000,1.277046,270.746535,0.000000,0.000000,0.000000,0.826481,
197,2,-1.735379,-3.435640,-0.048966,-1.263637,7.600000,1.264585,267.780914,-0.164011,0.033253,0.167348,0.857773,
207,2,-1.772459,-3.937548,-0.092702,-1.254769,8.000000,1.258189,265.774686,-0.109341,0.022170,0.111566,0.871580,
217,2,-1.809540,-4.439455,-0.092702,-1.254769,8.400000,1.258189,265.774686,0.000000,0.000000,0.000000,0.850861,4.927393
227,2,-1.846621,-4.941363,-0.092702,-1.254769,8.800000,1.258189,265.774686,0.000000,0.000000,0.000000,0.778100,0.981808
237,2,-1.875162,-5.431844,-0.071352,-1.226202,9.200000,1.228276,266.669731,0.053374,0.071418,0.089158,0.713165,0.697372
247,2,-1.890893,-5.905184,-0.039328,-1.183350,9.600000,1.184003,268.096503,0.080061,0.107130,0.133741,0.660326,0.464524
257,2,-1.906624,-6.378524,-0.039328,-1.183350,10.000000,1.184003,268.096503,0.000000,0.000000,0.000000,0.667663,
267,2,-1.915872,-6.847066,-0.023119,-1.171355,10.400000,1.171583,268.869325,0.040524,0.029987,0.050413,0.696704,
277,2,-1.866765,-7.272425,0.122767,-1.063398,10.800000,1.070461,276.585535,0.364715,0.269892,0.453717,0.703244,
287,2,-1.817658,-7.697784,0.122767,-1.063398,11.200000,1.070461,276.585535,0.000000,0.000000,0.000000,0.856046,
297,2,-1.768551,-8.123143,0.122767,-1.063398,11.600000,1.070461,276.585535,0.000000,0.000000,0.000000,0.888099,
307,2,-1.720017,-8.554405,0.121336,-1.078156,12.000000,1.084962,276.421046,-0.003579,-0.036895,0.037068,0.919177,
317,2,-1.672341,-8.994523,0.119188,-1.100293,12.400000,1.106730,276.182400,-0.005369,-0.055343,0.055602,0.947966,
327,2,-1.624666,-9.434640,0.119188,-1.100293,12.800000,1.106730,276.182400,0.000000,0.000000,0.000000,0.886156,1.851826
337,2,-1.576991,-9.874757,0.119188,-1.100293,13.200000,1.106730,276.182400,0.000000,0.000000,0.000000,0.801684,0.955306
347,2,-1.529316,-10.314870,0.119188,-1.100293,13.600000,1.106730,276.182400,0.000000,0.000000,0.000000,0.717224,0.555305
87,3,-7.740233,-6.290420,2.075393,1.117738,3.200000,2.357243,28.305436,,,,9.310864,
97,3,-6.910076,-5.843325,2.075393,1.117738,3.600000,2.357243,28.305436,0.000000,0.000000,0.000000,8.097529,
107,3,-6.289377,-5.374425,1.551748,1.172250,4.000000,1.944760,37.068799,-1.309113,0.136280,1.316187,7.087020,2.596057
117,3,-5.668678,-4.905525,1.551748,1.172250,4.400000,1.944760,37.068799,0.000000,0.000000,0.000000,6.122543,2.147023
127,3,-5.106018,-4.345420,1.406650,1.400263,4.800000,1.984792,44.869626,-0.362745,0.570033,0.675663,5.082138,1.725364
137,3,-4.549807,-3.775181,1.390528,1.425598,5.200000,1.991456,45.713483,-0.040305,0.063337,0.075074,3.993085,1.251769
147,3,-4.161695,-3.236795,0.970279,1.345965,5.600000,1.659236,54.212919,-1.050622,-0.199082,1.069317,2.998494,
157,3,-3.815608,-2.706373,0.865217,1.326056,6.000000,1.583359,56.876593,-0.262655,-0.049773,0.267330,1.958540,
167,3,-3.530086,-2.052131,0.713804,1.635605,6.400000,1.784578,66.422773,-0.378532,0.773872,0.861490,1.088589,
177,3,-3.263750,-1.349987,0.665841,1.755358,6.800000,1.877399,69.227299,-0.119908,0.299383,0.322502,1.253796,
187,3,-2.981614,-0.659893,0.705340,1.725235,7.200000,1.863851,67.763434,0.098748,-0.075307,0.124187,2.236230,
197,3,-2.699478,0.030201,0.705340,1.725235,7.600000,1.863851,67.763434,0.000000,0.000000,0.000000,3.399685,
207,3,-2.538368,0.701870,0.402774,1.679174,8.000000,1.726804,76.511631,-0.756416,-0.115153,0.765131,4.586731,
217,3,-2.377259,1.373540,0.402774,1.679174,8.400000,1.726804,76.511631,0.000000,0.000000,0.000000,5.772857,
227,3,-2.198517,2.044460,0.446855,1.677299,8.800000,1.735803,75.082132,0.110203,-0.004687,0.110303,6.947837,
237,3,-1.861082,2.708630,0.843587,1.660425,9.200000,1.862431,63.066937,0.991830,-0.042185,0.992726,7.950661,
247,3,-1.519220,3.362155,0.854657,1.633812,9.600000,1.843849,62.385674,0.027674,-0.066532,0.072059,8.628407,
257,3,-1.137506,3.919872,0.954284,1.394292,10.000000,1.689588,55.611415,0.249068,-0.598800,0.648534,9.322197,
267,3,-0.755793,4.477588,0.954284,1.394292,10.400000,1.689588,55.611415,0.000000,0.000000,0.000000,10.086494,
277,3,-0.374079,5.035305,0.954284,1.394292,10.800000,1.689588,55.611415,0.000000,0.000000,0.000000,10.877082,
227,4,-0.990341,-10.088240,-0.024958,1.436292,8.800000,1.436509,90.995518,,,,5.217620,2.694306
237,4,-1.000324,-9.513723,-0.024958,1.436292,9.200000,1.436509,90.995518,0.000000,0.000000,0.000000,4.174575,2.246918
247,4,-1.010308,-8.939206,-0.024958,1.436292,9.600000,1.436509,90.995518,0.000000,0.000000,0.000000,3.159228,1.803459
257,4,-1.060756,-8.335290,-0.126122,1.509792,10.000000,1.515051,94.775178,-0.252910,0.183750,0.312614,2.131766,1.355953
267,4,-1.121322,-7.724023,-0.151413,1.528167,10.400000,1.535650,95.658480,-0.063227,0.045938,0.078153,1.183369,
277,4,-1.181887,-7.112756,-0.151413,1.528167,10.800000,1.535650,95.658480,0.000000,0.000000,0.000000,0.703244,
287,4,-1.279925,-6.486138,-0.245095,1.566546,11.200000,1.585603,98.892169,-0.234206,0.095948,0.253097,1.325610,
297,4,-1.387331,-5.855681,-0.268516,1.576141,11.600000,1.598850,99.668244,-0.058551,0.023988,0.063274,0.952184,
307,4,-1.494737,-5.225225,-0.268516,1.576141,12.000000,1.598850,99.668244,0.000000,0.000000,0.000000,1.585654,
317,4,-1.571368,-4.600021,-0.191576,1.563010,12.400000,1.574707,96.987797,0.192350,-0.032827,0.195131,2.620167,
327,4,-1.644578,-3.975400,-0.183027,1.561551,12.800000,1.572241,96.685038,0.021372,-0.003648,0.021681,3.738806,
337,4,-1.717789,-3.350780,-0.183027,1.561551,13.200000,1.572241,96.685038,0.000000,0.000000,0.000000,4.884141,
347,4,-1.791000,-2.726159,-0.183027,1.561551,13.600000,1.572241,96.685038,0.000000,0.000000,0.000000,6.028398,
357,4,-1.849402,-2.078694,-0.146005,1.618663,14.000000,1.625235,95.154202,0.092553,0.142780,0.170154,7.183178,
367,4,-1.907804,-1.431229,-0.146005,1.618663,14.400000,1.625235,95.154202,0.000000,0.000000,0.000000,7.803905,
377,4,-1.966206,-0.783763,-0.146005,1.618663,14.800000,1.625235,95.154202,0.000000,0.000000,0.000000,8.055992,
387,4,-2.024608,-0.136298,-0.146005,1.618663,15.200000,1.625235,95.154202,0.000000,0.000000,0.000000,8.300183,
397,4,-1.983314,0.515374,0.103236,1.629181,15.600000,1.632449,86.374194,0.623104,0.026295,0.623658,8.525884,
407,4,-1.942019,1.167047,0.103236,1.629181,16.000000,1.632449,86.374194,0.000000,0.000000,0.000000,8.754473,
417,4,-1.900725,1.818720,0.103236,1.629181,16.400000,1.632449,86.374194,0.000000,0.000000,0.000000,8.985593,
427,4,-1.859431,2.470392,0.103236,1.629181,16.800000,1.632449,86.374194,0.000000,0.000000,0.000000,9.216789,
437,4,-1.863959,3.116618,-0.011320,1.615564,17.200000,1.615604,90.401459,-0.286391,-0.034043,0.288407,9.443514,
447,4,-1.899035,3.759212,-0.087691,1.606486,17.600000,1.608878,93.124422,-0.190927,-0.022695,0.192271,9.667156,
457,4,-1.934111,4.401807,-0.087691,1.606486,18.000000,1.608878,93.124422,0.000000,0.000000,0.000000,9.860183,
467,4,-1.969188,5.044401,-0.087691,1.606486,18.400000,1.608878,93.124422,0.000000,0.000000,0.000000,10.049837,
217,5,-7.711343,-3.386683,2.031380,-0.762009,8.400000,2.169599,339.437991,,,,0.654060,
227,5,-6.898791,-3.691487,2.031380,-0.762009,8.800000,2.169599,339.437991,0.000000,0.000000,0.000000,0.694925,2.694306
237,5,-6.086239,-4.026432,2.031380,-0.837363,9.200000,2.197199,337.597867,0.000000,-0.188386,0.188386,0.706843,2.246918
247,5,-5.273687,-4.406589,2.031380,-0.950394,9.600000,2.242711,334.927154,0.000000,-0.282578,0.282578,0.740905,1.803459
257,5,-4.479192,-4.782799,1.986238,-0.940525,10.000000,2.197664,334.661469,-0.112855,0.024673,0.115521,0.790152,1.355953
267,5,-3.847207,-5.123481,1.579962,-0.851703,10.400000,1.794904,331.672411,-1.015690,0.222054,1.039680,0.792068,
277,5,-3.215223,-5.464162,1.579962,-0.851703,10.800000,1.794904,331.672411,0.000000,0.000000,0.000000,0.857272,
287,5,-2.695770,-5.893290,1.298632,-1.072818,11.200000,1.684453,320.439413,-0.703325,-0.552786,0.894561,0.797296,1.345618
297,5,-2.204450,-6.344528,1.228299,-1.128097,11.600000,1.667729,317.434945,-0.175832,-0.138197,0.223642,0.714943,0.570931
307,5,-1.713130,-6.795767,1.228299,-1.128097,12.000000,1.667729,317.434945,0.000000,0.000000,0.000000,0.719118,
317,5,-1.209268,-7.195047,1.259655,-0.998199,12.400000,1.607212,321.605352,0.078390,0.324746,0.334073,0.775371,
327,5,-0.705407,-7.594326,1.259655,-0.998199,12.800000,1.607212,321.605352,0.000000,0.000000,0.000000,0.807070,
337,5,-0.201545,-7.993606,1.259655,-0.998199,13.200000,1.607212,321.605352,0.000000,0.000000,0.000000,0.801881,
347,5,0.236723,-8.403299,1.095670,-1.024235,13.600000,1.499850,316.929981,-0.409962,-0.065091,0.415098,0.758451,
357,5,0.631262,-8.819936,0.986348,-1.041592,14.000000,1.434502,313.439555,-0.273306,-0.043393,0.276729,0.679906,0.438906
367,5,1.027136,-9.217947,0.989685,-0.995027,14.400000,1.403409,314.845770,0.008343,0.116412,0.116710,0.603476,0.018318
377,5,1.435025,-9.448326,1.019720,-0.575948,14.800000,1.171130,330.541815,0.075088,1.047699,1.050386,0.670526,
387,5,1.842913,-9.678705,1.019720,-0.575948,15.200000,1.171130,330.541815,0.000000,0.000000,0.000000,0.528012,
397,5,2.250801,-9.909084,1.019720,-0.575948,15.600000,1.171130,330.541815,0.000000,0.000000,0.000000,0.387132,
217,6,-7.832878,-4.029352,1.971697,-0.854192,8.400000,2.148775,336.576456,,,,0.654060,
227,6,-7.044199,-4.371029,1.971697,-0.854192,8.800000,2.148775,336.576456,0.000000,0.000000,0.000000,0.694925,
237,6,-6.255521,-4.712705,1.971697,-0.854192,9.200000,2.148775,336.576456,0.000000,0.000000,0.000000,0.706843,
247,6,-5.577302,-5.082428,1.695547,-0.924307,9.600000,1.931120,331.403528,-0.690375,-0.175288,0.712281,0.740905,
257,6,-4.899083,-5.452151,1.695547,-0.924307,10.000000,1.931120,331.403528,0.000000,0.000000,0.000000,0.790152,
267,6,-4.220865,-5.821873,1.695547,-0.924307,10.400000,1.931120,331.403528,0.000000,0.000000,0.000000,0.792068,
277,6,-3.644110,-6.206436,1.441888,-0.961406,10.800000,1.733015,326.305893,-0.634147,-0.092747,0.640894,0.857272,
287,6,-3.078628,-6.592647,1.413703,-0.965528,11.200000,1.711958,325.667796,-0.070463,-0.010305,0.071212,0.797296,1.345618
297,6,-2.522589,-6.984787,1.390099,-0.980351,11.600000,1.701018,324.807059,-0.059010,-0.037057,0.069681,0.714943,0.570931
307,6,-2.051526,-7.430289,1.177657,-1.113757,12.000000,1.620904,316.597377,-0.531105,-0.333516,0.627141,0.719118,
317,6,-1.580464,-7.875792,1.177657,-1.113757,12.400000,1.620904,316.597377,0.000000,0.000000,0.000000,0.775371,
327,6,-1.093754,-8.301820,1.216774,-1.065070,12.800000,1.617069,318.803602,0.097793,0.121718,0.156136,0.807070,
337,6,-0.583574,-8.698636,1.275450,-0.992039,13.200000,1.615832,322.124388,0.146690,0.182577,0.234206,0.801881,
347,6,-0.073394,-9.095451,1.275450,-0.992039,13.600000,1.615832,322.124388,0.000000,0.000000,0.000000,0.758451,
357,6,0.403407,-9.460525,1.192005,-0.912685,14.000000,1.501290,322.559720,-0.208612,0.198385,0.287881,0.679906,0.438906
367,6,0.846831,-9.793858,1.108560,-0.833331,14.400000,1.386848,323.066935,-0.208612,0.198385,0.287882,0.603476,0.018318
377,6,1.287669,-10.102460,1.102094,-0.771496,14.800000,1.345294,325.006933,-0.016165,0.154589,0.155431,0.670526,
387,6,1.705230,-10.188450,1.043903,-0.214976,15.200000,1.065809,348.363460,-0.145478,1.391299,1.398884,0.528012,
397,6,2.122792,-10.274440,1.043903,-0.214976,15.600000,1.065809,348.363460,0.000000,0.000000,0.000000,0.387132,
337,7,-0.221810,-10.181400,-0.737401,0.756675,13.200000,1.056559,134.260917,,,,1.389440,
347,7,-0.516771,-9.878730,-0.737401,0.756675,13.600000,1.056559,134.260917,0.000000,0.000000,0.000000,0.900060,
357,7,-0.795382,-9.561021,-0.696528,0.794273,14.000000,1.056419,131.248765,0.102183,0.093994,0.138839,1.202994,
367,7,-1.008596,-9.183155,-0.533036,0.944663,14.400000,1.084673,119.434301,0.408731,0.375976,0.555355,1.953348,
377,7,-1.221810,-8.805290,-0.533036,0.944663,14.800000,1.084673,119.434301,0.000000,0.000000,0.000000,2.733545,
387,7,-1.390640,-8.412234,-0.422074,0.982639,15.200000,1.069452,113.245033,0.277403,0.094941,0.293200,2.297434,
397,7,-1.492893,-7.996393,-0.255632,1.039604,15.600000,1.070572,103.814613,0.416105,0.142411,0.439800,2.184684,
407,7,-1.595146,-7.580551,-0.255632,1.039604,16.000000,1.070572,103.814613,0.000000,0.000000,0.000000,2.075291,
417,7,-1.687985,-7.164354,-0.232097,1.040494,16.400000,1.066066,102.574773,0.058839,0.002225,0.058881,1.978426,
427,7,-1.696096,-6.744950,-0.020279,1.048510,16.800000,1.048706,91.107981,0.529546,0.020040,0.529925,1.943961,7.273157
437,7,-1.704208,-6.325545,-0.020279,1.048510,17.200000,1.048706,91.107981,0.000000,0.000000,0.000000,1.909505,
447,7,-1.712319,-5.906141,-0.020279,1.048510,17.600000,1.048706,91.107981,0.000000,0.000000,0.000000,1.875055,
457,7,-1.724254,-5.456143,-0.029838,1.124996,18.000000,1.125392,91.519307,-0.023900,0.191215,0.192703,1.878219,
467,7,-1.736615,-5.002745,-0.030901,1.133494,18.400000,1.133915,91.561576,-0.002656,0.021245,0.021410,1.904655,
477,7,-1.748975,-4.549348,-0.030901,1.133494,18.800000,1.133915,91.561576,0.000000,0.000000,0.000000,1.931323,
487,7,-1.761335,-4.095950,-0.030901,1.133494,19.200000,1.133915,91.561576,0.000000,0.000000,0.000000,1.951953,
497,7,-1.793732,-3.641878,-0.080992,1.135181,19.600000,1.138067,94.080986,-0.125229,0.004217,0.125300,1.907098,
507,7,-1.834716,-3.187516,-0.102460,1.135904,20.000000,1.140516,95.154199,-0.053669,0.001808,0.053700,1.858602,
517,7,-1.852801,-2.874228,-0.045212,0.783220,20.400000,0.784524,93.303812,0.143119,-0.881709,0.893249,1.697892,5.808935
527,7,-1.865161,-2.596208,-0.030901,0.695049,20.800000,0.695736,92.545589,0.035780,-0.220427,0.223312,1.513355,5.739640
537,7,-1.936356,-2.550313,-0.177987,0.114738,21.200000,0.211765,147.192635,-0.367717,-1.450780,1.496656,1.124411,0.789815
547,7,-2.032766,-2.603900,-0.241025,-0.133968,21.600000,0.275754,209.066398,-0.157593,-0.621763,0.641424,0.720073,0.188538
557,7,-2.129176,-2.657487,-0.241025,-0.133968,22.000000,0.275754,209.066398,0.000000,0.000000,0.000000,0.573900,1.567197
567,7,-2.298594,-2.680180,-0.423544,-0.056732,22.400000,0.427327,187.629144,-0.456299,0.193089,0.495471,0.772292,1.262035
577,7,-2.760043,-2.579296,-1.153623,0.252210,22.800000,1.180871,167.667806,-1.825196,0.772354,1.981886,1.072045,
587,7,-3.233028,-2.411499,-1.182464,0.419493,23.200000,1.254669,160.467270,-0.072102,0.418208,0.424378,1.173746,
597,7,-3.723318,-2.143332,-1.225724,0.670418,23.600000,1.397090,151.323259,-0.108150,0.627312,0.636567,1.326846,
607,7,-4.263699,-1.811146,-1.350953,0.830466,24.000000,1.585796,148.419874,-0.313073,0.400121,0.508046,1.584232,
617,7,-4.837475,-1.436280,-1.434439,0.937165,24.400000,1.713445,146.842132,-0.208715,0.266747,0.338697,2.017541,
627,7,-5.425994,-1.069685,-1.471296,0.916487,24.800000,1.733396,148.080755,-0.092142,-0.051695,0.105653,2.502516,
637,7,-6.020830,-0.706635,-1.487092,0.907625,25.200000,1.742190,148.602805,-0.039490,-0.022155,0.045280,2.886183,
647,7,-6.609473,-0.331753,-1.471607,0.937205,25.600000,1.744701,147.508637,0.038712,0.073951,0.083471,3.270125,
657,7,-7.183663,0.070737,-1.435474,1.006226,26.000000,1.753019,144.970649,0.090333,0.172552,0.194767,3.673725,
667,7,-7.757852,0.473228,-1.435474,1.006226,26.400000,1.753019,144.970649,0.000000,0.000000,0.000000,4.073908,
677,7,-8.332042,0.875718,-1.435474,1.006226,26.800000,1.753019,144.970649,0.000000,0.000000,0.000000,4.459552,
387,8,-2.816282,-10.213830,0.081114,1.137415,15.200000,1.140304,85.920889,,,,2.297434,
397,8,-2.783836,-9.758866,0.081114,1.137415,15.600000,1.140304,85.920889,0.000000,0.000000,0.000000,1.169886,3.175223
407,8,-2.751391,-9.303900,0.081114,1.137415,16.000000,1.140304,85.920889,0.000000,0.000000,0.000000,1.096805,2.775222
417,8,-2.724068,-8.849792,0.068307,1.135271,16.400000,1.137324,86.556797,-0.032019,-0.005360,0.032464,1.018773,2.182105
427,8,-2.717238,-8.399113,0.017077,1.126696,16.800000,1.126825,89.131668,-0.128075,-0.021437,0.129857,0.920292,1.310860
437,8,-2.710407,-7.948435,0.017077,1.126696,17.200000,1.126825,89.131668,0.000000,0.000000,0.000000,0.881265,3.010813
447,8,-2.703576,-7.497757,0.017077,1.126696,17.600000,1.126825,89.131668,0.000000,0.000000,0.000000,0.842512,2.610816
457,8,-2.702624,-7.059420,0.002380,1.095842,18.000000,1.095845,89.875543,-0.036741,-0.077135,0.085438,0.795950,1.825907
467,8,-2.710490,-6.639595,-0.019664,1.049562,18.400000,1.049746,91.073337,-0.055111,-0.115700,0.128155,0.746565,1.404685
477,8,-2.718355,-6.219770,-0.019664,1.049562,18.800000,1.049746,91.073337,0.000000,0.000000,0.000000,0.728958,
487,8,-2.724882,-5.793506,-0.016317,1.065662,19.200000,1.065787,90.877220,0.008368,0.040250,0.041111,0.714773,
497,8,-2.719359,-5.309282,0.013807,1.210559,19.600000,1.210638,89.346559,0.075309,0.362242,0.369988,0.715760,
507,8,-2.713837,-4.825059,0.013807,1.210559,20.000000,1.210638,89.346559,0.000000,0.000000,0.000000,0.717694,
517,8,-2.708314,-4.340835,0.013807,1.210559,20.400000,1.210638,89.346559,0.000000,0.000000,0.000000,0.734774,
527,8,-2.702791,-3.856612,0.013807,1.210559,20.800000,1.210638,89.346559,0.000000,0.000000,0.000000,0.757056,
537,8,-2.694013,-3.381130,0.021945,1.188704,21.200000,1.188907,88.942351,0.020347,-0.054638,0.058303,0.782017,0.789815
547,8,-2.680352,-2.918762,0.034153,1.155922,21.600000,1.156426,88.307610,0.030520,-0.081955,0.087453,0.720073,0.188538
557,8,-2.666691,-2.456393,0.034153,1.155922,22.000000,1.156426,88.307610,0.000000,0.000000,0.000000,0.573900,
567,8,-2.653029,-1.994024,0.034153,1.155922,22.400000,1.156426,88.307610,0.000000,0.000000,0.000000,0.772292,
577,8,-2.653442,-1.512564,-0.001031,1.203650,22.800000,1.203650,90.049079,-0.087961,0.119320,0.148238,0.911210,
587,8,-2.663237,-1.018377,-0.024487,1.235468,23.200000,1.235711,91.135468,-0.058641,0.079545,0.098824,0.941356,
597,8,-2.673032,-0.524189,-0.024487,1.235468,23.600000,1.235711,91.135468,0.000000,0.000000,0.000000,0.972062,
607,8,-2.682826,-0.030002,-0.024487,1.235468,24.000000,1.235711,91.135468,0.000000,0.000000,0.000000,1.003279,
617,8,-2.692621,0.464185,-0.024487,1.235468,24.400000,1.235711,91.135468,0.000000,0.000000,0.000000,0.966876,4.669944
627,8,-2.705585,0.944942,-0.032410,1.201892,24.800000,1.202329,91.544636,-0.019806,-0.083940,0.086245,0.916898,3.534230
637,8,-2.725943,1.394361,-0.050895,1.123548,25.200000,1.124700,92.593644,-0.046214,-0.195860,0.201238,0.855007,
647,8,-2.746301,1.843781,-0.050895,1.123548,25.600000,1.124700,92.593644,0.000000,0.000000,0.000000,0.799454,
657,8,-2.766659,2.293200,-0.050895,1.123548,26.000000,1.124700,92.593644,0.000000,0.000000,0.000000,0.763731,7.904329
667,8,-2.787017,2.742619,-0.050895,1.123548,26.400000,1.124700,92.593644,0.000000,0.000000,0.000000,0.743126,7.504325
677,8,-2.802150,3.188860,-0.037832,1.115603,26.800000,1.116244,91.942256,0.032658,-0.019863,0.038224,0.729208,5.425223
