frame,time_s,ped1,ped2,distance,heading_diff_deg,lateral_ratio,formation,ttc
257,10.000000,2,5,3.027283,66.564966,0.270239,False,
257,10.000000,2,6,3.132567,63.307025,0.568396,False,
257,10.000000,4,5,4.930101,120.113708,0.891938,False,1.355953
257,10.000000,4,6,4.800546,123.371650,0.842172,False,
257,10.000000,5,6,0.790152,3.257941,0.995824,True,
267,10.400000,1,2,0.696704,3.361398,0.997627,True,
267,10.400000,1,4,1.723125,169.849447,0.369857,False,
267,10.400000,1,5,2.131150,66.164483,0.005006,False,
267,10.400000,1,6,1.914606,65.895601,0.347741,False,
267,10.400000,2,4,1.183369,173.210845,0.277522,False,
267,10.400000,2,5,2.588590,62.803086,0.185207,False,
267,10.400000,2,6,2.522700,62.534203,0.460673,False,
267,10.400000,4,5,3.767395,123.986070,0.933524,False,
267,10.400000,4,6,3.636666,124.254952,0.797539,False,
267,10.400000,5,6,0.792068,0.268883,0.999985,True,
277,10.800000,1,2,0.787331,11.077608,0.996637,True,
277,10.800000,1,4,1.487191,169.849447,0.873091,False,
277,10.800000,1,5,1.965050,66.164483,0.325510,False,
277,10.800000,1,6,1.512097,60.797966,0.162059,False,
277,10.800000,2,4,0.703244,179.072945,0.986007,False,
277,10.800000,2,5,2.255694,55.086875,0.085902,False,
277,10.800000,2,6,2.072508,49.720358,0.364085,False,
277,10.800000,4,5,2.617693,123.986070,0.901633,False,
277,10.800000,4,6,2.623730,129.352587,0.693637,False,
277,10.800000,5,6,0.857272,5.366517,0.999864,True,
287,11.200000,1,2,0.856046,8.307224,0.994486,True,
287,11.200000,1,4,1.923141,169.386142,0.991281,False,
287,11.200000,1,5,1.927413,52.161102,0.474102,False,
287,11.200000,1,6,1.295650,57.389485,0.242357,False,
287,11.200000,2,4,1.325610,177.693366,0.610100,False,
287,11.200000,2,5,2.006808,43.853878,0.133819,False,
287,11.200000,2,6,1.676715,49.082260,0.201626,False,
287,11.200000,4,5,1.534955,138.452756,0.741154,False,
287,11.200000,4,6,1.801854,133.224373,0.403994,False,
287,11.200000,5,6,0.797296,5.228383,0.989709,True,1.345618
297,11.600000,1,2,0.888099,3.872382,0.995589,True,
297,11.600000,1,4,2.727564,173.044910,0.805477,False,
297,11.600000,1,5,1.981564,44.721791,0.672561,False,
297,11.600000,1,6,1.297734,52.093906,0.637146,False,
297,11.600000,2,4,2.299285,176.917292,0.429118,False,
297,11.600000,2,5,1.831251,40.849410,0.307083,False,
297,11.600000,2,6,1.365440,48.221524,0.052165,False,
297,11.600000,4,5,0.952184,142.233299,0.102207,False,
297,11.600000,4,6,1.601153,134.861185,0.290149,False,
297,11.600000,5,6,0.714943,7.372114,0.976597,True,0.570931
307,12.000000,1,2,0.919177,3.707892,0.993158,True,
307,12.000000,1,4,3.684663,173.044910,0.695263,False,
307,12.000000,1,5,2.139986,44.721791,0.815049,False,
307,12.000000,1,6,1.422304,43.884223,0.790956,False,
307,12.000000,2,4,3.336793,176.752802,0.347530,False,
307,12.000000,2,5,1.758651,41.013899,0.525172,False,
307,12.000000,2,6,1.171979,40.176331,0.245665,False,
307,12.000000,4,5,1.585654,142.233299,0.839235,False,
307,12.000000,4,6,2.274274,143.070867,0.753232,False,
307,12.000000,5,6,0.719118,0.837568,0.966347,True,
317,12.400000,1,2,0.947966,3.469246,0.991520,True,
317,12.400000,1,4,4.703619,175.725356,0.510288,False,
317,12.400000,1,5,2.431682,48.892198,0.916624,False,
317,12.400000,1,6,1.663130,43.884223,0.916734,False,
317,12.400000,2,4,4.395662,179.194602,0.177214,False,
317,12.400000,2,5,1.858104,45.422952,0.740086,False,
317,12.400000,2,6,1.122497,40.414977,0.574347,False,
317,12.400000,4,5,2.620167,135.382446,0.940129,False,
317,12.400000,4,6,3.275784,140.390420,0.908852,False,
317,12.400000,5,6,0.775371,5.007975,0.977021,True,
327,12.800000,1,2,0.886156,8.019717,0.999559,True,1.851826
327,12.800000,1,5,2.698715,37.403235,0.978018,False,
327,12.800000,1,6,1.919549,34.601486,0.989339,False,
327,12.800000,2,5,2.057132,45.422952,0.864715,False,
327,12.800000,2,6,1.251059,42.621202,0.836612,False,
327,12.800000,4,5,3.738806,135.079687,0.974083,False,
327,12.800000,4,6,4.361343,137.881436,0.948887,False,
327,12.800000,5,6,0.807070,2.801749,0.981503,True,
337,13.200000,1,2,0.801684,10.986288,1.000000,True,0.955306
337,13.200000,1,5,2.973898,34.436664,0.995072,False,
337,13.200000,1,6,2.225923,34.955701,0.999813,False,
337,13.200000,1,7,2.145084,152.907770,0.632815,False,
337,13.200000,2,5,2.330361,45.422952,0.936554,False,
337,13.200000,2,6,1.539525,45.941989,0.960642,False,
337,13.200000,2,7,1.389440,141.921483,0.666744,False,
337,13.200000,4,5,4.884141,135.079687,0.986184,False,
337,13.200000,5,6,0.801881,0.519037,0.985754,True,
337,13.200000,5,7,2.187888,172.655565,0.911488,False,
337,13.200000,6,7,1.526258,172.136529,0.795075,False,
347,13.600000,1,2,0.717224,10.986288,0.999994,True,0.555305
347,13.600000,1,5,3.211653,29.761293,0.995624,False,
347,13.600000,1,6,2.552505,34.955701,0.994825,False,
347,13.600000,1,7,1.810421,152.907770,0.288482,False,
347,13.600000,2,5,2.602499,40.747581,0.953695,False,
347,13.600000,2,6,1.899129,45.941989,0.994032,False,
347,13.600000,2,7,1.102482,141.921483,0.100415,False,
347,13.600000,5,6,0.758451,5.194408,0.960092,True,
347,13.600000,5,7,1.656699,177.330936,0.985704,False,
347,13.600000,6,7,0.900060,172.136529,0.994729,False,
357,14.000000,5,6,0.679906,9.120165,0.925103,True,0.438906
357,14.000000,5,7,1.607645,177.809210,0.926700,False,
357,14.000000,6,7,1.202994,168.689045,0.312879,False,
367,14.400000,5,6,0.603476,8.221165,0.915775,True,0.018318
367,14.400000,5,7,2.036029,164.588531,0.092625,False,
367,14.400000,6,7,1.953348,156.367366,0.487356,False,
377,14.800000,5,6,0.670526,5.534882,0.941339,True,
377,14.800000,5,7,2.733545,148.892486,0.774431,False,
377,14.800000,6,7,2.824913,154.427368,0.697916,False,
387,15.200000,5,6,0.528012,17.821645,0.994783,True,
387,15.200000,5,7,3.472724,142.703218,0.825345,False,
387,15.200000,5,8,4.689825,115.379074,0.349740,False,
387,15.200000,6,7,3.569223,124.881573,0.987237,False,
387,15.200000,6,8,4.521583,97.557429,0.629698,False,
387,15.200000,7,8,2.297434,27.324144,0.737180,False,
397,15.600000,5,6,0.387132,17.821645,0.999580,False,
397,15.600000,5,7,4.204002,133.272798,0.850928,False,
397,15.600000,6,7,4.273485,115.451153,0.979939,False,
397,15.600000,6,8,4.933641,97.557429,0.711387,False,
397,15.600000,7,8,2.184684,17.893724,0.653481,False,
397,15.600000,7,9,3.199336,25.145694,0.756114,False,
397,15.600000,8,9,1.169886,7.251970,0.907247,True,3.175223
407,16.000000,7,8,2.075291,17.893724,0.621723,False,
407,16.000000,7,9,3.000439,25.145694,0.739314,False,
407,16.000000,7,10,3.555687,37.790725,0.241361,False,
407,16.000000,8,9,1.096805,7.251970,0.912690,True,2.775222
407,16.000000,8,10,3.726819,55.684449,0.849964,False,
407,16.000000,9,10,4.715670,62.936419,0.943297,False,
417,16.400000,7,8,1.978426,16.017976,0.586163,False,
417,16.400000,7,9,2.810736,23.905854,0.713887,False,
417,16.400000,7,10,3.600353,39.030565,0.180385,False,
417,16.400000,8,9,1.018773,7.887878,0.920555,True,2.182105
417,16.400000,8,10,3.515537,55.048541,0.796494,False,
417,16.400000,9,10,4.403243,62.936419,0.916483,False,
427,16.800000,7,8,1.943961,1.976313,0.526541,False,
427,16.800000,7,9,2.685268,12.439062,0.639289,False,7.273157
427,16.800000,7,10,3.617914,50.497357,0.199646,False,
427,16.800000,8,9,0.920292,10.462749,0.933983,True,1.310860
427,16.800000,8,10,3.351662,52.473669,0.716189,False,
427,16.800000,9,10,4.117934,62.936419,0.879740,False,
437,17.200000,7,8,1.909505,1.976313,0.528193,False,
437,17.200000,7,9,2.611332,6.040149,0.687115,False,
437,17.200000,7,10,3.642695,32.341530,0.272638,False,
437,17.200000,7,11,3.783492,5.513738,0.116758,False,
437,17.200000,8,9,0.881265,4.063836,0.958549,True,3.010813
437,17.200000,8,10,3.254328,34.317843,0.755459,False,
437,17.200000,8,11,2.167810,3.537426,0.253254,False,
437,17.200000,9,10,3.962412,38.381679,0.869138,False,
437,17.200000,9,11,2.318123,0.526411,0.630386,False,
437,17.200000,10,11,2.516947,37.855269,0.999018,False,
447,17.600000,7,8,1.875055,1.976313,0.529904,False,
447,17.600000,7,9,2.537406,6.040149,0.688602,False,
447,17.600000,7,10,3.643390,8.909521,0.417347,False,
447,17.600000,7,11,3.762483,5.513738,0.106478,False,
447,17.600000,8,9,0.842512,4.063836,0.963641,True,2.610816
447,17.600000,8,10,3.220405,10.885834,0.836932,False,
447,17.600000,8,11,2.189129,3.537426,0.263287,False,
447,17.600000,9,10,3.891273,14.949670,0.923647,False,
447,17.600000,9,11,2.347262,0.526411,0.620778,False,
447,17.600000,10,11,2.406276,14.423260,0.980229,True,7.379289
457,18.000000,7,8,1.878219,1.643764,0.531416,False,
457,18.000000,7,9,2.482223,6.451475,0.686868,False,
457,18.000000,7,10,3.667086,8.979133,0.391590,False,
457,18.000000,7,11,3.771756,5.925064,0.099378,False,
457,18.000000,7,12,4.982387,11.677428,0.308134,False,
457,18.000000,7,13,4.827650,6.451474,0.175071,False,
457,18.000000,8,9,0.795950,4.807710,0.973482,True,1.825907
457,18.000000,8,10,3.181496,10.622897,0.815761,False,
457,18.000000,8,11,2.200026,4.281300,0.270987,False,
457,18.000000,8,12,3.137857,10.033663,0.207915,False,
457,18.000000,8,13,3.118743,4.807709,0.039093,False,
457,18.000000,9,10,3.817941,15.430608,0.909088,False,
457,18.000000,9,11,2.376745,0.526411,0.611316,False,
457,18.000000,9,12,2.848649,5.225953,0.074846,False,
457,18.000000,9,13,3.066885,0.000001,0.328871,False,
457,18.000000,10,11,2.292917,14.904197,0.982794,True,6.302421
457,18.000000,10,12,3.944326,20.656560,0.927835,False,
457,18.000000,10,13,3.153601,15.430606,0.892495,False,
457,18.000000,11,12,1.693300,5.752364,0.790866,True,
457,18.000000,11,13,1.117506,0.526409,0.408825,False,2.924890
457,18.000000,12,13,0.934440,5.225954,0.999985,True,2.980774
467,18.400000,7,8,1.904655,0.488238,0.531076,False,
467,18.400000,7,9,2.436632,5.681455,0.686817,False,
467,18.400000,7,10,3.633400,12.660665,0.332298,False,
467,18.400000,7,11,3.771066,7.231191,0.073125,False,
467,18.400000,7,12,4.869503,11.719696,0.295310,False,
467,18.400000,7,13,4.755132,6.493742,0.166780,False,
467,18.400000,8,9,0.746565,5.193217,0.987805,True,1.404685
467,18.400000,8,10,3.082900,13.148904,0.777282,False,
467,18.400000,8,11,2.186078,6.742952,0.298689,False,
467,18.400000,8,12,3.001177,11.231458,0.194022,False,
467,18.400000,8,13,3.022929,6.005504,0.047670,False,
467,18.400000,9,10,3.697371,18.342120,0.876796,False,
467,18.400000,9,11,2.402666,1.549736,0.612565,False,
467,18.400000,9,12,2.786091,6.038241,0.089022,False,
467,18.400000,9,13,3.026846,0.812287,0.329051,False,
467,18.400000,10,11,2.139651,19.891856,0.985549,True,4.255366
467,18.400000,10,12,3.718704,24.380362,0.943845,False,5.598538
467,18.400000,10,13,2.980140,19.154407,0.908558,False,5.509392
467,18.400000,11,12,1.608050,4.488506,0.802901,True,
467,18.400000,11,13,1.058246,0.737448,0.427734,False,3.785569
467,18.400000,12,13,0.886668,5.225954,0.999527,True,2.580750
477,18.800000,7,8,1.931323,0.488238,0.521819,False,
477,18.800000,7,9,2.420423,2.299278,0.705810,True,
477,18.800000,7,10,3.602171,12.660665,0.307436,False,
477,18.800000,7,11,3.765361,7.749516,0.051978,False,
477,18.800000,7,12,4.757643,11.719696,0.281101,False,
477,18.800000,7,13,4.683011,6.493742,0.157655,False,
477,18.800000,8,9,0.728958,1.811039,0.997186,True,
477,18.800000,8,10,2.984748,13.148904,0.769414,False,
477,18.800000,8,11,2.169745,7.261277,0.331339,False,
477,18.800000,8,12,2.866011,11.231458,0.170923,False,
477,18.800000,8,13,2.928057,6.005504,0.065803,False,
477,18.800000,9,10,3.598649,14.959943,0.851510,False,
477,18.800000,9,11,2.430758,5.450238,0.603808,False,
477,18.800000,9,12,2.711020,9.420419,0.094588,False,
477,18.800000,9,13,2.981467,4.194465,0.319401,False,
477,18.800000,10,11,1.980865,20.410181,0.982249,False,3.617482
477,18.800000,10,12,3.493144,24.380362,0.945270,False,5.198538
477,18.800000,10,13,2.806698,19.154407,0.907443,False,5.109392
477,18.800000,11,12,1.530961,3.970181,0.818532,True,
477,18.800000,11,13,1.007256,1.255773,0.455866,False,
477,18.800000,12,13,0.839527,5.225954,0.998269,True,2.180752
487,19.200000,7,8,1.951953,0.684356,0.512187,False,
487,19.200000,7,9,2.404254,2.299278,0.702948,True,
487,19.200000,7,10,3.572993,8.347477,0.326558,False,
487,19.200000,7,11,3.760651,7.749516,0.035707,False,
487,19.200000,7,12,4.693782,8.726344,0.300044,False,
487,19.200000,7,13,4.611304,6.493742,0.148231,False,
487,19.200000,8,9,0.714773,1.614922,0.999442,True,
487,19.200000,8,10,2.908306,9.031833,0.791623,False,
487,19.200000,8,11,2.160996,7.065160,0.358910,False,
487,19.200000,8,12,2.783720,8.041988,0.184481,False,
487,19.200000,8,13,2.840585,5.809386,0.085695,False,
487,19.200000,9,10,3.523345,10.646755,0.864516,False,
487,19.200000,9,11,2.459297,5.450238,0.614466,False,
487,19.200000,9,12,2.675908,6.427067,0.084964,False,
487,19.200000,9,13,2.937017,4.194465,0.336348,False,
487,19.200000,10,11,1.857291,16.096993,0.970574,True,4.630742
487,19.200000,10,12,3.346854,17.073821,0.944718,False,7.630560
487,19.200000,10,13,2.668529,14.841219,0.891696,False,6.008735
487,19.200000,11,12,1.501503,0.976829,0.845643,True,
487,19.200000,11,13,0.957681,1.255773,0.490554,False,
487,19.200000,12,13,0.818301,2.232602,0.997966,True,5.131220
497,19.600000,7,8,1.907098,4.734427,0.510191,False,
497,19.600000,7,9,2.374731,4.818688,0.711152,True,
497,19.600000,7,10,3.553604,5.828067,0.294521,False,
497,19.600000,7,11,3.756468,10.268926,0.036149,False,
497,19.600000,7,12,4.655587,8.954932,0.329232,False,
497,19.600000,7,13,4.502522,5.752774,0.190247,False,
497,19.600000,8,9,0.715760,0.084261,0.996585,True,
497,19.600000,8,10,2.853362,10.562494,0.787912,False,
497,19.600000,8,11,2.204602,5.534499,0.381353,False,
497,19.600000,8,12,2.791038,4.220505,0.183736,False,
497,19.600000,8,13,2.769572,1.018347,0.071390,False,
497,19.600000,9,10,3.448506,10.646755,0.858551,False,
497,19.600000,9,11,2.488269,5.450238,0.624771,False,
497,19.600000,9,12,2.666450,4.136244,0.075977,False,
497,19.600000,9,13,2.846672,0.934087,0.320704,False,
497,19.600000,10,11,1.734422,16.096993,0.965351,True,4.230740
497,19.600000,10,12,3.230121,14.782999,0.949794,False,
497,19.600000,10,13,2.535992,11.580841,0.910489,False,
497,19.600000,11,12,1.503250,1.313994,0.862492,True,
497,19.600000,11,13,0.896212,4.516151,0.597460,False,
497,19.600000,12,13,0.784538,3.202158,0.999959,True,
507,20.000000,7,8,1.858602,5.807641,0.505928,False,
507,20.000000,7,9,2.339827,5.891901,0.708344,True,
507,20.000000,7,10,3.538423,4.754853,0.276131,False,
507,20.000000,7,11,3.757365,12.159431,0.013179,False,
507,20.000000,7,12,4.615752,10.028146,0.323391,False,
507,20.000000,7,13,4.392795,6.825988,0.189952,False,
507,20.000000,8,9,0.717694,0.084261,0.992934,True,
507,20.000000,8,10,2.800238,10.562494,0.771812,False,
507,20.000000,8,11,2.253999,6.351791,0.402094,False,
507,20.000000,8,12,2.798850,4.220505,0.170672,False,
507,20.000000,8,13,2.698632,1.018347,0.076676,False,
507,20.000000,9,10,3.374165,10.646755,0.852196,False,
507,20.000000,9,11,2.524073,6.267530,0.640971,False,
507,20.000000,9,12,2.657433,4.136244,0.088837,False,
507,20.000000,9,13,2.756866,0.934087,0.334122,False,
507,20.000000,10,11,1.607719,16.914285,0.955960,True,3.865598
507,20.000000,10,12,3.113644,14.782999,0.946866,False,
507,20.000000,10,13,2.404258,11.580841,0.918077,True,
507,20.000000,11,12,1.509374,2.131286,0.866828,True,
507,20.000000,11,13,0.846231,5.333443,0.682288,False,
507,20.000000,12,13,0.760151,3.202158,0.994589,True,
517,20.400000,7,8,1.697892,3.957253,0.517410,False,
517,20.400000,7,9,2.235056,2.413542,0.730484,True,
517,20.400000,7,10,3.386519,6.319395,0.284834,False,7.341316
517,20.400000,7,11,3.619807,10.309044,0.038868,False,
517,20.400000,7,12,4.450314,8.177758,0.294671,False,9.338887
517,20.400000,7,13,4.147922,4.975600,0.169469,False,5.808935
517,20.400000,8,9,0.734774,1.543711,0.988416,True,
517,20.400000,8,10,2.751378,10.276649,0.756445,False,
517,20.400000,8,11,2.303934,6.351791,0.415887,False,
517,20.400000,8,12,2.807154,4.220505,0.157652,False,
517,20.400000,8,13,2.627772,1.018347,0.082245,False,
517,20.400000,9,10,3.309573,8.732938,0.841250,False,
517,20.400000,9,11,2.560067,7.895502,0.645894,False,
517,20.400000,9,12,2.639542,5.764216,0.093405,False,
517,20.400000,9,13,2.662426,2.562058,0.341994,False,
517,20.400000,10,11,1.484478,16.628439,0.945571,True,3.494228
517,20.400000,10,12,2.999483,14.497154,0.942919,False,
517,20.400000,10,13,2.275388,11.294996,0.925538,True,
517,20.400000,11,12,1.515862,2.131286,0.874436,True,
517,20.400000,11,13,0.809134,5.333443,0.770973,True,
517,20.400000,12,13,0.746062,3.202158,0.975216,True,
527,20.800000,7,8,1.513355,3.199030,0.560941,False,
527,20.800000,7,9,2.118340,1.236987,0.765980,True,
527,20.800000,7,10,3.202380,6.646408,0.295370,False,5.739640
527,20.800000,7,11,3.448359,9.550821,0.068140,False,
527,20.800000,7,12,4.266297,3.473997,0.336547,False,
527,20.800000,7,13,3.953602,1.752364,0.243902,False,
527,20.800000,8,9,0.757056,1.962043,0.980825,True,
527,20.800000,8,10,2.707970,9.845438,0.741251,False,
527,20.800000,8,11,2.354374,6.351791,0.429003,False,
527,20.800000,8,12,2.824782,0.274967,0.189060,False,
527,20.800000,8,13,2.630208,4.951394,0.013896,False,
527,20.800000,9,10,3.250564,7.883395,0.837483,False,
527,20.800000,9,11,2.597078,8.313833,0.659181,False,
527,20.800000,9,12,2.620467,2.237010,0.061852,False,
527,20.800000,9,13,2.621824,2.989351,0.281076,False,
527,20.800000,10,11,1.365927,16.197228,0.932236,True,3.138394
527,20.800000,10,12,2.919567,10.120405,0.951054,False,
527,20.800000,10,13,2.230142,4.894044,0.946711,True,
527,20.800000,11,12,1.553668,6.076823,0.900463,True,
527,20.800000,11,13,0.869421,11.303185,0.852078,True,
527,20.800000,12,13,0.705703,5.226361,0.985960,True,1.086127
537,21.200000,7,8,1.124411,58.250284,0.756878,False,0.789815
537,21.200000,7,9,1.824722,55.884033,0.911540,False,
537,21.200000,7,10,2.834457,48.000638,0.190623,False,
537,21.200000,7,11,3.048787,64.197867,0.019821,False,
537,21.200000,7,12,3.850336,56.412151,0.485996,False,
537,21.200000,7,13,3.542292,51.105590,0.417735,False,3.072694
537,21.200000,8,9,0.782017,2.366250,0.973155,True,
537,21.200000,8,10,2.658484,10.249645,0.725602,False,
537,21.200000,8,11,2.395963,5.947583,0.445296,False,
537,21.200000,8,12,2.838406,1.838133,0.204354,False,
537,21.200000,8,13,2.643195,7.144694,0.019646,False,
537,21.200000,9,10,3.191722,7.883395,0.833456,False,
537,21.200000,9,11,2.635197,8.313833,0.674361,False,
537,21.200000,9,12,2.601639,0.528118,0.048576,False,
537,21.200000,9,13,2.595164,4.778443,0.254386,False,
537,21.200000,10,11,1.249339,16.197228,0.916496,True,2.738391
537,21.200000,10,12,2.853002,8.411513,0.954188,False,
537,21.200000,10,13,2.204912,3.104952,0.951468,True,
537,21.200000,10,14,9.838901,174.025471,0.348959,False,3.459982
537,21.200000,11,12,1.605542,7.785716,0.916398,True,
537,21.200000,11,13,0.955876,13.092277,0.890789,True,
537,21.200000,11,14,10.217523,157.828243,0.779620,False,3.686588
537,21.200000,12,13,0.662944,5.306561,0.989581,True,0.589363
547,21.600000,7,8,0.720073,120.758788,0.968210,False,0.188538
547,21.600000,7,9,1.521202,117.757796,0.996934,False,
547,21.600000,7,10,2.407969,109.874401,0.175481,False,
547,21.600000,7,11,2.568362,126.128685,0.013731,False,
547,21.600000,7,12,3.334610,118.285914,0.589702,False,
547,21.600000,7,13,3.029430,112.979353,0.530486,False,1.966092
547,21.600000,8,9,0.809164,3.000992,0.968684,True,
547,21.600000,8,10,2.598553,10.884387,0.711764,False,
547,21.600000,8,11,2.431165,5.369897,0.461958,False,
547,21.600000,8,12,2.840309,2.472874,0.206071,False,
547,21.600000,8,13,2.644349,7.779435,0.038715,False,
547,21.600000,9,10,3.133058,7.883395,0.829231,False,
547,21.600000,9,11,2.680099,8.370889,0.687204,False,
547,21.600000,9,12,2.582821,0.528118,0.050555,False,
547,21.600000,9,13,2.568905,4.778443,0.242243,False,
547,21.600000,10,11,1.139516,16.254284,0.893147,True,
547,21.600000,10,12,2.786506,8.411513,0.952665,False,
547,21.600000,10,13,2.179686,3.104952,0.951027,True,
547,21.600000,10,14,8.758198,174.025471,0.353238,False,3.059983
547,21.600000,11,12,1.655086,7.842771,0.926577,True,
547,21.600000,11,13,1.042055,13.149332,0.917062,True,
547,21.600000,11,14,9.168402,157.771187,0.766435,False,3.318436
547,21.600000,12,13,0.620214,5.306561,0.988502,True,0.189354
557,22.000000,7,8,0.573900,120.758788,0.848461,False,
557,22.000000,7,9,1.346013,117.757796,0.967564,False,
557,22.000000,7,10,2.066487,114.099312,0.372541,False,
557,22.000000,7,11,2.123558,126.270142,0.102096,False,
557,22.000000,7,12,2.822707,118.285914,0.621168,False,
557,22.000000,7,13,2.520711,113.392756,0.545909,False,1.567197
557,22.000000,8,9,0.836447,3.000992,0.965513,True,
557,22.000000,8,10,2.588312,6.659476,0.721735,False,
557,22.000000,8,11,2.483291,5.511354,0.469594,False,
557,22.000000,8,12,2.842353,2.472874,0.212963,False,
557,22.000000,8,13,2.650659,7.366033,0.057070,False,
557,22.000000,9,10,3.121773,3.658484,0.844419,False,
557,22.000000,9,11,2.738982,8.512346,0.695787,False,
557,22.000000,9,12,2.564012,0.528118,0.052561,False,
557,22.000000,9,13,2.547740,4.365041,0.234497,False,
557,22.000000,10,11,1.059978,12.170830,0.854817,True,2.749495
557,22.000000,10,12,2.741946,4.186602,0.943884,False,
557,22.000000,10,13,2.172508,0.706557,0.943474,True,
557,22.000000,10,14,7.720645,169.838290,0.425426,False,2.748841
557,22.000000,11,12,1.698941,7.984228,0.939204,True,
557,22.000000,11,13,1.121767,12.877387,0.939152,True,
557,22.000000,11,14,8.143699,157.667459,0.740667,False,3.002085
557,22.000000,12,13,0.580363,4.893159,0.987816,True,
567,22.400000,7,8,0.772292,99.321535,0.135921,False,
567,22.400000,7,9,1.289894,94.410223,0.702382,False,
567,22.400000,7,10,1.914067,97.629144,0.486354,False,
567,22.400000,7,11,1.765006,104.832889,0.114595,False,
567,22.400000,7,12,2.361090,100.245038,0.723337,False,1.526172
567,22.400000,7,13,2.050967,96.031229,0.598213,False,1.262035
567,22.400000,8,9,0.875660,4.911312,0.971452,True,
